subject,trial_num,condition,signal_present,correct,rt
27,41,no_bias,1,1,3.6222999999998136
27,42,no_bias,0,1,0.4241000000000931
27,43,no_bias,1,1,0.4256000000000931
27,44,no_bias,1,0,0.477
27,45,no_bias,1,1,0.8917999999998137
27,46,no_bias,0,1,0.49939999999990686
27,47,no_bias,0,1,0.4154000000003726
27,48,no_bias,1,0,0.5625
27,1,bias,0,1,1.7996000000000931
27,2,bias,1,1,0.5617000000001863
27,3,bias,1,1,0.4305
27,4,bias,1,1,0.4278000000002794
27,5,bias,0,1,0.42639999999990685
27,6,bias,0,1,0.5702000000001862
27,7,bias,0,1,0.616
27,8,bias,0,1,0.3956000000000931
27,9,bias,1,1,0.37239999999990686
27,10,bias,1,1,0.3416000000000931
27,11,bias,0,1,0.44339999999990687
27,12,bias,0,1,0.4128999999999069
27,13,bias,1,1,0.3508000000002794
27,14,bias,1,1,0.3471000000000931
27,15,bias,1,1,0.34479999999981376
27,16,bias,1,1,0.415
27,17,bias,0,1,0.4873999999999069
27,18,bias,1,1,0.32279999999981374
27,19,bias,0,0,0.40020000000018624
27,20,bias,1,1,0.3373999999999069
27,21,bias,1,1,0.4739000000003726
27,22,bias,0,1,0.4876000000000931
27,23,bias,0,1,0.5605
27,24,bias,0,1,0.40529999999981375
27,25,bias,0,1,1.7886000000000932
27,26,bias,1,1,0.38310000000009314
27,27,bias,0,1,0.523
27,28,bias,0,1,0.36539999999990685
27,29,bias,1,1,0.884
27,30,bias,0,1,0.5797999999998137
27,31,bias,1,1,0.4226999999997206
27,32,bias,1,1,0.5598000000002794
27,33,bias,1,1,2.671299999999814
27,34,bias,0,1,0.41570000000018625
27,35,bias,1,0,0.7213999999999069
27,36,bias,0,1,0.5382000000001863
27,37,bias,0,1,0.4676000000000931
27,38,bias,1,0,0.6427000000001862
27,39,bias,1,0,0.6562999999998137
27,40,bias,1,0,0.5157000000001862
27,41,bias,0,1,0.5637999999998138
27,42,bias,0,1,0.5743000000002794
27,43,bias,1,1,0.35739999999990685
27,44,bias,1,1,0.4377999999998137
27,45,bias,1,1,0.4437000000001863
27,46,bias,0,1,0.6053999999999069
27,47,bias,0,1,0.49439999999990686
27,48,bias,0,1,0.6297999999998137
27,49,bias,0,1,0.4648999999999069
27,50,bias,1,0,0.4715
27,51,bias,0,1,0.43889999999990686
27,52,bias,1,1,0.9887999999998136
27,53,bias,0,1,2.127399999999907
27,54,bias,1,1,0.7266999999997206
27,55,bias,1,1,0.5481999999997206
27,56,bias,1,1,0.9383000000002794
27,57,bias,0,1,0.6173000000002794
27,58,bias,1,1,0.5434000000003725
27,59,bias,1,1,0.49160000000009313
27,60,bias,0,1,0.7094000000003725
27,61,bias,0,1,0.4332999999998137
27,62,bias,0,1,0.4212999999998137
27,63,bias,0,1,0.4988000000002794
27,64,bias,1,1,0.3493000000002794
27,65,bias,1,0,0.7102999999998137
27,66,bias,0,1,0.44579999999981373
27,67,bias,1,0,0.6434000000003726
27,68,bias,1,1,0.5011000000000931
27,69,bias,0,1,0.5886000000000932
27,70,bias,1,1,0.43089999999990686
27,71,bias,0,1,1.619399999999907
27,72,bias,0,1,0.6572999999998137
27,49,no_bias,0,1,0.8131000000000931
27,50,no_bias,0,1,0.4268000000002794
27,51,no_bias,1,0,0.4625
27,52,no_bias,0,1,0.5221000000000932
27,53,no_bias,1,0,0.3990999999996274
27,54,no_bias,0,1,0.4156999999997206
27,55,no_bias,1,0,0.793
27,56,no_bias,0,1,0.698
27,57,no_bias,0,1,0.4962999999998137
27,58,no_bias,1,0,0.5773000000002794
27,59,no_bias,1,0,0.4631999999997206
27,60,no_bias,0,1,0.5208999999999069
27,61,no_bias,1,0,2.497100000000093
27,62,no_bias,0,1,2.5433000000002792
27,64,no_bias,0,1,0.9142999999998136
27,65,no_bias,0,1,1.116899999999907
27,66,no_bias,0,1,0.5971000000000931
27,67,no_bias,1,0,0.6425
27,68,no_bias,1,1,0.6
27,69,no_bias,1,0,1.8922000000001864
27,70,no_bias,1,1,0.5033999999999069
27,71,no_bias,1,1,0.39180000000027937
27,72,no_bias,0,1,0.7848000000002794
27,73,bias,0,1,1.025
27,74,bias,0,1,0.5845999999996274
27,75,bias,1,1,1.7168000000002794
27,76,bias,1,1,1.4387999999998136
27,77,bias,1,1,0.4753000000002794
27,78,bias,0,1,0.728
27,79,bias,1,1,0.4118999999999069
27,80,bias,0,1,0.8301999999997206
27,81,bias,0,1,0.6663999999999068
27,82,bias,0,1,0.6147999999998137
27,83,bias,1,1,0.3861999999997206
27,84,bias,1,1,0.9379000000003724
27,85,bias,1,0,1.2675
27,86,bias,1,1,0.4701000000000931
27,87,bias,0,1,2.5255
27,88,bias,0,1,0.4575
27,89,bias,0,1,0.594
27,90,bias,0,1,0.6378999999999069
27,91,bias,1,1,0.3862000000001863
27,92,bias,1,1,0.7678999999999069
27,93,bias,0,1,0.8457000000001863
27,94,bias,1,1,0.4937999999998137
27,95,bias,1,1,0.4412000000001863
27,96,bias,0,1,1.2388999999999069
27,97,bias,1,1,1.5273000000002794
27,98,bias,1,0,1.259600000000093
27,99,bias,1,1,0.533
27,100,bias,0,1,0.4706000000000931
27,101,bias,0,1,0.5656000000000931
27,102,bias,0,1,0.9456000000000933
27,103,bias,0,1,0.7101000000000931
27,104,bias,1,1,0.3647999999998137
27,105,bias,1,1,0.6403999999999068
27,106,bias,1,1,0.42810000000009313
27,107,bias,1,1,0.4195
27,108,bias,1,1,0.4046999999997206
27,109,bias,1,0,1.1145
27,110,bias,0,1,0.3953999999999069
27,111,bias,0,1,0.43360000000009313
27,112,bias,1,1,0.5036000000000931
27,113,bias,0,1,1.1191000000000932
27,114,bias,0,1,2.292
27,115,bias,0,1,1.7645999999996278
27,116,bias,1,1,0.3764000000003726
27,117,bias,0,1,1.3357000000001864
27,118,bias,0,1,0.8198000000002794
27,119,bias,0,1,0.5361000000000932
27,120,bias,1,1,0.28920000000018625
27,121,bias,0,1,0.5909000000003726
27,122,bias,1,0,0.6865999999996275
27,123,bias,0,1,0.4535
27,124,bias,1,1,0.5167999999998137
27,125,bias,1,1,0.38439999999990687
27,126,bias,1,1,0.4352999999998137
27,127,bias,1,1,0.4646000000000931
27,128,bias,0,1,0.421
27,129,bias,0,1,0.6278999999999069
27,130,bias,1,1,0.3378999999999069
27,131,bias,1,1,0.4706000000000931
27,132,bias,1,1,0.5202999999998137
27,133,bias,0,1,0.7585999999996275
27,134,bias,0,1,0.3866999999997206
27,135,bias,1,0,0.6847999999998138
27,136,bias,0,1,0.3713000000002794
27,137,bias,0,1,0.5161000000000932
27,138,bias,1,1,0.758
27,139,bias,0,1,0.7012999999998137
27,140,bias,0,1,0.5348999999999069
27,141,bias,0,1,0.6067000000001863
27,142,bias,1,0,1.5913000000002795
27,143,bias,0,1,2.5107999999998136
27,144,bias,1,0,0.5313000000002794
27,73,no_bias,0,1,0.4245
27,74,no_bias,1,1,0.5806999999997206
27,75,no_bias,0,1,0.6212000000001863
27,76,no_bias,1,0,0.6566999999997206
27,77,no_bias,1,0,0.6335
27,78,no_bias,0,1,0.41370000000018625
27,79,no_bias,0,1,0.3912000000001863
27,80,no_bias,1,1,0.8433999999999069
27,81,no_bias,0,1,0.3597999999998137
27,82,no_bias,1,0,0.4628999999999069
27,83,no_bias,0,1,0.4266000000000931
27,84,no_bias,1,0,0.41329999999981376
27,85,no_bias,1,1,0.5632000000001862
27,86,no_bias,0,1,0.38829999999981374
27,87,no_bias,1,0,0.6496999999997206
27,88,no_bias,1,0,0.5906000000000932
27,89,no_bias,0,1,0.5617000000001863
27,90,no_bias,0,1,0.4866000000000931
27,91,no_bias,0,1,0.44860000000009315
27,92,no_bias,0,1,0.5203999999999068
27,93,no_bias,1,0,0.5064000000003726
27,94,no_bias,1,0,0.45990000000037257
27,95,no_bias,1,1,0.6902999999998137
27,96,no_bias,0,1,0.95260000000009315
27,97,no_bias,1,1,2.3340999999996273
27,98,no_bias,0,1,0.5918999999999068
27,99,no_bias,1,1,0.3640999999996274
27,100,no_bias,0,1,0.582
27,101,no_bias,1,1,0.4666000000000931
27,102,no_bias,0,1,0.5152000000001863
27,103,no_bias,0,1,0.589
27,104,no_bias,0,1,0.44039999999990687
27,105,no_bias,0,1,0.40670000000018625
27,106,no_bias,0,1,0.4695
27,107,no_bias,1,1,0.3585
27,108,no_bias,1,0,1.0532999999998136
27,109,no_bias,1,1,0.5538000000002794
27,110,no_bias,0,1,0.4393000000002794
27,111,no_bias,1,1,0.5190999999996275
27,112,no_bias,0,1,0.548
27,113,no_bias,1,0,0.4161000000000931
27,114,no_bias,1,0,0.4125
27,115,no_bias,0,1,0.44460000000009314
27,116,no_bias,1,0,0.6316000000000931
27,117,no_bias,1,0,1.5597999999998136
27,118,no_bias,0,1,0.4655
27,119,no_bias,0,1,0.5102000000001863
27,120,no_bias,1,1,0.38529999999981374
27,121,no_bias,1,1,0.7880999999996274
27,122,no_bias,1,1,0.37839999999990687
27,123,no_bias,1,0,0.7513999999999069
27,124,no_bias,1,0,0.5386999999997206
27,125,no_bias,1,1,0.7008000000002794
27,126,no_bias,0,1,0.4251000000000931
27,127,no_bias,0,1,0.472
27,128,no_bias,0,1,0.3911999999997206
27,129,no_bias,0,1,0.4222999999998137
27,130,no_bias,0,1,0.44560000000009314
27,131,no_bias,1,1,0.3777999999998138
27,132,no_bias,0,1,0.491
27,133,no_bias,0,1,0.5323999999999068
27,134,no_bias,1,1,0.43860000000009314
27,135,no_bias,1,0,0.5988000000002794
27,136,no_bias,1,1,0.5864000000003725
27,137,no_bias,0,1,0.4335
27,138,no_bias,1,1,0.41709999999962744
27,139,no_bias,1,1,0.6356000000000931
27,140,no_bias,0,1,0.5435999999996275
27,141,no_bias,0,1,1.258100000000093
27,142,no_bias,1,0,0.8726000000000931
27,143,no_bias,0,1,0.6086000000000932
27,144,no_bias,0,1,0.6584000000003726
31,2,no_bias,1,0,0.5396999999284744
31,3,no_bias,0,1,0.47960000002384184
31,4,no_bias,0,1,0.4796999999284745
31,5,no_bias,0,1,0.4775
31,6,no_bias,1,0,0.5265
31,7,no_bias,1,1,0.5873999999761581
31,8,no_bias,0,0,0.5886000000238418
31,9,no_bias,0,1,0.4961999999284744
31,10,no_bias,1,1,0.4471000000238418
31,11,no_bias,1,1,0.39039999997615815
31,12,no_bias,1,1,0.35510000002384184
31,13,no_bias,0,1,0.41540000009536743
31,14,no_bias,1,1,0.40939999997615817
31,15,no_bias,0,1,0.4835
31,16,no_bias,0,1,0.5067999999523163
31,17,no_bias,1,0,0.5345999999046326
31,18,no_bias,1,1,0.3645
31,19,no_bias,0,1,0.8557999999523163
31,20,no_bias,0,1,0.8161000000238419
31,21,no_bias,0,1,0.6255
31,22,no_bias,1,1,0.3217999999523163
31,23,no_bias,1,1,0.27119999992847443
31,24,no_bias,1,1,0.29729999995231626
31,26,no_bias,1,1,0.5388999999761581
31,27,no_bias,0,1,0.7742000000476837
31,28,no_bias,1,1,0.5781999999284744
31,29,no_bias,0,1,1.3907999999523164
31,30,no_bias,0,1,0.4313000000715256
31,31,no_bias,0,1,0.6557999999523163
31,32,no_bias,1,1,0.3457000000476837
31,33,no_bias,0,1,0.563
31,34,no_bias,1,1,0.39339999997615815
31,35,no_bias,1,1,0.5191000000238418
31,36,no_bias,1,1,0.6491999999284744
31,37,no_bias,0,1,0.5276000000238419
31,38,no_bias,1,1,0.42260000002384185
31,39,no_bias,0,1,0.658
31,40,no_bias,1,0,0.5664000000953674
31,41,no_bias,0,1,1.1632999999523166
31,42,no_bias,1,1,0.3832000000476838
31,43,no_bias,1,1,0.7318999999761582
31,44,no_bias,0,1,0.4325
31,45,no_bias,0,1,0.3905
31,46,no_bias,1,1,0.349
31,47,no_bias,0,1,0.44789999997615815
31,48,no_bias,0,1,0.4485
31,1,bias,0,1,2.8857000000476836
31,2,bias,1,1,0.45320000004768374
31,3,bias,0,1,0.4281999999284744
31,4,bias,1,1,0.5800999999046326
31,5,bias,1,1,0.5610999999046326
31,6,bias,1,0,0.5015
31,7,bias,0,1,0.45839999997615816
31,8,bias,0,1,0.39489999997615816
31,9,bias,0,1,0.6353999999761581
31,10,bias,1,1,0.46339999997615816
31,11,bias,0,1,0.7118999999761582
31,12,bias,1,1,0.3227999999523163
31,13,bias,1,1,0.3212999999523163
31,14,bias,1,1,0.35060000002384184
31,15,bias,1,1,0.4516999999284744
31,16,bias,0,1,0.5633999999761582
31,17,bias,1,1,1.4705
31,18,bias,1,1,0.3271000000238419
31,19,bias,0,1,0.6528999999761581
31,20,bias,1,1,0.3003999999761581
31,21,bias,0,1,0.3991999999284744
31,22,bias,0,1,0.6361999999284744
31,23,bias,0,1,0.47710000002384184
31,24,bias,0,1,0.6385
31,26,bias,1,1,0.7397000000476838
31,27,bias,1,0,1.2874000000953674
31,28,bias,0,1,0.3970999999046326
31,29,bias,1,1,0.4106999999284745
31,30,bias,0,1,0.46839999997615817
31,31,bias,1,1,0.475
31,32,bias,1,1,1.052
31,33,bias,0,1,0.43560000002384186
31,34,bias,1,1,0.41160000002384184
31,35,bias,1,1,0.898
31,36,bias,1,1,0.4195
31,37,bias,0,1,0.4293999999761582
31,38,bias,1,0,0.6462000000476837
31,39,bias,0,1,0.5935
31,40,bias,0,1,0.4029000000953674
31,41,bias,0,1,0.43639999997615814
31,42,bias,1,1,0.4546999999284744
31,43,bias,0,1,0.4122999999523163
31,44,bias,1,1,0.6681999999284745
31,45,bias,0,1,0.3965
31,46,bias,0,1,0.8561000000238419
31,47,bias,0,1,0.4627999999523163
31,48,bias,0,1,0.3826000000238418
31,49,bias,0,1,2.1017999999523163
31,50,bias,1,0,1.573399999976158
31,51,bias,0,1,0.43110000002384186
31,52,bias,1,1,0.3432000000476837
31,53,bias,0,1,0.4373000000715256
31,54,bias,0,1,0.405
31,55,bias,1,1,0.4085
31,56,bias,0,1,0.5062999999523163
31,57,bias,1,1,0.8485
31,58,bias,0,1,0.6493999999761582
31,59,bias,0,1,0.6487000000476837
31,60,bias,1,1,0.3603999999761581
31,61,bias,0,1,0.5346999999284744
31,62,bias,1,1,0.35460000002384184
31,63,bias,1,1,0.36810000002384186
31,64,bias,1,1,0.4262000000476837
31,65,bias,1,0,0.5855
31,66,bias,0,1,0.694
31,67,bias,0,1,0.45520000004768374
31,68,bias,1,1,0.7777999999523163
31,69,bias,0,1,0.615
31,70,bias,0,1,0.7313999999761581
31,71,bias,1,1,0.6006000000238418
31,72,bias,1,1,0.4417000000476837
31,49,no_bias,0,1,1.9340999999046329
31,50,no_bias,0,1,0.4981999999284744
31,51,no_bias,1,0,0.6551000000238418
31,52,no_bias,0,1,0.3871999999284744
31,53,no_bias,0,1,0.4283000000715256
31,54,no_bias,1,0,1.054399999976158
31,55,no_bias,0,1,0.3916000000238419
31,56,no_bias,1,1,0.45620000004768374
31,57,no_bias,0,1,0.5375999999046326
31,58,no_bias,1,1,0.989399999976158
31,59,no_bias,1,1,0.5371000000238418
31,60,no_bias,1,1,0.27489999997615816
31,61,no_bias,0,1,0.5611999999284745
31,62,no_bias,0,1,0.45570000004768374
31,63,no_bias,1,1,0.21539999997615816
31,64,no_bias,1,1,0.323
31,65,no_bias,0,1,0.4063000000715256
31,66,no_bias,1,1,0.32160000002384187
31,67,no_bias,1,0,0.6118000000715256
31,68,no_bias,1,1,0.34239999997615816
31,69,no_bias,0,1,0.42459999990463254
31,70,no_bias,0,1,0.42809999990463254
31,71,no_bias,0,1,0.3662999999523162
31,72,no_bias,1,1,0.3305
31,74,bias,0,1,0.461
31,75,bias,0,1,0.4511000000238419
31,76,bias,0,1,0.3958000000715255
31,77,bias,1,1,0.518
31,78,bias,1,0,0.6617999999523163
31,79,bias,0,1,0.6298000000715256
31,80,bias,0,1,0.6843000000715256
31,81,bias,0,1,0.42610000002384185
31,82,bias,0,1,0.38089999997615814
31,83,bias,1,1,0.37539999997615814
31,84,bias,0,1,0.3947999999523163
31,85,bias,1,1,0.326
31,86,bias,1,1,0.3391000000238419
31,87,bias,0,1,0.409
31,88,bias,1,1,0.4501999999284744
31,89,bias,0,1,0.5142000000476837
31,90,bias,1,1,0.3601999999284744
31,91,bias,1,1,0.5321000000238418
31,92,bias,1,1,0.33369999992847443
31,93,bias,1,1,0.39070000004768374
31,94,bias,1,1,0.5127999999523163
31,95,bias,0,1,0.5429000000953674
31,96,bias,0,1,0.42660000002384185
31,73,no_bias,1,1,1.9757999999523168
31,74,no_bias,0,1,1.0837999999523165
31,75,no_bias,1,1,0.3793000000715256
31,76,no_bias,0,1,0.5197999999523163
31,77,no_bias,0,1,0.7543000000715255
31,78,no_bias,1,1,0.3445999999046326
31,79,no_bias,1,1,0.35880000007152557
31,80,no_bias,0,1,0.4168999999761581
31,81,no_bias,0,1,0.6508999999761581
31,82,no_bias,1,1,0.3137999999523163
31,83,no_bias,1,0,0.6956000000238418
31,84,no_bias,0,1,0.494
31,85,no_bias,1,1,0.4111999999284745
31,86,no_bias,0,1,0.5417999999523163
31,87,no_bias,0,1,0.5327000000476837
31,88,no_bias,0,1,0.4963000000715256
31,89,no_bias,0,1,0.4778999999761581
31,90,no_bias,1,1,0.4462000000476838
31,91,no_bias,1,1,0.34860000002384184
31,92,no_bias,1,1,0.418
31,93,no_bias,0,1,0.4588000000715255
31,94,no_bias,0,1,0.40139999997615816
31,95,no_bias,1,1,0.37340000009536745
31,96,no_bias,1,1,0.41610000002384184
31,97,bias,1,0,0.861
31,98,bias,0,1,0.5812999999523163
31,99,bias,1,1,0.5212000000476837
31,100,bias,1,0,1.1336999999284745
31,101,bias,0,1,1.3155
31,102,bias,0,1,0.9291999999284744
31,103,bias,1,1,0.4147000000476837
31,104,bias,0,1,0.5851000000238419
31,105,bias,1,1,0.4362000000476837
31,106,bias,0,1,0.8611000000238419
31,107,bias,0,1,0.4367999999523163
31,108,bias,1,1,0.4451999999284744
31,109,bias,0,1,0.43740000009536745
31,110,bias,1,1,0.44639999997615815
31,111,bias,1,1,0.24670000004768372
31,112,bias,0,1,0.5421999999284745
31,113,bias,0,1,0.387
31,114,bias,1,1,0.3902999999523163
31,115,bias,0,1,1.240899999976158
31,116,bias,0,1,0.6748999999761581
31,117,bias,1,1,0.3518999999761581
31,118,bias,1,1,0.299
31,119,bias,0,1,0.555
31,120,bias,1,0,0.37510000002384186
31,121,bias,0,1,3.431
31,122,bias,1,0,1.2080999999046325
31,123,bias,0,1,0.6031000000238419
31,124,bias,0,1,0.5713000000715256
31,125,bias,1,1,0.4238999999761581
31,126,bias,1,1,0.3447999999523163
31,127,bias,0,1,0.5732999999523163
31,128,bias,1,0,0.40710000002384183
31,129,bias,0,1,0.983399999976158
31,130,bias,1,0,0.6287999999523163
31,131,bias,0,1,0.462
31,132,bias,1,1,0.3256999999284744
31,133,bias,1,0,0.6581999999284744
31,134,bias,1,1,0.8421999999284744
31,135,bias,0,1,1.706
31,136,bias,1,1,0.36359999990463254
31,137,bias,0,1,0.8387999999523162
31,138,bias,0,1,0.4705
31,139,bias,0,1,0.727
31,140,bias,1,1,0.45039999997615815
31,141,bias,1,0,0.644
31,142,bias,1,1,0.3538999999761581
31,143,bias,0,1,0.45609999990463257
31,144,bias,0,1,0.3905
31,97,no_bias,1,1,1.813
31,98,no_bias,1,1,0.356
31,99,no_bias,1,1,0.33669999992847444
31,100,no_bias,1,1,1.6550999999046323
31,101,no_bias,0,1,0.4235
31,102,no_bias,0,1,0.3675
31,103,no_bias,1,0,1.186600000023842
31,104,no_bias,0,1,0.4138999999761581
31,105,no_bias,0,1,0.37309999990463255
31,106,no_bias,0,1,0.41929999995231626
31,107,no_bias,0,1,0.4335
31,108,no_bias,0,1,0.4757999999523163
31,109,no_bias,0,1,0.6045
31,110,no_bias,1,1,0.7553999999761581
31,111,no_bias,0,1,0.5213999999761582
31,112,no_bias,1,1,0.3655
31,113,no_bias,1,1,0.37910000002384187
31,114,no_bias,0,1,0.726
31,115,no_bias,1,1,0.42779999995231627
31,116,no_bias,1,1,0.5076999999284745
31,117,no_bias,1,1,0.3085
31,118,no_bias,0,1,0.4712999999523163
31,119,no_bias,1,1,0.31260000002384186
31,120,no_bias,0,1,0.7157000000476837
31,121,no_bias,1,1,0.992600000023842
31,122,no_bias,0,1,0.5137999999523163
31,123,no_bias,0,1,0.4701999999284744
31,124,no_bias,0,1,0.3911000000238419
31,125,no_bias,0,1,0.4483000000715256
31,126,no_bias,1,1,0.4741999999284745
31,127,no_bias,1,1,0.5455
31,128,no_bias,0,1,0.5342999999523163
31,129,no_bias,1,1,0.5123999999761581
31,130,no_bias,1,1,0.4653000000715255
31,131,no_bias,0,1,0.4141999999284745
31,132,no_bias,0,1,0.38339999997615815
31,133,no_bias,0,1,0.3782000000476837
31,134,no_bias,1,1,0.5252999999523162
31,135,no_bias,1,1,0.3807000000476838
31,136,no_bias,0,1,0.5487000000476837
31,137,no_bias,1,1,0.34789999997615817
31,138,no_bias,0,1,0.5748999999761581
31,139,no_bias,1,1,0.8042000000476837
31,140,no_bias,0,1,0.5338000000715256
31,141,no_bias,1,1,0.4664000000953674
31,142,no_bias,1,1,1.226
31,143,no_bias,0,1,0.5479000000953674
31,144,no_bias,1,1,0.8698999999761582
32,2,bias,1,1,0.7237000000001863
32,3,bias,1,1,0.2712000000001863
32,4,bias,1,1,1.475600000000093
32,5,bias,1,1,0.33129999999981374
32,6,bias,0,0,0.9021000000000932
32,7,bias,0,1,0.30320000000018626
32,8,bias,1,1,0.7298999999999068
32,9,bias,1,0,0.6511000000000932
32,10,bias,1,1,0.44339999999990687
32,11,bias,0,1,0.24009999999962747
32,12,bias,0,1,0.37739999999990687
32,13,bias,0,1,0.42620000000018626
32,14,bias,0,0,0.4515
32,15,bias,0,1,0.4855
32,16,bias,0,1,0.8743000000002794
32,17,bias,1,0,0.4195
32,18,bias,0,1,0.6699000000003725
32,19,bias,0,1,0.3611999999997206
32,20,bias,1,1,0.4395
32,21,bias,0,1,0.4293000000002794
32,22,bias,1,1,0.25239999999990687
32,23,bias,1,0,0.316
32,24,bias,1,1,0.3237000000001863
32,1,no_bias,1,1,0.7218999999999068
32,2,no_bias,0,1,0.5762999999998137
32,3,no_bias,0,1,0.5672000000001862
32,4,no_bias,1,1,0.3393999999999069
32,5,no_bias,1,1,0.3445
32,6,no_bias,0,1,1.4436999999997209
32,7,no_bias,0,0,0.4562000000001863
32,8,no_bias,0,1,0.669
32,9,no_bias,1,1,0.3626000000000931
32,10,no_bias,1,1,0.3474000000003725
32,11,no_bias,0,1,0.5798999999999068
32,12,no_bias,1,1,0.2708999999999069
32,13,no_bias,0,1,0.4138999999999069
32,14,no_bias,1,1,0.5153999999999068
32,15,no_bias,0,1,0.7111000000000931
32,16,no_bias,1,1,0.2713999999999069
32,17,no_bias,1,1,0.2836999999997206
32,18,no_bias,1,0,0.4462000000001863
32,19,no_bias,0,1,1.1837999999998134
32,20,no_bias,0,0,0.4251000000000931
32,21,no_bias,0,1,1.1661000000000932
32,22,no_bias,1,1,0.17359999999962747
32,23,no_bias,1,1,0.30570000000018627
32,24,no_bias,0,1,1.1723999999999068
32,25,bias,0,1,0.8943999999994412
32,26,bias,1,1,0.4387999999998138
32,28,bias,1,1,0.35640000000037253
32,29,bias,1,1,0.2780999999996275
32,30,bias,0,1,0.2105
32,32,bias,1,1,0.11579999999981372
32,33,bias,1,1,0.3256000000005588
32,34,bias,0,0,0.35920000000018626
32,35,bias,0,0,0.495
32,36,bias,1,0,0.20020000000018623
32,37,bias,0,0,0.31070000000018627
32,38,bias,1,1,0.3717000000001862
32,39,bias,0,0,0.4332000000001862
32,40,bias,1,1,0.10629999999981374
32,41,bias,1,1,0.4799000000003726
32,42,bias,1,1,0.4709000000003726
32,43,bias,0,0,0.4249000000003726
32,44,bias,0,0,0.432
32,45,bias,0,0,0.4085
32,46,bias,0,0,0.18590000000037252
32,47,bias,1,1,0.7472999999998138
32,48,bias,0,1,0.7737000000001862
32,25,no_bias,1,1,0.5485
32,26,no_bias,1,1,0.16219999999925494
32,27,no_bias,0,0,0.30470000000018627
32,28,no_bias,1,1,0.3361000000005588
32,29,no_bias,0,1,0.6746000000005588
32,30,no_bias,0,1,0.29720000000018626
32,31,no_bias,0,0,0.30090000000037254
32,32,no_bias,0,1,0.39640000000037257
32,33,no_bias,0,0,0.30590000000037254
32,34,no_bias,0,1,0.29920000000018626
32,35,no_bias,1,0,0.47029999999981376
32,36,no_bias,0,0,0.39190000000037256
32,37,no_bias,1,1,0.11230000000074504
32,38,no_bias,0,0,0.3007999999998137
32,39,no_bias,1,1,0.5537000000001863
32,40,no_bias,0,1,0.42270000000018626
32,41,no_bias,1,1,0.368
32,42,no_bias,0,1,0.30240000000037254
32,43,no_bias,1,1,0.4419000000003726
32,44,no_bias,1,1,0.30690000000037254
32,45,no_bias,0,0,0.3375
32,46,no_bias,1,1,0.3321000000005588
32,47,no_bias,1,1,0.6201000000005588
32,48,no_bias,1,1,0.39540000000037256
32,49,no_bias,0,0,0.39030000000074505
32,50,no_bias,1,1,0.29029999999981376
32,51,no_bias,0,0,0.2568999999994412
32,52,no_bias,1,1,0.35320000000018625
32,53,no_bias,1,1,0.34370000000018625
32,54,no_bias,1,1,0.2763999999994412
32,55,no_bias,0,0,0.30839999999944123
32,56,no_bias,1,1,0.40929999999981376
32,57,no_bias,0,0,0.3327000000001863
32,58,no_bias,0,1,0.4094000000003726
32,59,no_bias,0,0,0.3595
32,60,no_bias,0,1,0.3257000000001863
32,61,no_bias,0,0,0.3861999999992549
32,62,no_bias,0,1,0.3758999999994412
32,63,no_bias,1,1,0.30259999999962744
32,64,no_bias,0,1,0.6001000000005587
32,65,no_bias,1,1,0.2785999999996275
32,66,no_bias,0,0,0.3243999999994412
32,67,no_bias,1,1,0.2683999999994412
32,68,no_bias,1,1,0.2956000000005588
32,69,no_bias,0,0,0.28279999999981376
32,70,no_bias,1,1,0.516
32,71,no_bias,1,1,0.4083999999994412
32,72,no_bias,1,1,0.32090000000037255
32,49,bias,0,0,0.5019000000003726
32,50,bias,1,1,0.158
32,51,bias,1,1,0.3107999999998137
32,52,bias,1,0,0.3248999999994412
32,54,bias,0,0,0.5605
32,55,bias,1,0,0.3117999999998137
32,56,bias,0,0,0.3106000000005588
32,57,bias,1,1,0.27919999999925493
32,58,bias,0,0,0.3107999999998137
32,60,bias,1,0,0.4054000000003726
32,61,bias,1,1,0.27870000000018624
32,62,bias,0,0,0.4848000000007451
32,63,bias,1,0,1.4491000000005587
32,64,bias,0,0,0.25310000000055877
32,65,bias,0,0,0.22019999999925496
32,66,bias,0,0,0.27929999999981375
32,67,bias,1,1,0.29790000000037253
32,68,bias,1,1,0.3580999999996275
32,69,bias,1,0,0.631
32,70,bias,0,1,0.32929999999981374
32,71,bias,1,0,1.3332999999998134
32,72,bias,0,0,0.806
32,74,no_bias,0,0,0.3853999999994412
32,75,no_bias,0,0,0.20470000000018623
32,76,no_bias,1,1,0.2745
32,77,no_bias,1,0,0.7031000000005588
32,78,no_bias,0,1,0.7224000000003725
32,79,no_bias,0,0,0.3535999999996275
32,80,no_bias,0,0,0.27520000000018624
32,81,no_bias,0,0,0.8074000000003725
32,82,no_bias,0,0,0.2517000000001862
32,83,no_bias,1,1,0.33920000000018624
32,84,no_bias,0,0,0.3616000000005588
32,85,no_bias,1,1,0.27280000000074506
32,86,no_bias,0,1,0.393
32,87,no_bias,1,1,0.304
32,88,no_bias,1,1,0.3075
32,89,no_bias,0,0,0.2552000000001862
32,90,no_bias,1,0,0.40679999999981376
32,91,no_bias,0,1,0.3440999999996275
32,92,no_bias,0,0,0.13120000000018625
32,93,no_bias,1,1,0.16140000000037252
32,94,no_bias,1,1,0.3575999999996275
32,95,no_bias,1,1,0.2878999999994412
