id,condition,angle,rt,accuracy,trial
4,allocentric,90,3844.785,1,42
4,allocentric,135,1436.605,1,43
4,allocentric,-90,3584.21,1,44
4,allocentric,45,2352.16,1,45
4,allocentric,45,1629.26,1,46
4,allocentric,-135,2601.375,1,47
4,allocentric,135,2871.855,1,48
4,allocentric,45,1108.215,1,49
4,allocentric,90,3918.24,1,50
4,allocentric,-90,NA,0,51
4,allocentric,45,1840.16,1,52
4,allocentric,135,2461.29,1,53
4,allocentric,-90,2657.03,1,54
4,allocentric,135,1801.705,1,55
4,allocentric,45,1687.095,1,56
4,allocentric,-45,1273.67,1,57
4,allocentric,180,1646.205,1,58
4,allocentric,-90,1060.22,1,59
4,allocentric,90,2161.425,1,60
4,allocentric,-45,1190.02,1,61
4,allocentric,-45,1918.515,1,62
4,allocentric,0,1017.57,1,63
4,allocentric,0,1185.35,1,64
4,allocentric,135,2012.76,1,65
4,allocentric,0,1085.575,1,66
4,allocentric,-135,3346.74,1,67
4,allocentric,-90,1735.14,1,68
4,allocentric,-135,2525.13,1,69
4,allocentric,-135,2186.425,1,70
4,allocentric,180,2686.92,1,71
4,allocentric,-90,1374.13,1,72
4,allocentric,-90,1674.07,1,73
4,allocentric,135,6458.39,0,74
4,allocentric,90,1168.675,1,75
4,allocentric,-90,4990.425,1,76
4,allocentric,180,3005.405,1,77
4,allocentric,135,2006.315,1,78
4,allocentric,0,1018.475,1,79
4,allocentric,0,2573.19,1,80
4,allocentric,45,1086.33,1,81
4,allocentric,90,1475.365,1,82
4,allocentric,0,818.5,1,83
4,allocentric,180,1874.64,1,84
4,allocentric,-45,1372.625,1,85
4,allocentric,-135,3128.205,1,86
4,allocentric,90,1040.905,1,87
4,allocentric,-45,2601.55,1,88
4,allocentric,45,1394.32,1,89
4,allocentric,90,1202.345,1,90
4,allocentric,90,1102.23,1,91
4,allocentric,-135,4667.615,1,92
4,allocentric,180,1388.005,1,93
4,allocentric,180,1810.22,1,94
4,allocentric,90,1334.96,1,95
4,allocentric,135,2206.67,1,96
4,allocentric,-45,1587.615,1,97
4,allocentric,0,890.085,1,98
4,allocentric,-45,1258.875,1,99
4,allocentric,0,911.325,1,100
4,allocentric,0,637.225,1,101
4,allocentric,180,1568.44,1,102
4,allocentric,135,4017.4,1,103
4,allocentric,-135,1626.105,1,104
4,allocentric,135,1817.135,1,105
4,allocentric,-45,1942.32,1,106
4,allocentric,-45,1521.755,1,107
4,allocentric,-45,3858.105,1,108
4,allocentric,-45,1334.805,1,109
4,allocentric,180,2528.67,1,110
5,allocentric,135,1268,0,0
5,allocentric,-90,1550,1,1
5,allocentric,-90,1284,1,2
5,allocentric,180,2133,1,3
5,allocentric,0,1483,1,4
5,allocentric,-45,1382,1,5
5,allocentric,-45,1833,1,6
5,allocentric,-45,1401,1,7
5,allocentric,135,1487,1,8
5,allocentric,-45,1432,1,9
5,allocentric,45,1198,1,10
5,allocentric,0,1464,1,11
5,allocentric,180,1533,1,12
5,allocentric,-90,999,1,13
5,allocentric,0,599,1,14
5,allocentric,45,699,1,15
5,allocentric,180,915,0,16
5,allocentric,45,1234,1,17
5,allocentric,-45,1085,1,18
5,allocentric,135,950,1,19
5,allocentric,180,1436,1,20
5,allocentric,90,1185,1,21
5,allocentric,135,1350,1,22
5,allocentric,180,1234,1,23
5,allocentric,180,1883,1,24
5,allocentric,-45,1033,1,25
5,allocentric,-90,1019,1,26
5,allocentric,90,1365,1,27
5,allocentric,-90,931,1,28
5,allocentric,-135,1349,1,29
5,allocentric,45,897,1,30
5,allocentric,45,884,1,31
5,allocentric,180,1017,1,32
5,allocentric,135,933,1,33
5,allocentric,45,816,1,34
5,allocentric,0,965,1,35
5,allocentric,-45,718,1,36
5,allocentric,0,602,1,37
5,allocentric,-90,885,1,38
5,allocentric,135,1231,1,39
5,allocentric,90,1165,1,40
5,allocentric,135,1066,1,41
5,allocentric,90,984,1,42
5,allocentric,135,1000,1,43
5,allocentric,-135,2254,1,44
5,allocentric,-135,864,1,45
5,allocentric,-90,1000,1,46
5,allocentric,45,600,1,47
5,allocentric,-45,697,1,48
5,allocentric,0,667,1,49
5,allocentric,90,1315,1,50
5,allocentric,180,1985,1,51
5,allocentric,180,1082,1,52
5,allocentric,90,735,1,53
5,allocentric,-45,1202,1,54
5,allocentric,-90,787,1,55
5,allocentric,45,602,1,56
5,allocentric,0,834,1,57
5,allocentric,0,683,1,58
5,allocentric,-135,819,1,59
5,allocentric,0,733,1,60
5,allocentric,-90,1018,1,61
5,allocentric,135,949,1,62
5,allocentric,135,882,1,63
5,allocentric,45,832,1,64
5,allocentric,90,1132,1,65
5,allocentric,45,948,1,66
5,allocentric,-135,900,1,67
5,allocentric,135,734,1,68
5,allocentric,-135,915,1,69
5,allocentric,-135,1199,1,70
5,allocentric,0,618,1,71
5,allocentric,-90,750,1,72
5,allocentric,-135,717,1,73
5,allocentric,-135,901,1,74
5,allocentric,-90,784,1,75
5,allocentric,0,918,1,76
5,allocentric,0,519,1,77
5,allocentric,45,1301,1,78
5,allocentric,180,784,1,79
5,allocentric,-45,834,1,80
5,allocentric,-45,834,1,81
5,allocentric,-135,865,1,82
5,allocentric,90,1133,1,83
5,allocentric,90,649,1,84
5,allocentric,90,517,1,85
5,allocentric,45,650,1,86
5,allocentric,180,1751,1,87
5,allocentric,-135,903,0,88
5,allocentric,0,632,1,89
5,allocentric,45,617,1,90
5,allocentric,135,815,1,91
5,allocentric,-135,932,1,92
5,allocentric,135,665,1,93
5,allocentric,90,1051,1,94
5,allocentric,45,737,1,95
5,allocentric,180,1121,1,96
5,allocentric,-45,901,1,97
5,allocentric,-90,650,1,98
5,allocentric,90,949,1,99
5,allocentric,-90,618,1,100
5,allocentric,180,635,1,101
5,allocentric,180,1016,1,102
5,allocentric,-45,700,1,103
5,allocentric,-135,984,1,104
5,allocentric,90,886,1,105
5,allocentric,135,750,1,106
5,allocentric,0,848,1,107
5,allocentric,-90,850,1,108
5,allocentric,90,534,1,109
5,allocentric,-45,549,1,110
5,egocentric,135,967,1,0
5,egocentric,0,733,1,1
5,egocentric,0,652,1,2
5,egocentric,0,516,1,3
5,egocentric,90,716,1,4
5,egocentric,0,584,1,5
5,egocentric,-90,1019,0,6
5,egocentric,180,1500,1,7
5,egocentric,90,1381,1,8
5,egocentric,-135,1317,1,9
5,egocentric,45,1232,1,10
5,egocentric,45,751,1,11
5,egocentric,0,868,1,12
5,egocentric,0,582,1,13
5,egocentric,45,1083,0,14
5,egocentric,90,2117,1,15
5,egocentric,180,1449,0,16
5,egocentric,0,784,1,17
5,egocentric,135,1266,1,18
5,egocentric,135,902,1,19
5,egocentric,180,918,0,20
5,egocentric,-90,1566,1,21
5,egocentric,90,734,1,22
5,egocentric,-135,1418,1,23
5,egocentric,90,751,1,24
5,egocentric,0,885,1,25
5,egocentric,180,1070,1,26
5,egocentric,45,933,1,27
5,egocentric,-45,1283,1,28
5,egocentric,-45,634,1,29
5,egocentric,180,1700,0,30
5,egocentric,0,666,1,31
5,egocentric,135,1000,1,32
5,egocentric,-45,851,1,33
5,egocentric,-90,767,1,34
5,egocentric,-90,1217,1,35
5,egocentric,45,1434,1,36
5,egocentric,-90,734,1,37
5,egocentric,90,1020,1,38
5,egocentric,-45,702,1,39
5,egocentric,-90,1000,1,40
5,egocentric,180,1100,1,41
5,egocentric,180,1382,1,42
5,egocentric,135,686,1,43
5,egocentric,-90,1149,1,44
5,egocentric,-45,716,1,45
5,egocentric,90,833,1,46
5,egocentric,-90,651,1,47
5,egocentric,45,734,1,48
5,egocentric,90,616,1,49
5,egocentric,45,635,1,50
5,egocentric,-45,632,1,51
5,egocentric,135,685,1,52
5,egocentric,45,965,1,53
5,egocentric,180,600,0,54
5,egocentric,-45,949,1,55
5,egocentric,0,620,1,56
5,egocentric,-45,701,1,57
5,egocentric,-135,935,1,58
5,egocentric,90,498,0,59
5,egocentric,-45,819,1,60
5,egocentric,180,1216,1,61
5,egocentric,-135,1298,1,62
5,egocentric,90,683,1,63
5,egocentric,-45,917,1,64
5,egocentric,-45,1032,1,65
5,egocentric,45,667,1,66
5,egocentric,45,499,1,67
5,egocentric,180,699,1,68
5,egocentric,90,750,1,69
5,egocentric,180,649,0,70
5,egocentric,-90,1086,1,71
5,egocentric,-90,967,1,72
5,egocentric,-90,666,0,73
5,egocentric,180,799,1,74
5,egocentric,135,669,1,75
5,egocentric,-45,866,1,76
5,egocentric,-45,837,1,77
5,egocentric,90,885,1,78
5,egocentric,-135,1117,1,79
5,egocentric,-135,2399,1,80
5,egocentric,135,1165,1,81
5,egocentric,180,1300,0,82
5,egocentric,0,851,1,83
5,egocentric,45,1850,1,84
5,egocentric,45,867,1,85
5,egocentric,0,901,1,86
5,egocentric,-135,619,0,87
5,egocentric,-135,1921,1,88
5,egocentric,0,568,1,89
5,egocentric,90,649,1,90
5,egocentric,-135,969,1,91
5,egocentric,-90,616,1,92
5,egocentric,135,817,1,93
5,egocentric,-135,800,1,94
5,egocentric,135,1134,1,95
5,egocentric,-135,1184,0,96
5,egocentric,-135,1585,1,97
5,egocentric,135,1301,1,98
5,egocentric,-135,1599,1,99
5,egocentric,135,1734,1,100
5,egocentric,45,632,1,101
5,egocentric,90,1067,1,102
5,egocentric,-90,1017,1,103
5,egocentric,135,952,1,104
5,egocentric,135,1032,1,105
5,egocentric,45,950,1,106
5,egocentric,-135,671,1,107
5,egocentric,0,570,1,108
5,egocentric,180,1837,1,109
5,egocentric,-90,1034,1,110
6,egocentric,0,658.57,1,0
6,egocentric,0,534.715,1,1
6,egocentric,180,1121.115,1,2
6,egocentric,90,834.81,1,3
6,egocentric,0,542.51,1,4
6,egocentric,180,786.87,1,5
6,egocentric,-90,635.87,1,6
6,egocentric,-90,904.215,1,7
6,egocentric,-90,873.6,1,8
6,egocentric,-45,607.02,1,9
6,egocentric,45,541.035,1,10
6,egocentric,-90,802.195,1,11
6,egocentric,0,601.455,1,12
6,egocentric,180,911.895,1,13
6,egocentric,45,602.31,1,14
6,egocentric,-45,1385.54,1,15
6,egocentric,135,1015.39,1,16
6,egocentric,0,576.93,1,17
6,egocentric,45,602.47,1,18
6,egocentric,90,452.15,1,19
6,egocentric,0,485.78,1,20
6,egocentric,45,919.315,1,21
6,egocentric,135,1202.35,1,22
6,egocentric,90,602.19,1,23
6,egocentric,135,702.625,1,24
6,egocentric,-135,2219.345,1,25
6,egocentric,180,1520.625,1,26
6,egocentric,-90,1195.3,1,27
6,egocentric,135,937.305,1,28
6,egocentric,135,725.265,1,29
6,egocentric,-135,1152.615,1,30
6,egocentric,-135,1578.72,1,31
6,egocentric,-90,942.89,1,32
6,egocentric,45,868.005,1,33
6,egocentric,135,819.38,1,34
6,egocentric,90,553.67,1,35
6,egocentric,-135,725.295,1,36
6,egocentric,-135,1102.755,1,37
6,egocentric,-45,635.89,1,38
6,egocentric,-45,601.595,1,39
6,egocentric,45,600.855,1,40
6,egocentric,135,919.875,1,41
6,egocentric,90,786.49,1,42
6,egocentric,-45,522.455,1,43
6,egocentric,135,917.575,1,44
6,egocentric,135,635.92,1,45
6,egocentric,-135,1068.895,1,46
6,egocentric,-90,740.16,1,47
6,egocentric,0,652.045,1,48
6,egocentric,180,968.875,1,49
6,egocentric,-90,601.49,1,50
6,egocentric,45,512.27,1,51
6,egocentric,-45,568.06,1,52
6,egocentric,90,1168.515,1,53
6,egocentric,-45,502.39,1,54
6,egocentric,-135,832.055,1,55
6,egocentric,45,610.23,1,56
6,egocentric,45,869.565,1,57
6,egocentric,180,1086.385,1,58
6,egocentric,45,797.235,1,59
6,egocentric,180,853.605,1,60
6,egocentric,-135,836.9,1,61
6,egocentric,0,669.33,1,62
6,egocentric,-135,923.72,1,63
6,egocentric,45,501.84,1,64
6,egocentric,180,802.735,1,65
6,egocentric,0,519.14,1,66
6,egocentric,-45,552.115,1,67
6,egocentric,-90,570.835,1,68
6,egocentric,135,585.57,1,69
6,egocentric,90,618.745,1,70
6,egocentric,-135,876.245,1,71
6,egocentric,-45,441.175,1,72
6,egocentric,135,768.41,1,73
6,egocentric,90,518.79,1,74
6,egocentric,180,834.935,1,75
6,egocentric,-135,973.315,1,76
6,egocentric,180,2571.5,1,77
6,egocentric,-90,1085.99,1,78
6,egocentric,90,554.695,1,79
6,egocentric,90,666.745,1,80
6,egocentric,90,703.715,1,81
6,egocentric,90,552.955,1,82
6,egocentric,-135,802.83,1,83
6,egocentric,-135,670.04,1,84
6,egocentric,180,437.25,1,85
6,egocentric,-45,670.935,1,86
6,egocentric,45,936.195,1,87
6,egocentric,0,502.27,1,88
6,egocentric,135,652.18,0,89
6,egocentric,0,789.13,1,90
6,egocentric,90,868.3,1,91
6,egocentric,0,455.625,1,92
6,egocentric,0,493.33,1,93
6,egocentric,-90,484.325,1,94
6,egocentric,0,401.1,1,95
6,egocentric,-90,601.165,1,96
6,egocentric,180,1040.615,1,97
6,egocentric,45,651.455,1,98
6,egocentric,45,737.78,1,99
6,egocentric,-45,602.67,1,100
6,egocentric,-135,805.265,1,101
6,egocentric,180,520.435,1,102
6,egocentric,-45,538.51,1,103
6,egocentric,135,1169.84,1,104
6,egocentric,-90,805.71,1,105
6,egocentric,180,818.33,1,106
6,egocentric,90,737.965,1,107
6,egocentric,-45,485.68,1,108
6,egocentric,-90,1855.755,1,109
6,egocentric,135,609.055,1,110
6,allocentric,90,770.795,1,0
6,allocentric,180,1236.55,1,1
6,allocentric,135,934.99,1,2
6,allocentric,180,484.69,1,3
6,allocentric,-135,899.555,1,4
6,allocentric,45,605.95,1,5
6,allocentric,0,871.48,1,6
6,allocentric,135,922.065,1,7
6,allocentric,-90,895.41,1,8
6,allocentric,-45,852.64,1,9
6,allocentric,-45,1086.335,1,10
6,allocentric,-90,556.75,1,11
6,allocentric,-135,693.42,1,12
6,allocentric,-45,819.57,1,13
6,allocentric,-45,602.24,1,14
6,allocentric,45,585.88,1,15
6,allocentric,45,586.24,1,16
6,allocentric,-90,602.495,1,17
6,allocentric,135,1053.095,1,18
6,allocentric,90,619.03,1,19
6,allocentric,-135,722.755,1,20
6,allocentric,180,1086.215,1,21
6,allocentric,180,719.365,1,22
6,allocentric,90,769.055,1,23
6,allocentric,45,641.04,1,24
6,allocentric,-135,893.36,1,25
6,allocentric,-135,601.98,1,26
6,allocentric,-135,401.98,1,27
6,allocentric,135,440.055,0,28
6,allocentric,0,587.495,1,29
6,allocentric,0,502.065,1,30
6,allocentric,45,467.37,1,31
6,allocentric,-90,768.615,1,32
6,allocentric,-90,827.83,1,33
6,allocentric,90,706.64,1,34
6,allocentric,135,735.75,1,35
6,allocentric,-135,602.725,1,36
6,allocentric,180,648.36,1,37
6,allocentric,180,836.155,1,38
6,allocentric,45,718.505,1,39
6,allocentric,-45,551.15,1,40
6,allocentric,90,439.86,0,41
6,allocentric,0,767.84,1,42
6,allocentric,-45,435.51,1,43
6,allocentric,90,768.09,1,44
6,allocentric,-135,1036.145,1,45
6,allocentric,135,900.905,1,46
6,allocentric,0,585.63,1,47
6,allocentric,180,1369.755,1,48
6,allocentric,45,790.77,1,49
6,allocentric,180,1303.825,1,50
6,allocentric,90,607.825,1,51
6,allocentric,-90,567.985,1,52
6,allocentric,-90,640.31,1,53
6,allocentric,90,756.46,1,54
6,allocentric,-45,684.705,1,55
6,allocentric,-135,538.815,0,56
6,allocentric,180,1324.565,1,57
6,allocentric,-45,575.79,1,58
6,allocentric,90,585.975,1,59
6,allocentric,-90,568.735,1,60
6,allocentric,0,569.215,1,61
6,allocentric,-90,815.61,1,62
6,allocentric,-45,876.615,1,63
6,allocentric,135,869.105,1,64
6,allocentric,90,1419.335,1,65
6,allocentric,45,719.875,1,66
6,allocentric,-90,635.825,1,67
6,allocentric,45,568.685,1,68
6,allocentric,0,466.94,1,69
6,allocentric,-45,554.605,1,70
6,allocentric,135,502.005,0,71
6,allocentric,90,504.33,1,72
6,allocentric,45,1002.9,1,73
6,allocentric,-135,1113.04,1,74
6,allocentric,-135,1006.93,1,75
6,allocentric,180,1270.525,1,76
6,allocentric,180,852.48,1,77
6,allocentric,0,702.205,1,78
6,allocentric,-135,641.41,1,79
6,allocentric,0,601.615,1,80
6,allocentric,-45,1002.59,1,81
6,allocentric,0,467.885,1,82
6,allocentric,0,402.28,1,83
6,allocentric,90,501.345,1,84
6,allocentric,0,551.49,1,85
6,allocentric,-90,544.77,1,86
6,allocentric,45,573.64,1,87
6,allocentric,180,886.1,1,88
6,allocentric,45,586.71,1,89
6,allocentric,135,819.525,1,90
6,allocentric,0,619.62,1,91
6,allocentric,-45,689.485,1,92
6,allocentric,90,769.485,1,93
6,allocentric,-45,602.9,1,94
6,allocentric,-90,606.72,1,95
6,allocentric,45,389.155,1,96
6,allocentric,90,535.535,1,97
6,allocentric,135,502.115,0,98
6,allocentric,180,953.08,1,99
6,allocentric,135,870.015,0,100
6,allocentric,135,708.365,1,101
6,allocentric,180,1035.63,1,102
6,allocentric,-135,1336.29,1,103
6,allocentric,135,769.25,1,104
6,allocentric,0,588.355,1,105
6,allocentric,135,535.675,1,106
6,allocentric,-90,721.495,1,107
6,allocentric,-90,818.16,1,108
6,allocentric,-45,601.98,1,109
6,allocentric,45,667.09,1,110
7,allocentric,-90,1305,1,0
7,allocentric,90,811,1,1
7,allocentric,135,986,1,2
7,allocentric,180,1538,1,3
7,allocentric,135,1101,0,4
7,allocentric,90,1636,0,5
7,allocentric,-45,1180,1,6
7,allocentric,-90,1250,1,7
7,allocentric,180,4306,1,8
7,allocentric,-45,2035,1,9
7,allocentric,135,2716,1,10
7,allocentric,-45,1040,1,11
7,allocentric,90,886,1,12
7,allocentric,0,1096,1,13
7,allocentric,45,818,1,14
7,allocentric,180,2185,1,15
7,allocentric,135,2385,1,16
7,allocentric,180,1432,1,17
7,allocentric,-135,1797,1,18
7,allocentric,-90,2085,1,19
7,allocentric,45,855,1,20
7,allocentric,45,3820,1,21
7,allocentric,-45,1302,1,22
7,allocentric,90,1617,1,23
7,allocentric,0,853,1,24
7,allocentric,135,1503,1,25
7,allocentric,0,1710,1,26
7,allocentric,45,907,1,27
7,allocentric,180,1869,1,28
7,allocentric,-90,1117,1,29
7,allocentric,-45,1141,1,30
7,allocentric,45,1006,1,31
7,allocentric,-45,1488,1,32
7,allocentric,-135,979,1,33
7,allocentric,-45,1339,1,34
7,allocentric,135,1227,1,35
7,allocentric,-90,1105,1,36
7,allocentric,-90,1135,1,37
7,allocentric,0,935,1,38
7,allocentric,45,1151,1,39
7,allocentric,90,1305,1,40
7,allocentric,90,1135,1,41
7,allocentric,90,986,1,42
7,allocentric,0,970,1,43
7,allocentric,-90,1020,1,44
7,allocentric,-135,937,1,45
7,allocentric,135,1085,1,46
7,allocentric,-45,1198,1,47
7,allocentric,0,1577,1,48
7,allocentric,180,1162,1,49
7,allocentric,-45,1436,1,50
7,allocentric,90,929,1,51
7,allocentric,135,886,1,52
7,allocentric,-45,3194,1,53
7,allocentric,180,2660,1,54
7,allocentric,-90,955,1,55
7,allocentric,135,1043,1,56
7,allocentric,-90,1201,1,57
7,allocentric,-45,1088,1,58
7,allocentric,180,1624,1,59
7,allocentric,90,1252,1,60
7,allocentric,45,1887,1,61
7,allocentric,90,1663,1,62
7,allocentric,45,1200,1,63
7,allocentric,0,1833,1,64
7,allocentric,135,3235,1,65
7,allocentric,45,1003,1,66
7,allocentric,0,852,1,67
7,allocentric,-45,1105,1,68
7,allocentric,-45,970,1,69
7,allocentric,180,1704,1,70
7,allocentric,180,4475,1,71
7,allocentric,90,1220,1,72
7,allocentric,-135,1685,1,73
7,allocentric,-135,1830,1,74
7,allocentric,-135,2170,1,75
7,allocentric,-90,2175,1,76
7,allocentric,180,3139,1,77
7,allocentric,135,2230,1,78
7,allocentric,135,2091,1,79
7,allocentric,0,839,1,80
7,allocentric,-90,1026,1,81
7,allocentric,90,1017,1,82
7,allocentric,-90,1059,1,83
7,allocentric,0,837,1,84
7,allocentric,0,1547,1,85
7,allocentric,-135,802,1,86
7,allocentric,-135,1507,1,87
7,allocentric,45,878,1,88
7,allocentric,-135,1445,1,89
7,allocentric,0,1044,1,90
7,allocentric,-45,2021,1,91
7,allocentric,180,1608,1,92
7,allocentric,90,940,1,93
7,allocentric,-90,1004,1,94
7,allocentric,45,753,1,95
7,allocentric,180,2038,1,96
7,allocentric,-135,888,1,97
7,allocentric,-135,1855,1,98
7,allocentric,-135,939,1,99
7,allocentric,135,2106,1,100
7,allocentric,0,777,1,101
7,allocentric,90,1027,1,102
7,allocentric,45,2287,1,103
7,allocentric,135,1987,1,104
7,allocentric,-90,1153,1,105
7,allocentric,-135,2506,1,106
7,allocentric,45,807,1,107
7,allocentric,0,784,1,108
7,allocentric,180,1465,1,109
7,allocentric,45,904,1,110
7,egocentric,180,2580,1,0
7,egocentric,45,1560,1,1
7,egocentric,-90,3273,1,2
7,egocentric,180,4135,1,3
7,egocentric,135,1923,1,4
7,egocentric,-135,2624,1,5
7,egocentric,135,1223,1,6
7,egocentric,90,1049,1,7
7,egocentric,-135,1249,1,8
7,egocentric,-135,5714,1,9
7,egocentric,135,3545,1,10
7,egocentric,-45,1983,1,11
7,egocentric,-90,1046,1,12
7,egocentric,90,1077,1,13
7,egocentric,45,2013,1,14
7,egocentric,0,2255,1,15
7,egocentric,135,1267,1,16
7,egocentric,-90,1296,1,17
7,egocentric,135,1987,1,18
7,egocentric,45,2396,1,19
7,egocentric,90,1069,1,20
7,egocentric,-45,1780,1,21
7,egocentric,90,3264,1,22
7,egocentric,90,1255,1,23
7,egocentric,180,3105,1,24
7,egocentric,135,5894,1,25
7,egocentric,135,1427,1,26
7,egocentric,-135,3568,1,27
7,egocentric,-135,1075,1,28
7,egocentric,-45,2620,1,29
7,egocentric,180,2551,1,30
7,egocentric,-45,2274,1,31
7,egocentric,135,2069,1,32
7,egocentric,180,2154,0,33
7,egocentric,0,1085,1,34
7,egocentric,-135,3495,1,35
7,egocentric,90,1764,1,36
7,egocentric,45,1320,1,37
7,egocentric,-135,1543,1,38
7,egocentric,0,954,1,39
7,egocentric,-45,1259,1,40
7,egocentric,135,1508,1,41
7,egocentric,-135,3143,1,42
7,egocentric,-135,1976,1,43
7,egocentric,180,4238,1,44
7,egocentric,90,1532,1,45
7,egocentric,90,1067,1,46
7,egocentric,180,3561,1,47
7,egocentric,-90,2335,1,48
7,egocentric,-90,3670,1,49
7,egocentric,0,1427,1,50
7,egocentric,-90,1045,1,51
7,egocentric,-135,4218,1,52
7,egocentric,-90,1396,1,53
7,egocentric,-90,3488,1,54
7,egocentric,-45,1955,1,55
7,egocentric,-90,1082,1,56
7,egocentric,135,2078,1,57
7,egocentric,45,1389,1,58
7,egocentric,0,1973,1,59
7,egocentric,-45,2652,1,60
7,egocentric,-135,3220,1,61
7,egocentric,-45,1012,1,62
7,egocentric,180,1940,1,63
7,egocentric,-45,1287,1,64
7,egocentric,180,4891,1,65
7,egocentric,-90,1001,1,66
7,egocentric,180,1890,0,67
7,egocentric,135,1632,1,68
7,egocentric,45,1287,1,69
7,egocentric,45,2675,1,70
7,egocentric,-135,1048,1,71
7,egocentric,-135,1438,0,72
7,egocentric,90,969,1,73
7,egocentric,0,1361,1,74
7,egocentric,135,1293,1,75
7,egocentric,-90,975,1,76
7,egocentric,-45,1139,1,77
7,egocentric,45,1084,1,78
7,egocentric,-135,1042,1,79
7,egocentric,45,1437,1,80
7,egocentric,0,890,1,81
7,egocentric,0,910,1,82
7,egocentric,0,1090,1,83
7,egocentric,0,830,1,84
7,egocentric,0,820,1,85
7,egocentric,-45,1379,1,86
7,egocentric,180,1603,1,87
7,egocentric,45,1087,1,88
7,egocentric,0,797,1,89
7,egocentric,180,3158,1,90
7,egocentric,0,1239,1,91
7,egocentric,180,NA,0,92
7,egocentric,90,1435,1,93
7,egocentric,-90,958,1,94
7,egocentric,90,1064,1,95
7,egocentric,90,917,1,96
7,egocentric,135,1793,1,97
7,egocentric,-45,992,1,98
7,egocentric,-90,1402,1,99
7,egocentric,0,1212,1,100
7,egocentric,45,842,1,101
7,egocentric,180,1228,0,102
7,egocentric,45,805,1,103
7,egocentric,-90,1036,1,104
7,egocentric,90,1955,1,105
7,egocentric,45,786,1,106
7,egocentric,45,1152,1,107
7,egocentric,135,1324,1,108
7,egocentric,-45,1172,1,109
7,egocentric,90,1961,1,110
8,allocentric,90,3082,1,0
8,allocentric,-45,1284,1,1
8,allocentric,90,2126,1,2
8,allocentric,135,2044,1,3
8,allocentric,0,939,1,4
8,allocentric,90,1265,1,5
8,allocentric,-45,1706,1,6
8,allocentric,180,1812,1,7
8,allocentric,180,1448,1,8
8,allocentric,-45,1041,1,9
8,allocentric,-135,1065,1,10
8,allocentric,0,922,1,11
8,allocentric,0,650,1,12
8,allocentric,0,738,1,13
8,allocentric,45,1450,1,14
8,allocentric,-45,1463,1,15
8,allocentric,90,1128,1,16
8,allocentric,-90,1315,1,17
8,allocentric,135,1112,1,18
8,allocentric,-45,2079,1,19
8,allocentric,90,1743,1,20
8,allocentric,45,884,1,21
8,allocentric,-135,1281,1,22
8,allocentric,-45,1298,1,23
8,allocentric,-90,861,1,24
8,allocentric,0,1014,1,25
8,allocentric,-90,912,1,26
8,allocentric,180,1669,1,27
8,allocentric,0,1199,1,28
8,allocentric,135,993,1,29
8,allocentric,-135,1014,1,30
8,allocentric,45,2285,1,31
8,allocentric,0,810,1,32
8,allocentric,0,748,1,33
8,allocentric,-90,1135,1,34
8,allocentric,135,2281,1,35
8,allocentric,90,1130,1,36
8,allocentric,180,1446,1,37
8,allocentric,180,2252,1,38
8,allocentric,90,983,1,39
8,allocentric,-135,1393,1,40
8,allocentric,-135,1566,1,41
8,allocentric,180,1431,1,42
8,allocentric,135,927,1,43
