cue,direction,practice_block_loop.thisRepN,practice_block_loop.thisTrialN,practice_block_loop.thisN,practice_block_loop.thisIndex,main_blocks_loop.thisRepN,main_blocks_loop.thisTrialN,main_blocks_loop.thisN,main_blocks_loop.thisIndex,static_isi.started,static_isi.stopped,fixation_pre.started,fixation_pre.stopped,image.started,image.stopped,fixation_post.started,fixation_post.stopped,dots_background.started,dots_background.stopped,dots_stimulus.started,dots_stimulus.stopped,dots_keyboard_response.keys,dots_keyboard_response.rt,dots_keyboard_response.started,dots_keyboard_response.stopped,feedback_text.started,feedback_text.stopped,instruction_main_text.started,instruction_main_text.stopped,instruction_main_keyboard_response.keys,instruction_main_keyboard_response.rt,instruction_main_keyboard_response.started,instruction_main_keyboard_response.stopped,Pseudonym,date,expName,psychopyVersion,frameRate,
left,right,,,,,0,18,18,34,0.012674169964157045,1.012674169964157,239.02526219992433,None,239.13214369991329,None,240.12917909992393,None,243.53087339992635,None,243.53087339992635,None,j,1.2853637000080198,243.53087339992635,None,244.854828099953,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,0,19,19,43,0.012778069940395653,1.0127780699403957,246.3431804999709,None,247.1472514999332,None,248.14604229992256,None,251.54703879996669,None,251.54703879996669,None,f,0.8576049999101087,251.54703879996669,None,252.42917579994537,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,left,,,,,0,20,20,37,0.01279367005918175,1.0127936700591817,253.91143779992126,None,254.26248529995792,None,255.26224309997633,None,259.2641751000192,None,259.2641751000192,None,f,1.2286990999709815,259.2641751000192,None,260.5122118999716,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,left,,,,,0,21,21,39,0.012561569921672344,1.0125615699216723,261.9918153999606,None,262.3456228999421,None,263.34572009998374,None,268.34717309998814,None,268.34717309998814,None,j,1.282206799951382,268.34717309998814,None,269.6581218999345,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,0,22,22,46,0.012647970113903284,1.0126479701139033,271.14156069990713,None,272.3455715000164,None,273.34570609999355,None,276.74674219998997,None,276.74674219998997,None,f,1.0839066000189632,276.74674219998997,None,277.85576969990507,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,0,23,23,31,0.012705270084552467,1.0127052700845525,279.34323469991796,None,280.5461131000193,None,281.54544899996836,None,286.04713570000604,None,286.04713570000604,None,j,0.8031220999546349,286.04713570000604,None,286.87874569999985,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,right,,,,,0,24,24,32,0.012782069854438305,1.0127820698544383,288.3599071999779,None,288.71245369990356,None,289.7122392000165,None,293.1132448000135,None,293.1132448000135,None,None,,293.1132448000135,None,294.61805149994325,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,0,25,25,16,0.014715869911015034,1.014715869911015,296.10593089996837,None,296.4645883999765,None,297.46191539999563,None,301.96372100000735,None,301.96372100000735,None,j,0.9434410999529064,301.96372100000735,None,302.937495399965,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,left,,,,,0,26,26,12,0.01272677001543343,1.0127267700154334,304.42675210000016,None,304.52857670001686,None,305.52864449995104,None,308.929837099975,None,308.929837099975,None,f,0.660815899958834,308.929837099975,None,309.61451729992405,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
none,left,,,,,0,27,27,55,0.013122270000167191,1.0131222700001672,311.110544999945,None,312.3121947000036,None,313.3119992999127,None,318.31299249990843,None,318.31299249990843,None,f,0.9527990000788122,318.31299249990843,None,319.29516310000326,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,right,,,,,0,28,28,35,0.012685769936069846,1.0126857699360698,320.77384199993685,None,321.9805959999794,None,322.9787750999676,None,327.9809215000132,None,327.9809215000132,None,j,0.7801693000365049,327.9809215000132,None,328.781453399919,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,0,29,29,25,0.012821570038795471,1.0128215700387955,330.27375950000715,None,330.37840940000024,None,331.3786564000184,None,335.38199479994364,None,335.38199479994364,None,f,0.8792047000024468,335.38199479994364,None,336.28984320000745,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
left,left,,,,,0,30,30,10,0.012884870055131614,1.0128848700551316,337.7741168999346,None,338.13070709991734,None,339.12868570000865,None,343.6300080999499,None,343.6300080999499,None,f,0.947859299951233,343.6300080999499,None,344.6048120999476,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
right,right,,,,,0,31,31,27,0.012603069888427854,1.0126030698884279,346.0907838999992,None,346.8971826999914,None,347.8951404999243,None,352.3976935999235,None,352.3976935999235,None,j,0.7675737000536174,352.3976935999235,None,353.1950304999482,None,,,,,,,VP1,2022_Mar_07_1237,rdk-discrimination,2021.2.3,59.99689216525945,
