trial,ID,cue,direction,response,rt,choice,correct,condition,mean_C,sd_C,trial_type
280,chmi14,none,right,1,1.0035590468905866,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
281,chmi14,none,right,1,0.9050165060907602,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
282,chmi14,none,right,1,0.8180772981140763,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
283,chmi14,none,right,0,1.0168461629655212,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
284,chmi14,none,right,1,0.9552331038285048,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
285,chmi14,left,left,1,0.9645489798858762,right,0,valid,0.7345113326619624,0.2437698370620411,OK
286,chmi14,left,left,1,0.8532614018768072,right,0,valid,0.7345113326619624,0.2437698370620411,OK
287,chmi14,right,right,0,1.265376083087176,left,0,valid,0.7345113326619624,0.2437698370620411,OK
288,chmi14,none,right,1,1.0163953029550612,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
289,chmi14,none,right,0,1.1430959580466151,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
290,chmi14,none,left,0,1.2913756070192903,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
291,chmi14,left,left,0,0.9559113471768796,left,1,valid,0.7345113326619624,0.2437698370620411,OK
292,chmi14,none,left,1,1.0328890879172832,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
293,chmi14,right,right,1,0.8322162870317698,right,1,valid,0.7345113326619624,0.2437698370620411,OK
294,chmi14,none,left,0,1.1077371430583298,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
295,chmi14,none,left,1,0.7621689320076257,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
296,chmi14,right,right,1,1.2463642288930714,right,1,valid,0.7345113326619624,0.2437698370620411,OK
297,chmi14,right,right,1,0.8938660451676697,right,1,valid,0.7345113326619624,0.2437698370620411,OK
298,chmi14,none,right,1,0.755808083107695,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
299,chmi14,none,right,1,1.2725546499714255,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
300,chmi14,right,right,1,1.1637305428739635,right,1,valid,0.7345113326619624,0.2437698370620411,OK
301,chmi14,right,right,1,1.0798130540642887,right,1,valid,0.7345113326619624,0.2437698370620411,OK
302,chmi14,none,left,1,1.1046853899024427,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
303,chmi14,none,left,1,1.2884004588704556,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
304,chmi14,left,right,1,1.1505780129227787,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
305,chmi14,right,right,1,0.8255951760802418,right,1,valid,0.7345113326619624,0.2437698370620411,OK
306,chmi14,none,left,0,0.8844885861035436,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
307,chmi14,right,right,1,1.1829372278880328,right,1,valid,0.7345113326619624,0.2437698370620411,OK
308,chmi14,none,right,1,1.2392158647999167,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
309,chmi14,left,left,1,0.9911492639221252,right,0,valid,0.7345113326619624,0.2437698370620411,OK
310,J,none,right,1,1.4559301999397576,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
311,J,none,right,0,1.1766152998898178,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
312,J,none,left,0,1.3728529999498278,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
313,J,none,left,1,0.5336285000666976,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
314,J,none,right,1,1.1228519000578672,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
315,J,left,right,1,0.8329201999586076,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
316,J,none,left,0,0.6809872000012547,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
317,J,none,left,0,1.460386599879712,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
318,J,right,right,1,0.7821541000157595,right,1,valid,0.7345113326619624,0.2437698370620411,OK
319,J,right,right,1,0.610454099951312,right,1,valid,0.7345113326619624,0.2437698370620411,OK
320,J,none,left,0,0.6074204999022186,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
321,J,left,left,0,0.514366399962455,left,1,valid,0.7345113326619624,0.2437698370620411,OK
322,J,right,left,0,1.171571800019592,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
323,J,left,left,0,0.90243720007129,left,1,valid,0.7345113326619624,0.2437698370620411,OK
324,J,right,right,1,0.9289470000658184,right,1,valid,0.7345113326619624,0.2437698370620411,OK
325,J,right,right,0,0.6995930999983102,left,0,valid,0.7345113326619624,0.2437698370620411,OK
326,J,right,right,1,0.5386169000994414,right,1,valid,0.7345113326619624,0.2437698370620411,OK
327,J,right,right,0,0.9597750999964774,left,0,valid,0.7345113326619624,0.2437698370620411,OK
328,J,none,right,1,0.48242569994181395,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
329,J,left,left,0,0.643201099941507,left,1,valid,0.7345113326619624,0.2437698370620411,OK
330,J,right,right,0,0.8090970001649112,left,0,valid,0.7345113326619624,0.2437698370620411,OK
331,J,left,left,0,0.6853277999907732,left,1,valid,0.7345113326619624,0.2437698370620411,OK
332,J,none,right,1,0.5941758998669684,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
333,J,none,right,0,0.9027809000108392,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
334,J,none,left,0,0.6556718999054283,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
335,J,left,left,0,0.44817940006032586,left,1,valid,0.7345113326619624,0.2437698370620411,OK
336,J,none,left,0,0.8528110000770539,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
337,J,left,left,0,0.613965000025928,left,1,valid,0.7345113326619624,0.2437698370620411,OK
338,J,none,left,1,0.5409785001538694,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
339,J,right,right,1,0.6425283998250961,right,1,valid,0.7345113326619624,0.2437698370620411,OK
340,J,right,right,1,0.8256288999691606,right,1,valid,0.7345113326619624,0.2437698370620411,OK
341,J,none,right,1,0.636768399970606,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
342,J,none,right,1,0.5240203998982906,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
343,J,right,left,0,0.9386535999365152,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
344,J,none,left,1,0.7731874999590218,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
345,J,left,left,0,0.6903806000482291,left,1,valid,0.7345113326619624,0.2437698370620411,OK
346,J,right,right,0,0.9042728000786155,left,0,valid,0.7345113326619624,0.2437698370620411,OK
347,J,none,right,1,0.4834175000432879,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
348,J,none,left,0,0.645243999781087,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
349,J,none,right,1,1.259416100103408,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
350,J,none,left,0,0.8173003999982029,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
351,J,left,left,1,0.7123887001071125,right,0,valid,0.7345113326619624,0.2437698370620411,OK
352,J,none,left,0,0.6108344001695514,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
353,J,none,left,0,0.8250954002141953,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
354,J,none,right,1,0.5043393999803811,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
355,J,left,left,0,1.0792962000705302,left,1,valid,0.7345113326619624,0.2437698370620411,OK
356,J,left,left,0,0.6614888000767678,left,1,valid,0.7345113326619624,0.2437698370620411,OK
357,J,right,left,0,0.9600893000606447,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
358,J,left,left,0,0.7684220999944955,left,1,valid,0.7345113326619624,0.2437698370620411,OK
359,J,right,right,0,0.8450482001062483,left,0,valid,0.7345113326619624,0.2437698370620411,OK
360,J,none,left,0,0.6790561000816524,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
361,J,left,left,1,0.8933749999850988,right,0,valid,0.7345113326619624,0.2437698370620411,OK
362,J,none,right,1,0.806235000025481,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
363,J,left,left,1,0.826553100021556,right,0,valid,0.7345113326619624,0.2437698370620411,OK
364,J,none,left,0,0.7330185000319034,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
365,J,none,right,1,0.6706131999380887,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
366,J,left,right,1,0.8043965001124889,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
367,J,none,left,1,0.57648629997856915,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
368,J,none,right,1,0.7092370998580009,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
369,J,right,right,1,0.6512394999153912,right,1,valid,0.7345113326619624,0.2437698370620411,OK
370,J,none,right,1,0.596682800212875,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
371,J,left,left,0,0.8474796002265066,left,1,valid,0.7345113326619624,0.2437698370620411,OK
372,J,none,left,0,0.8708097999915481,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
373,J,right,right,0,0.9870834001339972,left,0,valid,0.7345113326619624,0.2437698370620411,OK
374,J,none,left,0,0.929071499966085,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
375,J,none,left,1,0.7060495000332594,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
376,J,left,right,0,0.347305899951607,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
377,J,left,left,1,0.8779802999924868,right,0,valid,0.7345113326619624,0.2437698370620411,OK
378,J,none,right,0,0.7713846999686211,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
379,J,none,right,1,1.4573661999311298,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
380,J,right,right,0,1.3636354999616742,left,0,valid,0.7345113326619624,0.2437698370620411,OK
381,J,none,right,1,0.5442087000701576,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
382,J,right,right,0,0.722075899830088,left,0,valid,0.7345113326619624,0.2437698370620411,OK
383,J,left,right,1,0.5442630001343787,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
384,J,right,left,1,0.6732751000672579,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
385,J,right,right,0,0.6626474999357015,left,0,valid,0.7345113326619624,0.2437698370620411,OK
386,J,none,right,1,0.6205910998396575,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
387,J,right,left,0,0.7034229999408126,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
388,J,none,left,0,0.6818220999557525,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
389,J,right,left,0,0.8996192999184132,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
390,J,none,left,0,0.9660535999573768,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
391,J,none,right,1,0.7527761000674218,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
392,J,right,right,0,0.6597184001002461,left,0,valid,0.7345113326619624,0.2437698370620411,OK
393,J,right,right,1,0.671495399903506,right,1,valid,0.7345113326619624,0.2437698370620411,OK
394,J,left,left,0,0.7113159999717027,left,1,valid,0.7345113326619624,0.2437698370620411,OK
395,J,left,left,1,0.7699476999696344,right,0,valid,0.7345113326619624,0.2437698370620411,OK
396,J,left,left,0,0.7315962999127805,left,1,valid,0.7345113326619624,0.2437698370620411,OK
397,J,left,left,1,0.8654334999155253,right,0,valid,0.7345113326619624,0.2437698370620411,OK
398,J,left,left,0,0.6820228002034128,left,1,valid,0.7345113326619624,0.2437698370620411,OK
399,J,none,right,0,0.5396817999426275,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
400,J,none,right,1,0.5788933001458645,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
401,J,right,right,0,0.8010432000737637,left,0,valid,0.7345113326619624,0.2437698370620411,OK
402,J,none,left,1,0.6927596000023186,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
403,J,none,right,0,0.6291337998118252,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
404,J,none,right,1,0.7552946999203414,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
405,J,right,left,1,0.6958325998857617,right,0,invalid,0.7537437478937564,0.24844249026586113,OK
406,J,left,left,1,1.1307246000505984,right,0,valid,0.7345113326619624,0.2437698370620411,OK
407,J,none,left,1,1.1293008998036385,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
408,J,right,right,1,0.7240516999736428,right,1,valid,0.7345113326619624,0.2437698370620411,OK
409,J,left,left,0,1.0618018999230117,left,1,valid,0.7345113326619624,0.2437698370620411,OK
410,J,none,right,1,0.6077459999360144,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
411,J,left,left,1,1.2145614000037313,right,0,valid,0.7345113326619624,0.2437698370620411,OK
412,J,none,right,1,0.6982172001153231,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
413,J,none,right,1,0.7046004999428988,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
414,J,none,right,1,1.1369125000201166,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
415,J,right,right,1,0.8043529000133276,right,1,valid,0.7345113326619624,0.2437698370620411,OK
416,J,none,left,0,0.7962746999692172,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
417,J,none,left,1,0.558031199965626,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
418,J,right,right,0,0.704310700064525,left,0,valid,0.7345113326619624,0.2437698370620411,OK
419,J,none,right,1,0.5383015999104828,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
420,J,left,left,1,0.6555339999031276,right,0,valid,0.7345113326619624,0.2437698370620411,OK
421,J,none,right,1,0.734366700053215,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
422,J,none,left,0,0.7095995999407023,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
423,J,left,left,1,0.6555044001433998,right,0,valid,0.7345113326619624,0.2437698370620411,OK
424,J,none,left,1,0.5393771000672132,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
425,J,left,left,0,0.9180880999192595,left,1,valid,0.7345113326619624,0.2437698370620411,OK
426,J,left,left,1,0.9317377998959272,right,0,valid,0.7345113326619624,0.2437698370620411,OK
427,J,none,right,1,0.7533040998969227,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
428,J,right,right,1,0.5336277999449521,right,1,valid,0.7345113326619624,0.2437698370620411,OK
429,J,right,right,1,0.6219260001089424,right,1,valid,0.7345113326619624,0.2437698370620411,OK
430,J,right,right,1,0.7023905999958515,right,1,valid,0.7345113326619624,0.2437698370620411,OK
431,J,right,right,1,0.5285618000198156,right,1,valid,0.7345113326619624,0.2437698370620411,OK
432,J,left,right,1,0.6179812999907881,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
433,J,none,left,0,0.914342900039628,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
434,J,none,right,1,0.6465028000529855,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
435,J,none,right,1,0.6290416999254376,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
436,J,none,left,0,0.9427730001043528,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
437,J,left,left,1,0.8335583000443876,right,0,valid,0.7345113326619624,0.2437698370620411,OK
438,J,none,left,0,1.3725521001033485,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
439,J,none,left,1,0.6522363999392837,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
440,J,none,left,1,0.6145818000659347,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
441,J,none,right,1,0.8145597998518497,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
442,J,none,right,1,0.6152326001320034,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
443,J,none,right,1,0.6555719000753015,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
444,J,left,right,1,0.6232151999138296,right,1,invalid,0.7537437478937564,0.24844249026586113,OK
445,J,right,right,1,0.6633139001205564,right,1,valid,0.7345113326619624,0.2437698370620411,OK
446,J,none,left,0,0.7767900999169797,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
447,J,none,left,1,0.5796316000632942,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
448,J,left,left,0,0.6115068001672626,left,1,valid,0.7345113326619624,0.2437698370620411,OK
449,J,right,right,1,0.6052697000559419,right,1,valid,0.7345113326619624,0.2437698370620411,OK
450,J,right,right,1,0.5063841000664979,right,1,valid,0.7345113326619624,0.2437698370620411,OK
451,J,left,left,0,0.7585406999569386,left,1,valid,0.7345113326619624,0.2437698370620411,OK
452,J,none,left,1,0.5463129000272602,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
453,J,left,right,0,0.7282826998271048,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
454,J,none,right,1,0.6889537998940796,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
455,J,none,left,1,0.7643762999214232,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
456,J,none,right,0,0.6149675000924617,left,0,neutral,0.7716613956494428,0.2299563121835134,OK
457,J,none,right,1,0.5818776998203248,right,1,neutral,0.7716613956494428,0.2299563121835134,OK
458,J,right,right,1,1.0494654001668096,right,1,valid,0.7345113326619624,0.2437698370620411,OK
459,J,right,right,1,0.4988688000012189,right,1,valid,0.7345113326619624,0.2437698370620411,OK
460,J,right,left,0,0.7706210999749601,left,1,invalid,0.7537437478937564,0.24844249026586113,OK
461,J,left,right,0,0.9889390000607818,left,0,invalid,0.7537437478937564,0.24844249026586113,OK
462,J,none,left,1,0.41056019999086857,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
463,J,right,right,1,0.6114676999859512,right,1,valid,0.7345113326619624,0.2437698370620411,OK
464,J,none,left,0,0.7764970001298934,left,1,neutral,0.7716613956494428,0.2299563121835134,OK
465,J,none,left,1,1.3258132000919431,right,0,neutral,0.7716613956494428,0.2299563121835134,OK
466,J,left,left,0,0.9020907999947668,left,1,valid,0.7345113326619624,0.2437698370620411,OK
