subj,session,block,trial,set_size,response_size_list,response_size_new_words,tested,response,rt,correct,response_category
10,3,4,10,6,4,4,2,959,9.162,1,correct
10,3,4,11,4,1,1,4,562,1.659,1,correct
10,3,4,12,4,4,0,4,292,1.838,1,correct
10,3,4,13,6,6,4,6,983,1.601,1,correct
10,3,4,14,2,2,2,1,1118,1.375,1,correct
10,3,4,15,8,2,0,6,410,1.883,1,correct
10,3,4,16,2,2,0,1,711,1.502,1,correct
10,3,4,17,6,4,0,5,1085,1.661,1,correct
10,3,4,18,6,2,2,6,142,1.879,1,correct
10,3,4,19,6,0,0,3,3,-1,1,correct
10,3,4,20,8,1,1,5,975,2.262,1,correct
10,3,4,21,2,1,1,2,1116,1.41,1,correct
10,3,4,22,8,6,4,2,1101,10.633,0,intrusion
10,3,4,23,6,6,0,1,1151,5.423,1,correct
10,3,4,24,8,6,0,2,593,2.719,1,correct
10,3,4,25,4,2,2,2,427,1.551,1,correct
10,3,4,26,8,8,4,3,195,5.535,1,correct
10,3,4,27,8,4,0,4,1146,1.816,1,correct
10,3,4,28,4,4,4,4,951,2.552,1,correct
10,3,5,1,6,0,0,6,258,-1,1,correct
10,3,5,2,6,4,4,1,198,4.126,1,correct
10,3,5,3,8,6,4,7,1051,2.58,1,correct
10,3,5,4,6,2,2,2,1194,2.676,1,correct
10,3,5,5,8,8,4,4,48,7.643,0,intrusion
10,3,5,6,4,4,0,4,1022,1.524,1,correct
10,3,5,7,8,8,0,5,671,1.88,1,correct
10,3,5,8,8,2,0,4,1168,1.361,1,correct
10,3,5,9,6,1,1,1,153,1.728,1,correct
10,3,5,10,8,2,2,2,139,7.368,1,correct
10,3,5,11,6,2,0,5,796,1.671,1,correct
10,3,5,12,2,2,0,1,187,1.355,1,correct
10,3,5,13,2,2,2,2,188,1.341,1,correct
10,3,5,14,8,6,0,4,162,7.66,0,intrusion
10,3,5,15,8,0,0,2,1009,-1,1,correct
10,3,5,16,2,1,1,1,213,1.412,1,correct
10,3,5,17,4,0,0,1,881,-1,1,correct
10,3,5,18,4,1,1,2,971,1.816,1,correct
10,3,5,19,2,0,0,1,817,-1,1,correct
10,3,5,20,8,4,0,6,100,2.095,1,correct
10,3,5,21,4,4,4,4,1001,2.468,1,correct
10,3,5,22,4,2,0,2,641,1.905,1,correct
10,3,5,23,6,6,0,2,689,3.409,1,correct
10,3,5,24,8,1,1,8,969,1.304,1,correct
10,3,5,25,6,6,4,3,674,1.667,1,correct
10,3,5,26,6,4,0,6,846,1.69,1,correct
10,3,5,27,8,4,4,2,1020,3.886,1,correct
10,3,5,28,4,2,2,1,715,1.342,1,correct
10,3,6,1,8,1,1,7,443,1.719,1,correct
10,3,6,2,8,4,4,6,749,2.596,1,correct
10,3,6,3,6,2,0,3,883,1.477,1,correct
10,3,6,4,8,2,2,8,591,1.725,1,correct
10,3,6,5,6,0,0,5,515,-1,1,correct
10,3,6,6,6,4,0,1,1108,2.821,1,correct
10,3,6,7,8,8,4,6,365,8.067,1,correct
10,3,6,8,2,2,2,1,602,1.53,1,correct
10,3,6,9,4,1,1,1,909,1.427,1,correct
10,3,6,10,8,2,0,7,182,1.323,1,correct
10,3,6,11,2,1,1,2,632,1.392,1,correct
10,3,6,12,2,2,0,2,1087,1.265,1,correct
10,3,6,13,8,0,0,5,45,-1,0,new
10,3,6,14,8,6,4,5,251,1.968,1,correct
10,3,6,15,4,0,0,2,147,-1,1,correct
10,3,6,16,4,4,0,3,945,4.859,1,correct
10,3,6,17,6,6,4,4,168,1.681,1,correct
10,3,6,18,8,4,0,7,87,1.568,1,correct
10,3,6,19,6,4,4,4,92,1.886,1,correct
10,3,6,20,4,2,2,3,579,1.596,1,correct
10,3,6,21,6,2,2,3,887,1.56,1,correct
10,3,6,22,4,4,4,3,371,1.813,1,correct
10,3,6,23,4,2,0,4,228,1.403,1,correct
10,3,6,24,6,6,0,3,648,2.262,1,correct
10,3,6,25,2,0,0,2,334,-1,1,correct
10,3,6,26,8,8,0,8,107,6.51,1,correct
10,3,6,27,8,6,0,1,1143,4.192,1,correct
10,3,6,28,6,1,1,5,780,2.193,1,correct
10,3,7,1,4,0,0,3,492,-1,1,correct
10,3,7,2,8,4,0,2,996,3.033,1,correct
10,3,7,3,2,2,2,2,51,1.953,1,correct
10,3,7,4,4,4,0,1,119,1.667,1,correct
10,3,7,5,8,8,4,8,707,1.92,1,correct
10,3,7,6,2,0,0,2,81,-1,1,correct
10,3,7,7,2,1,1,2,109,1.474,1,correct
10,3,7,8,8,6,4,4,1169,7.041,1,correct
10,3,7,9,2,2,0,2,768,1.315,1,correct
10,3,7,10,6,4,4,3,556,2.291,1,correct
10,3,7,11,4,1,1,3,101,1.76,1,correct
10,3,7,12,8,2,0,8,272,1.509,1,correct
10,3,7,13,4,4,4,2,617,2.044,1,correct
10,3,7,14,4,2,0,1,988,1.679,1,correct
10,3,7,15,8,6,0,3,185,5.347,1,correct
10,3,7,16,8,1,1,3,927,2.05,1,correct
10,3,7,17,8,8,0,4,801,8.324,0,intrusion
10,3,7,18,8,2,2,5,812,2.947,1,correct
10,3,7,19,6,4,0,2,1030,1.987,1,correct
10,3,7,20,6,6,4,1,100,4.049,1,correct
10,3,7,21,6,2,2,6,859,1.991,1,correct
10,3,7,22,8,4,4,4,358,7.677,0,intrusion
10,3,7,23,6,1,1,3,795,1.762,1,correct
10,3,7,24,4,2,2,4,82,1.772,1,correct
10,3,7,25,6,6,0,3,1065,10.134,1,correct
10,3,7,26,6,2,0,3,798,1.647,1,correct
10,3,7,27,8,0,0,3,536,-1,1,correct
10,3,7,28,6,0,0,1,221,-1,1,correct
10,3,8,1,4,4,0,2,1066,1.988,1,correct
10,3,8,2,8,2,2,1,874,2.202,1,correct
10,3,8,3,2,2,2,1,950,1.276,1,correct
10,3,8,4,8,6,4,6,539,3.526,1,correct
10,3,8,5,6,4,0,3,762,6.906,1,correct
10,3,8,6,4,0,0,4,434,-1,1,correct
10,3,8,7,8,2,0,3,721,3.609,0,intrusion
10,3,8,8,8,4,0,1,609,5.552,1,correct
10,3,8,9,8,8,0,6,878,10.089,1,correct
10,3,8,10,8,1,1,6,96,1.238,1,correct
10,3,8,11,8,6,0,5,982,2.662,1,correct
10,3,8,12,6,2,2,4,243,5.354,0,intrusion
10,3,8,13,6,6,4,2,145,1.584,1,correct
10,3,8,14,2,2,0,1,746,1.268,1,correct
10,3,8,15,6,6,0,5,361,4.049,1,correct
10,3,8,16,4,2,2,2,157,1.219,1,correct
10,3,8,17,4,2,0,3,755,1.399,1,correct
10,3,8,18,8,0,0,8,289,-1,1,correct
10,3,8,19,6,1,1,4,1121,1.23,1,correct
10,3,8,20,6,0,0,5,793,-1,1,correct
10,3,8,21,4,4,4,1,666,1.876,1,correct
10,3,8,22,8,4,4,7,577,2.137,1,correct
10,3,8,23,2,0,0,1,366,-1,1,correct
10,3,8,24,6,2,0,1,716,1.837,1,correct
10,3,8,25,2,1,1,1,893,1.534,1,correct
10,3,8,26,8,8,4,7,1110,1.813,1,correct
10,3,8,27,6,4,4,5,174,2.52,1,correct
10,3,8,28,4,1,1,4,120,1.285,1,correct
11,1,1,1,6,4,4,6,785,4.784,1,correct
11,1,1,2,8,8,0,7,560,7.441,0,intrusion
11,1,1,3,6,6,0,3,1106,6.936,1,correct
11,1,1,4,8,4,4,3,840,9.787,1,correct
11,1,1,5,6,4,0,3,1053,12.407,1,correct
11,1,1,6,2,2,0,2,551,1.863,1,correct
11,1,1,7,4,2,0,4,1050,1.981,1,correct
11,1,1,8,8,4,0,7,372,11.209,0,intrusion
11,1,1,9,2,2,2,1,190,1.803,1,correct
11,1,1,10,8,1,1,5,201,7.93,1,correct
11,1,1,11,8,2,2,2,44,6.189,1,correct
11,1,1,12,6,6,4,6,415,3.346,1,correct
11,1,1,13,6,2,0,4,1049,2.772,1,correct
11,1,1,14,4,4,0,3,926,7.521,1,correct
11,1,1,15,8,6,0,5,402,12.25,1,correct
11,1,1,16,8,2,0,5,741,1.881,1,correct
11,1,1,17,2,1,1,1,848,0.978,1,correct
11,1,1,18,8,6,4,4,614,10.966,1,correct
11,1,1,19,4,2,2,2,271,2.23,1,correct
11,1,1,20,8,8,4,1,147,13.031,1,correct
11,1,1,21,8,0,0,3,54,-1,0,new
11,1,1,22,6,2,2,6,875,2.235,1,correct
11,1,1,23,6,0,0,2,74,-1,1,correct
11,1,1,24,4,4,4,4,73,1.955,1,correct
11,1,1,25,6,1,1,2,671,2.321,1,correct
11,1,1,26,4,0,0,4,50,-1,1,correct
11,1,1,27,4,1,1,1,207,1.725,1,correct
11,1,1,28,2,0,0,1,738,-1,1,correct
11,1,2,1,8,6,0,7,573,6.277,1,correct
11,1,2,2,6,2,0,3,350,2.701,1,correct
11,1,2,3,2,1,1,2,344,1.29,1,correct
11,1,2,4,4,4,4,1,604,3.823,1,correct
11,1,2,5,8,6,4,3,55,4.616,1,correct
11,1,2,6,4,2,0,2,100,2.883,1,correct
11,1,2,7,2,2,0,1,718,1.216,1,correct
11,1,2,8,8,8,0,6,933,11.712,0,intrusion
11,1,2,9,2,0,0,2,637,-1,1,correct
11,1,2,10,8,1,1,6,804,4.604,1,correct
11,1,2,11,2,2,2,2,802,2.173,1,correct
11,1,2,12,8,4,0,2,852,2.029,1,correct
11,1,2,13,8,2,2,7,949,20.158,1,correct
11,1,2,14,8,0,0,6,997,-1,0,new
11,1,2,15,6,6,0,5,486,4.534,1,correct
11,1,2,16,8,4,4,7,183,7.772,1,correct
11,1,2,17,4,0,0,1,334,-1,0,new
11,1,2,18,4,4,0,1,506,1.14,1,correct
11,1,2,19,6,4,0,4,1122,7.011,1,correct
11,1,2,20,6,6,4,5,1076,8.475,0,intrusion
11,1,2,21,6,0,0,6,749,-1,1,correct
11,1,2,22,4,2,2,4,824,3.171,1,correct
11,1,2,23,6,1,1,1,757,1.65,1,correct
11,1,2,24,4,1,1,2,332,1.067,1,correct
11,1,2,25,6,4,4,3,599,5.12,1,correct
11,1,2,26,6,2,2,2,894,5.783,1,correct
11,1,2,27,8,8,4,6,385,17.24,1,correct
11,1,2,28,8,2,0,8,987,2.823,1,correct
11,1,3,1,2,0,0,2,622,-1,1,correct
11,1,3,2,8,4,0,5,300,5.187,1,correct
11,1,3,3,8,0,0,1,205,-1,1,correct
11,1,3,4,8,4,4,4,820,11.685,0,intrusion
11,1,3,5,6,6,4,4,1047,6.386,1,correct
11,1,3,6,6,0,0,5,476,-1,1,correct
11,1,3,7,8,1,1,3,41,2.642,1,correct
11,1,3,8,8,2,2,1,898,3.405,1,correct
11,1,3,9,4,4,0,4,543,3.07,1,correct
11,1,3,10,8,8,0,5,313,5.668,1,correct
11,1,3,11,8,6,4,7,8,5.932,1,correct
11,1,3,12,2,2,0,2,666,1.721,1,correct
11,1,3,13,8,2,0,6,558,4.439,1,correct
11,1,3,14,4,4,4,2,88,3.998,1,correct
11,1,3,15,4,0,0,2,563,-1,0,new
11,1,3,16,6,6,0,2,789,2.854,1,correct
11,1,3,17,2,2,2,2,1067,1.029,1,correct
11,1,3,18,4,2,0,3,782,2.44,1,correct
11,1,3,19,6,4,0,5,447,15.157,1,correct
11,1,3,20,6,1,1,5,413,3.048,1,correct
11,1,3,21,6,2,2,5,487,4.439,1,correct
11,1,3,22,8,6,0,2,1154,12.386,1,correct
11,1,3,23,4,2,2,1,33,2.901,1,correct
11,1,3,24,8,8,4,3,512,16.115,0,intrusion
11,1,3,25,6,4,4,4,399,11.091,1,correct
11,1,3,26,4,1,1,3,454,2.834,1,correct
11,1,3,27,6,2,0,6,642,1.775,1,correct
11,1,3,28,2,1,1,2,48,1.741,1,correct
11,1,4,1,8,2,2,6,404,5.379,1,correct
11,1,4,2,8,1,1,4,128,2.958,1,correct
11,1,4,3,6,4,4,5,1024,1.42,1,correct
11,1,4,4,4,1,1,4,29,1.184,1,correct
11,1,4,5,8,8,0,2,382,10.419,0,intrusion
11,1,4,6,8,4,0,6,307,6.568,1,correct
11,1,4,7,8,2,0,3,214,2.968,1,correct
11,1,4,8,8,4,4,1,934,4.664,1,correct
11,1,4,9,6,4,0,1,967,1.885,1,correct
11,1,4,10,2,2,2,1,277,1.452,1,correct
11,1,4,11,6,0,0,3,449,-1,0,new
11,1,4,12,8,6,4,8,320,8.047,1,correct
11,1,4,13,8,6,0,3,304,6.109,1,correct
11,1,4,14,4,0,0,3,627,-1,0,intrusion
11,1,4,15,8,0,0,5,431,-1,0,intrusion
11,1,4,16,6,2,0,2,657,2.36,1,correct
11,1,4,17,4,4,4,3,774,1.12,1,correct
11,1,4,18,2,1,1,1,462,1.623,1,correct
11,1,4,19,6,6,0,1,288,5.573,1,correct
11,1,4,20,4,2,2,3,624,7.693,1,correct
11,1,4,21,4,4,0,2,171,3.317,1,correct
11,1,4,22,8,8,4,4,19,9.244,0,intrusion
11,1,4,23,6,6,4,2,675,8.299,1,correct
11,1,4,24,2,0,0,1,52,-1,1,correct
11,1,4,25,4,2,0,1,443,1.565,1,correct
11,1,4,26,6,2,2,1,796,2.141,1,correct
11,1,4,27,6,1,1,4,217,2.038,1,correct
11,1,4,28,2,2,0,1,759,1.406,1,correct
11,1,5,1,6,2,2,3,370,3.664,1,correct
11,1,5,2,6,4,4,2,410,4.944,1,correct
11,1,5,3,2,2,2,2,729,2.096,1,correct
11,1,5,4,2,0,0,2,467,-1,1,correct
11,1,5,5,4,4,4,3,436,6.289,1,correct
11,1,5,6,6,1,1,6,249,4.082,1,correct
11,1,5,7,8,8,0,1,139,2.855,1,correct
11,1,5,8,8,6,0,1,598,1.998,1,correct
11,1,5,9,8,0,0,7,405,-1,1,correct
11,1,5,10,2,1,1,2,906,1.69,1,correct
11,1,5,11,8,8,4,8,664,5.054,1,correct
11,1,5,12,2,2,0,2,1079,1.471,1,correct
11,1,5,13,8,2,2,4,1198,2.612,1,correct
11,1,5,14,4,4,0,1,851,1.133,1,correct
11,1,5,15,8,1,1,1,693,1.369,1,correct
11,1,5,16,6,2,0,1,263,1.898,1,correct
11,1,5,17,6,4,0,2,727,12.021,1,correct
11,1,5,18,6,6,4,1,504,3.113,1,correct
11,1,5,19,4,0,0,1,59,-1,1,correct
11,1,5,20,4,2,2,1,837,1.788,1,correct
11,1,5,21,4,2,0,4,499,1.228,1,correct
11,1,5,22,8,2,0,4,971,8.734,0,intrusion
11,1,5,23,6,6,0,6,708,3.013,1,correct
11,1,5,24,8,4,4,6,874,4.484,1,correct
11,1,5,25,4,1,1,4,1089,2.449,1,correct
11,1,5,26,8,6,4,2,701,4.471,1,correct
11,1,5,27,6,0,0,1,1159,-1,0,new
11,1,5,28,8,4,0,8,853,2.261,1,correct
11,1,6,1,8,6,4,1,385,3.639,1,correct
11,1,6,2,2,0,0,1,321,-1,1,correct
11,1,6,3,6,0,0,4,417,-1,0,new
11,1,6,4,8,2,2,8,24,1.068,1,correct
11,1,6,5,8,0,0,4,309,-1,0,new
11,1,6,6,4,2,2,4,453,1.054,1,correct
11,1,6,7,8,1,1,8,697,1.655,1,correct
11,1,6,8,6,2,2,4,109,6.811,1,correct
11,1,6,9,6,1,1,3,809,5.415,1,correct
11,1,6,10,6,4,4,1,754,2.781,1,correct
11,1,6,11,4,2,0,3,87,1.451,1,correct
11,1,6,12,6,2,0,5,714,2.585,1,correct
11,1,6,13,8,8,0,3,647,16.442,0,intrusion
11,1,6,14,8,8,4,2,655,12.813,1,correct
11,1,6,15,2,2,0,1,241,1.583,1,correct
11,1,6,16,8,6,0,4,120,11.967,1,correct
11,1,6,17,4,1,1,2,316,2.283,1,correct
11,1,6,18,4,0,0,2,32,-1,0,new
11,1,6,19,4,4,0,4,152,1.474,1,correct
11,1,6,20,8,4,0,4,635,5.437,0,intrusion
11,1,6,21,4,4,4,4,1073,1.704,1,correct
11,1,6,22,8,2,0,2,164,2.851,1,correct
11,1,6,23,2,2,2,1,146,1.031,1,correct
11,1,6,24,8,4,4,8,322,5.629,1,correct
11,1,6,25,6,6,0,4,1094,14.408,1,correct
11,1,6,26,6,4,0,6,1168,1.767,1,correct
11,1,6,27,6,6,4,3,369,19.685,0,intrusion
11,1,6,28,2,1,1,1,911,0.791,1,correct
11,1,7,1,8,4,0,1,514,1.969,1,correct
11,1,7,2,4,4,4,1,588,1.949,1,correct
11,1,7,3,8,1,1,7,1039,3.293,1,correct
11,1,7,4,6,0,0,2,629,-1,0,new
11,1,7,5,2,1,1,2,783,1.114,1,correct
11,1,7,6,6,4,4,4,440,9.175,1,correct
11,1,7,7,4,1,1,3,162,3.002,1,correct
11,1,7,8,8,6,0,6,803,19.614,1,correct
11,1,7,9,8,4,4,2,731,4.147,1,correct
11,1,7,10,2,2,2,1,353,1.088,1,correct
11,1,7,11,8,6,4,5,74,19.891,1,correct
11,1,7,12,2,0,0,2,985,-1,1,correct
11,1,7,13,8,2,2,3,757,15.043,0,new
11,1,7,14,8,0,0,2,1061,-1,0,new
11,1,7,15,6,2,0,5,1137,2.492,1,correct
11,1,7,16,4,4,0,3,265,2.411,1,correct
11,1,7,17,4,2,0,2,751,3.412,1,correct
11,1,7,18,8,8,4,7,660,1.026,1,correct
11,1,7,19,4,2,2,2,562,3.164,1,correct
11,1,7,20,8,2,0,7,187,1.393,1,correct
11,1,7,21,6,4,0,2,30,8.224,1,correct
11,1,7,22,6,1,1,1,1119,1.022,1,correct
11,1,7,23,6,2,2,6,683,1.231,1,correct
11,1,7,24,6,6,0,3,13,11.96,1,correct
11,1,7,25,6,6,4,6,323,3.024,1,correct
11,1,7,26,8,8,0,4,363,7.772,0,intrusion
11,1,7,27,4,0,0,4,4,-1,1,correct
11,1,7,28,2,2,0,2,404,2.316,1,correct
11,2,1,1,4,1,1,3,550,3.199,1,correct
11,2,1,2,2,2,2,2,288,1.398,1,correct
11,2,1,3,8,1,1,2,100,2.568,1,correct
11,2,1,4,8,6,0,2,892,2.247,1,correct
11,2,1,5,8,8,0,6,787,6.047,0,intrusion
11,2,1,6,8,2,0,7,1183,4.042,0,intrusion
11,2,1,7,6,4,4,6,611,4.263,1,correct
11,2,1,8,6,4,0,1,423,1.278,1,correct
11,2,1,9,4,4,4,1,312,2.284,1,correct
11,2,1,10,8,4,0,6,356,7.248,0,intrusion
11,2,1,11,6,0,0,5,1197,-1,1,correct
11,2,1,12,8,0,0,7,804,-1,1,correct
11,2,1,13,8,4,4,6,54,22.562,1,correct
11,2,1,14,8,6,4,1,961,12.526,1,correct
11,2,1,15,6,2,2,6,50,3.962,1,correct
11,2,1,16,6,6,4,4,656,6.227,1,correct
11,2,1,17,4,2,0,4,519,1.134,1,correct
11,2,1,18,2,2,0,2,773,0.787,1,correct
11,2,1,19,4,0,0,2,533,-1,1,correct
11,2,1,20,2,0,0,1,298,-1,1,correct
11,2,1,21,4,4,0,1,471,1.64,1,correct
11,2,1,22,6,1,1,4,894,14.075,1,correct
11,2,1,23,6,6,0,1,1080,2.684,1,correct
11,2,1,24,6,2,0,6,873,1.661,1,correct
11,2,1,25,8,2,2,7,671,3.301,0,intrusion
11,2,1,26,2,1,1,1,250,0.988,1,correct
11,2,1,27,8,8,4,7,768,15.938,1,correct
11,2,1,28,4,2,2,1,158,1.527,1,correct
11,2,2,1,6,6,0,5,701,4.441,1,correct
11,2,2,2,6,6,4,5,839,4.482,1,correct
11,2,2,3,8,0,0,3,157,-1,0,new
11,2,2,4,8,4,0,8,1161,1.661,1,correct
11,2,2,5,6,4,0,3,114,2.284,1,correct
11,2,2,6,6,0,0,2,15,-1,0,new
11,2,2,7,4,4,4,2,433,2.647,1,correct
11,2,2,8,6,2,2,1,480,3.529,1,correct
11,2,2,9,8,2,0,2,85,3.143,0,intrusion
11,2,2,10,4,2,2,4,1077,1.68,1,correct
11,2,2,11,8,8,0,5,431,8.223,1,correct
11,2,2,12,8,6,0,4,624,7.306,0,intrusion
11,2,2,13,8,2,2,4,907,4.421,1,correct
11,2,2,14,4,1,1,4,167,1.183,1,correct
11,2,2,15,2,0,0,2,321,-1,1,correct
11,2,2,16,2,1,1,2,318,1.021,1,correct
11,2,2,17,4,4,0,2,1133,1.741,1,correct
11,2,2,18,4,2,0,2,899,1.718,1,correct
11,2,2,19,8,8,4,2,320,7.198,1,correct
11,2,2,20,8,6,4,6,294,6.38,0,intrusion
11,2,2,21,6,1,1,2,163,4.467,1,correct
11,2,2,22,2,2,2,1,172,0.901,1,correct
11,2,2,23,6,2,0,1,404,1.295,1,correct
11,2,2,24,8,1,1,1,658,0.88,0,new
11,2,2,25,2,2,0,1,189,1.16,1,correct
11,2,2,26,6,4,4,4,748,5.696,1,correct
11,2,2,27,4,0,0,3,334,-1,0,new
11,2,2,28,8,4,4,4,1184,9.742,0,intrusion
11,2,3,1,8,2,0,5,686,1.899,1,correct
11,2,3,2,6,4,0,2,401,1.349,1,correct
11,2,3,3,8,0,0,4,45,-1,0,new
11,2,3,4,2,0,0,2,483,-1,1,correct
11,2,3,5,2,2,2,1,340,1.444,1,correct
11,2,3,6,8,4,0,1,98,1.952,1,correct
11,2,3,7,8,6,0,7,900,3.2,1,correct
11,2,3,8,8,4,4,8,170,3.419,1,correct
11,2,3,9,6,0,0,1,53,-1,0,new
11,2,3,10,4,4,4,4,850,1.41,1,correct
11,2,3,11,4,4,0,4,35,0.879,1,correct
11,2,3,12,6,4,4,5,679,3.489,1,correct
11,2,3,13,6,2,2,2,972,1.827,1,correct
11,2,3,14,2,2,0,2,468,0.934,1,correct
11,2,3,15,4,1,1,1,143,1.48,1,correct
11,2,3,16,4,2,0,1,302,0.801,1,correct
11,2,3,17,6,6,4,3,674,3.011,1,correct
11,2,3,18,6,6,0,4,102,6.805,1,correct
11,2,3,19,8,1,1,5,759,5.184,1,correct
11,2,3,20,8,6,4,8,200,1.517,1,correct
11,2,3,21,8,8,4,3,1061,2.92,0,intrusion
11,2,3,22,8,8,0,8,549,2.046,1,correct
11,2,3,23,8,2,2,1,615,3.577,1,correct
11,2,3,24,6,2,0,3,105,2.301,1,correct
11,2,3,25,6,1,1,3,631,1.746,1,correct
11,2,3,26,2,1,1,2,10,0.955,1,correct
11,2,3,27,4,0,0,4,339,-1,1,correct
11,2,3,28,4,2,2,3,680,2.751,1,correct
11,2,4,1,8,4,0,4,944,3.448,0,intrusion
11,2,4,2,4,2,0,3,497,4.01,1,correct
11,2,4,3,6,2,2,5,479,3.159,1,correct
11,2,4,4,6,0,0,3,553,-1,0,new
11,2,4,5,2,1,1,1,688,0.898,1,correct
11,2,4,6,8,1,1,3,785,2.244,1,correct
11,2,4,7,8,8,4,8,916,1.095,1,correct
11,2,4,8,6,6,0,2,132,1.876,1,correct
11,2,4,9,4,0,0,1,161,-1,0,new
11,2,4,10,6,6,4,6,689,3.863,1,correct
11,2,4,11,8,2,2,2,958,2.014,1,correct
11,2,4,12,8,0,0,5,759,-1,0,new
11,2,4,13,8,6,0,6,803,8.321,1,correct
11,2,4,14,2,2,2,2,646,1.001,1,correct
11,2,4,15,4,4,4,3,363,3.782,1,correct
11,2,4,16,8,4,4,7,918,4.731,1,correct
11,2,4,17,4,2,2,2,1187,5.186,1,correct
11,2,4,18,6,4,4,1,357,2.796,1,correct
11,2,4,19,8,8,0,2,91,9.653,0,intrusion
11,2,4,20,4,1,1,2,388,1.258,1,correct
11,2,4,21,8,6,4,4,393,8.487,0,new
11,2,4,22,2,0,0,1,818,-1,1,correct
11,2,4,23,8,2,0,6,950,6.089,1,correct
11,2,4,24,6,1,1,1,63,1.265,1,correct
11,2,4,25,2,2,0,1,1138,1.45,1,correct
11,2,4,26,6,4,0,6,685,1.443,1,correct
11,2,4,27,4,4,0,3,470,1.944,1,correct
11,2,4,28,6,2,0,5,968,1.387,1,correct
11,2,5,1,4,2,2,2,639,0.955,1,correct
11,2,5,2,8,2,0,3,1171,4.418,0,intrusion
11,2,5,3,8,6,4,7,940,4.594,1,correct
11,2,5,4,2,2,2,1,963,1.067,1,correct
11,2,5,5,8,2,2,5,445,3.458,1,correct
11,2,5,6,4,0,0,3,1164,-1,1,correct
11,2,5,7,6,4,4,3,384,16.139,0,new
11,2,5,8,8,4,4,5,84,7.483,0,new
11,2,5,9,6,1,1,6,797,1.375,1,correct
11,2,5,10,6,6,4,1,715,5.065,1,correct
11,2,5,11,8,8,4,1,217,1.628,1,correct
11,2,5,12,6,2,0,4,857,2.756,0,intrusion
11,2,5,13,4,4,0,3,1097,1.856,1,correct
11,2,5,14,4,2,0,3,537,2.637,1,correct
11,2,5,15,2,1,1,2,502,0.927,1,correct
11,2,5,16,8,1,1,6,544,1.3,1,correct
11,2,5,17,2,2,0,2,494,0.965,1,correct
11,2,5,18,8,4,0,2,878,7.046,0,intrusion
11,2,5,19,6,4,0,4,1167,2.833,1,correct
11,2,5,20,2,0,0,2,587,-1,1,correct
11,2,5,21,8,0,0,1,1087,-1,0,new
11,2,5,22,8,8,0,7,683,5.357,1,correct
11,2,5,23,4,4,4,3,1139,1.619,1,correct
11,2,5,24,6,0,0,4,1154,-1,0,new
11,2,5,25,6,2,2,3,16,1.892,1,correct
11,2,5,26,4,1,1,3,523,1.174,1,correct
11,2,5,27,8,6,0,8,229,2.894,1,correct
11,2,5,28,6,6,0,6,107,2.222,1,correct
11,2,6,1,4,4,4,4,861,1.762,1,correct
11,2,6,2,6,2,0,2,853,1.13,1,correct
11,2,6,3,2,0,0,1,933,-1,1,correct
11,2,6,4,8,1,1,8,1017,1.315,1,correct
11,2,6,5,8,4,4,2,1110,1.99,1,correct
11,2,6,6,2,2,2,2,590,0.931,1,correct
11,2,6,7,6,4,0,5,893,3.644,1,correct
11,2,6,8,8,2,2,8,588,1.666,1,correct
11,2,6,9,2,1,1,1,643,0.925,1,correct
11,2,6,10,4,1,1,1,368,0.814,1,correct
11,2,6,11,6,2,2,4,1068,2.085,0,intrusion
11,2,6,12,8,4,0,3,753,4.532,1,correct
11,2,6,13,4,2,2,4,43,1.212,1,correct
11,2,6,14,2,2,0,1,186,0.795,1,correct
11,2,6,15,6,0,0,6,766,-1,0,new
11,2,6,16,8,8,4,6,443,8.998,1,correct
11,2,6,17,8,8,0,1,543,9.848,0,intrusion
11,2,6,18,8,6,4,3,420,5.689,0,intrusion
11,2,6,19,8,6,0,3,649,15.904,1,correct
11,2,6,20,6,1,1,5,753,2.565,1,correct
11,2,6,21,4,0,0,4,144,-1,1,correct
11,2,6,22,6,6,4,2,1038,11.953,0,intrusion
11,2,6,23,4,4,0,1,487,1.565,1,correct
11,2,6,24,8,2,0,1,715,1.134,1,correct
11,2,6,25,4,2,0,4,214,0.902,1,correct
11,2,6,26,8,0,0,2,1190,-1,0,new
11,2,6,27,6,6,0,3,1052,4.084,1,correct
11,2,6,28,6,4,4,2,708,1.975,1,correct
11,2,7,1,8,8,4,4,854,12.746,1,correct
11,2,7,2,6,2,2,3,108,3.698,1,correct
11,2,7,3,6,1,1,6,329,0.903,1,correct
11,2,7,4,8,2,0,4,45,2.043,1,correct
11,2,7,5,6,4,4,1,809,3.121,1,correct
11,2,7,6,8,6,0,1,766,1.891,1,correct
11,2,7,7,2,1,1,1,536,0.944,1,correct
11,2,7,8,4,4,0,2,673,2.769,1,correct
11,2,7,9,2,2,0,2,497,1.023,1,correct
11,2,7,10,8,8,0,3,1190,2.505,1,correct
11,2,7,11,8,4,4,1,311,2.243,1,correct
11,2,7,12,4,0,0,1,85,-1,0,new
11,2,7,13,4,2,0,1,980,0.982,1,correct
11,2,7,14,6,4,0,2,740,2.429,1,correct
11,2,7,15,4,2,2,1,770,1.683,1,correct
11,2,7,16,8,4,0,7,656,1.684,1,correct
11,2,7,17,2,0,0,1,1118,-1,1,correct
11,2,7,18,8,0,0,8,1074,-1,0,new
11,2,7,19,8,2,2,3,1113,2.083,1,correct
11,2,7,20,4,1,1,2,952,1.421,1,correct
