subject,imagery,signal_present,correct,rt
4,1,1,1,0.0019000000953674316
4,1,1,1,0.33020000004768374
4,1,0,1,0.34080000007152556
4,1,1,1,0.29429999995231626
4,1,0,1,0.48710000002384185
4,1,0,1,0.3051999999284744
4,1,0,1,0.5531999999284745
4,1,1,1,0.1737999999523163
4,0,1,0,2.4111999999284746
4,0,1,0,0.5277000000476837
4,0,0,0,0.5947000000476838
4,0,0,1,0.39739999997615816
4,0,1,0,0.30179999995231627
4,0,1,0,0.5937000000476838
4,0,0,1,0.4717000000476837
4,0,1,0,0.3003000000715256
4,0,0,1,0.36529999995231627
4,0,1,1,0.06780000007152558
4,0,1,1,0.31039999997615814
4,0,1,0,0.007299999952316285
4,0,1,1,0.10060000002384185
4,0,0,1,0.5408999999761581
4,0,0,0,0.42860000002384185
4,0,0,1,0.507
4,0,0,0,0.2756000000238419
4,0,0,1,0.20730000007152558
4,0,0,0,0.40619999992847444
4,0,1,1,0.5532999999523163
4,0,0,1,0.35060000002384184
4,0,1,1,0.2880999999046326
4,0,0,0,0.30239999997615813
4,0,1,1,0.3231999999284744
4,1,1,1,0.1655
4,1,1,1,0.33389999997615816
4,1,1,1,0.30329999995231627
4,1,0,1,0.45720000004768374
4,1,1,1,0.2465
4,1,1,1,0.3008000000715256
4,1,1,1,0.3097000000476837
4,1,0,1,0.44989999997615815
4,1,0,1,0.2992000000476837
4,1,0,1,0.3279000000953674
4,1,0,1,0.4637000000476837
4,1,0,1,0.3565
4,1,0,0,0.159
4,1,0,0,0.6817999999523163
4,1,0,0,0.07789999997615814
4,1,1,1,0.04460000002384186
4,1,1,1,0.287
4,1,1,1,0.15639999997615814
4,1,0,0,0.28319999992847444
4,1,1,1,0.6181000000238419
4,1,1,1,0.2715
4,1,1,1,0.11969999992847444
4,1,0,0,0.7258000000715256
4,1,0,0,0.018600000023841854
4,1,1,1,0.35490000009536743
4,1,1,0,0.03880000007152557
4,1,0,1,0.23160000002384182
4,1,1,1,0.24329999995231627
4,1,0,0,0.2996999999284744
4,1,0,0,0.2967000000476837
4,1,0,1,0.2887000000476837
4,1,0,0,1.2362000000476834
4,1,0,1,0.7032999999523163
4,1,0,1,0.2362000000476837
4,1,0,0,0.23460000002384182
4,1,1,1,0.19579999995231628
4,1,1,1,0.09520000004768371
4,1,1,1,0.022
4,1,0,1,0.9535
4,1,1,1,0.17010000002384185
4,1,1,1,0.6817999999523163
4,1,1,1,0.26
4,1,1,1,0.32410000002384187
4,1,0,1,0.5676000000238418
4,1,0,0,0.5434000000953675
4,1,0,1,0.8947999999523163
4,1,1,0,0.17610000002384185
4,1,1,1,0.3276000000238419
4,0,0,1,2.2982000000476837
4,0,1,1,0.2731000000238419
4,0,0,1,0.49
4,0,1,1,0.588
4,0,0,1,0.8767000000476837
4,0,0,1,0.5898999999761582
4,0,1,1,0.3415
4,0,1,1,0.3464000000953674
4,0,0,0,0.3517999999523163
4,0,0,0,0.2877000000476837
4,0,0,0,0.4022999999523163
4,0,0,0,0.20040000009536743
4,0,1,1,0.3741999999284744
4,0,0,0,0.3136999999284744
4,0,1,1,0.006900000095367432
4,0,1,1,0.1775
4,0,1,1,0.046399999976158145
4,0,1,1,0.15119999992847444
4,0,0,0,0.1677000000476837
4,0,1,1,0.028099999904632567
4,0,1,1,0.23339999997615818
4,0,0,1,0.20310000002384182
4,0,1,1,0.08460000002384185
4,0,0,1,0.5518000000715255
4,1,0,1,1.4047999999523164
4,1,1,1,0.1742000000476837
4,1,0,1,0.3087999999523163
4,1,1,1,0.11659999990463256
4,1,1,1,0.27689999997615816
4,1,1,1,0.33
4,1,1,1,0.5983000000715256
4,1,1,1,0.556
4,1,0,0,0.05330000007152557
4,1,0,1,0.0965
4,1,0,1,0.2958999999761581
4,1,1,1,0.05469999992847443
4,1,0,1,0.24259999990463257
4,1,1,1,0.3946000000238419
4,1,0,1,0.1865
4,1,1,1,0.3410999999046326
4,1,1,1,0.26239999997615815
4,1,0,1,0.4692000000476837
4,1,0,1,0.2645
4,1,0,1,0.07109999990463257
4,1,1,1,0.26420000004768374
4,1,1,1,0.25689999997615814
4,1,0,1,0.126
4,1,0,1,0.5546000000238419
4,0,0,1,2.9252999999523164
4,0,1,1,0.174
4,0,0,1,1.2676999999284744
4,0,1,1,0.18760000002384183
4,0,1,1,0.2375
4,0,0,1,0.367
4,0,0,1,0.2736000000238419
4,0,0,1,0.27939999997615816
4,0,1,1,0.15579999995231628
4,0,1,1,0.2052000000476837
4,0,0,1,0.38589999997615815
4,0,1,1,0.36860000002384186
4,0,0,1,0.405
4,0,0,1,0.47430000007152556
4,0,1,1,0.2955
4,0,1,1,0.146
4,0,0,1,0.8045
4,0,1,1,0.4637000000476837
4,0,1,1,0.1702999999523163
4,0,0,1,0.2517999999523163
4,0,0,1,0.09339999997615814
4,0,0,1,0.2085
4,0,1,1,0.07129999995231628
4,0,1,1,0.39019999992847443
4,1,1,1,0.15329999995231627
4,1,0,0,0.3397999999523163
4,1,0,1,0.2762000000476837
4,1,0,1,0.064
4,1,1,0,0.4055999999046326
4,1,0,1,0.172
4,1,1,1,0.4002000000476837
4,1,1,0,0.40589999997615817
4,1,1,0,0.3126999999284744
4,1,1,1,0.4525
4,1,1,0,0.3517000000476837
4,1,0,1,0.18539999997615816
4,1,0,1,0.37189999997615814
4,1,0,1,0.33209999990463257
4,1,0,1,0.3542000000476837
4,1,0,1,0.04720000004768371
4,1,1,0,0.5486000000238419
4,1,0,1,0.1875
4,1,1,0,0.5312999999523162
4,1,0,0,0.23689999997615818
4,1,1,1,0.41460000002384184
4,1,0,1,0.19310000002384184
4,1,1,0,0.11480000007152556
4,1,1,1,0.40480000007152556
5,0,1,1,4.9490000000002325
5,0,1,1,0.405
5,0,1,1,0.394
5,0,1,1,0.44
5,0,1,1,0.465
5,0,0,1,0.75
5,0,1,0,0.8250000000002329
5,0,0,0,0.355
5,0,1,1,0.359
5,0,0,1,0.706
5,0,0,0,0.384
5,0,0,1,0.697
5,0,0,1,0.5750000000002329
5,0,1,0,0.416
5,0,0,1,0.472
5,0,1,1,0.325
5,0,1,1,0.361
5,0,0,0,0.433
5,0,0,0,0.369
5,0,1,1,0.394
5,0,0,0,0.51
5,0,1,1,0.46
5,0,0,0,0.392
5,0,0,1,0.407
5,0,1,1,0.993
5,0,0,0,1.175
5,0,1,1,0.695
5,0,1,1,0.42
5,0,1,0,1.755999999999767
5,0,0,1,0.6420000000002328
5,0,0,1,0.933
5,0,1,1,1.15
5,0,0,1,0.6
5,0,1,1,0.396
5,0,1,1,0.433
5,0,0,1,0.413
5,0,1,0,0.399
5,0,1,1,0.447
5,0,0,0,0.877
5,0,0,1,0.573
5,0,0,1,0.353
5,0,1,1,0.415
5,0,0,0,0.389
5,0,1,1,0.38
5,0,0,1,0.612
5,0,1,1,0.307
5,0,0,1,0.397
5,0,0,1,0.577
5,1,1,1,0.408
5,1,1,1,0.65
5,1,1,1,0.598
5,1,1,0,0.5589999999997671
5,1,1,1,1.622
5,1,0,1,0.43
5,1,1,1,0.34
5,1,0,1,0.424
5,1,1,0,0.7860000000002328
5,1,1,0,0.414
5,1,1,1,0.34
5,1,0,1,2.193
5,1,0,1,0.719
5,1,0,1,0.568
5,1,1,1,0.44299999999976725
5,1,0,1,0.36899999999976724
5,1,0,1,0.694
5,1,1,1,0.43699999999976724
5,1,1,1,0.381
5,1,0,1,0.947
5,1,0,0,0.507
5,1,0,1,0.701
5,1,0,1,0.455
5,1,0,0,0.332
5,1,1,0,4.443
5,1,1,1,0.336
5,1,0,1,0.74
5,1,0,0,0.4050000000002328
5,1,1,0,0.515
5,1,1,1,0.481
5,1,1,1,0.655
5,1,0,0,0.784
5,1,1,1,0.36
5,1,1,1,0.495
5,1,0,0,0.5170000000002328
5,1,1,0,0.461
5,1,0,0,1.257999999999767
5,1,0,0,0.305
5,1,1,1,0.374
5,1,0,1,0.36399999999976723
5,1,1,1,0.3229999999997672
5,1,1,1,0.34799999999976716
5,1,0,1,0.745
5,1,0,0,0.635
5,1,0,0,0.44799999999976725
5,1,0,0,0.483
5,1,0,1,0.384
5,1,1,1,0.39
5,0,0,1,0.413
5,0,1,1,0.504
5,0,0,1,0.7870000000002328
5,0,1,1,0.608
5,0,0,1,0.328
5,0,0,0,1.006
5,0,0,0,0.6549999999997672
5,0,1,1,0.972
5,0,1,1,0.45
5,0,1,1,0.611
5,0,0,1,0.393
5,0,1,1,0.517
5,0,0,0,0.6429999999997672
5,0,1,1,0.4010000000002328
5,0,1,0,0.599
5,0,1,1,0.38699999999976725
5,0,1,1,0.406
5,0,0,1,0.674
5,0,0,1,0.878
5,0,0,1,0.6599999999997672
5,0,0,0,0.43199999999976724
5,0,0,1,0.423
5,0,1,1,0.421
5,0,1,1,0.3039999999997672
5,0,1,1,0.327
5,0,1,0,0.666
5,0,1,1,0.5629999999997671
5,0,0,0,0.45
5,0,1,1,0.939
5,0,0,1,0.431
5,0,1,0,0.5649999999997671
5,0,1,1,0.526
5,0,1,1,0.39
5,0,1,1,0.493
5,0,0,0,0.404
5,0,0,0,0.353
5,0,0,1,0.65
5,0,1,1,0.3970000000002328
5,0,0,0,1.1
5,0,0,0,0.842
5,0,0,1,0.398
5,0,1,1,0.5540000000002329
5,0,0,1,1.569
5,0,1,0,0.353
5,0,0,0,0.349
5,0,0,0,0.8679999999997672
5,0,1,1,0.537
5,0,0,1,0.615
5,0,0,0,0.388
5,0,0,0,0.7129999999997672
5,0,1,1,0.37100000000023275
5,0,0,1,0.9780000000002328
5,0,0,0,0.464
5,0,0,0,0.43699999999976724
5,0,1,0,0.798
5,0,0,1,0.9309999999997671
5,0,0,0,0.439
5,0,1,1,0.679
5,0,0,1,0.6180000000002328
5,0,0,1,0.387
5,0,1,1,0.43399999999976724
5,0,1,1,0.332
5,0,0,0,0.3899999999997672
5,0,1,1,0.23
5,0,0,0,1.011
5,0,1,1,0.376
5,0,1,1,0.346
5,0,0,1,0.384
5,0,1,1,0.395
5,0,1,1,0.443
5,0,1,1,0.42799999999976723
5,0,1,0,1.495
5,1,1,1,0.4210000000002328
5,1,1,1,0.36299999999976723
5,1,1,1,0.365
5,1,1,1,0.912
5,1,1,1,0.437
5,1,0,1,0.414
5,1,1,0,0.424
5,1,0,1,0.588
5,1,1,1,0.32999999999976715
5,1,1,1,0.567
5,1,0,0,0.981
5,1,0,1,0.417
5,1,0,1,0.5700000000002329
5,1,1,1,0.328
5,1,0,1,0.4740000000002328
5,1,0,0,0.6840000000002329
5,1,1,0,0.556
5,1,0,0,0.32100000000046564
5,1,0,0,0.471
5,1,0,1,0.42900000000023275
5,1,0,0,0.415
5,1,1,1,0.3199999999995343
5,1,1,1,0.315
5,1,0,0,0.6380000000004656
5,0,0,0,0.9830000000002328
5,0,1,1,0.417
5,0,0,0,1.539
5,0,1,1,0.478
5,0,0,0,0.892
5,0,1,0,0.399
5,0,0,0,0.53
5,0,0,1,0.5789999999995343
5,0,1,1,0.561
5,0,1,1,0.566
5,0,0,0,0.725
5,0,1,0,0.8820000000004656
5,0,0,0,0.426
5,0,0,1,0.433
5,0,1,0,0.463
5,0,0,0,0.579
5,0,1,0,0.591
5,0,1,0,0.378
5,0,1,0,0.655
5,0,1,1,0.436
5,0,0,0,0.6310000000004656
5,0,0,1,0.454
5,0,1,1,0.438
5,0,0,1,0.471
5,1,1,1,0.5009999999995344
5,1,0,0,0.363
5,1,1,1,0.474
5,1,1,1,0.426
5,1,0,1,0.453
5,1,0,0,0.636
5,1,1,1,0.481
5,1,0,0,0.40499999999953434
5,1,0,0,0.626
5,1,0,1,0.404
5,1,1,1,0.499
5,1,1,1,0.358
5,1,1,1,0.39
5,1,0,1,0.613
5,1,0,0,0.375
5,1,0,0,0.526
5,1,1,1,0.445
5,1,0,0,0.656
5,1,1,1,0.408
5,1,1,0,0.538
5,1,0,1,0.725
5,1,0,0,0.449
5,1,1,1,0.357
5,1,1,1,0.63
5,1,0,0,0.554
5,1,0,0,0.41
5,1,1,1,0.338
5,1,1,1,0.376
5,1,0,1,0.371
5,1,0,1,0.584
5,1,1,1,0.397
5,1,1,1,0.38
5,1,1,1,0.367
5,1,0,1,0.631
5,1,0,0,0.477
5,1,1,1,0.384
5,1,1,1,0.352
5,1,0,0,0.372
5,1,0,0,0.828
5,1,0,0,0.328
5,1,0,0,0.407
5,1,1,1,0.474
5,1,1,1,0.748
5,1,0,1,1.576
5,1,0,0,0.406
5,1,1,1,0.447
5,1,1,1,0.609
5,1,1,1,0.595
5,1,0,0,0.357
5,1,0,0,0.348
5,1,1,1,0.507
5,1,1,1,0.34
5,1,1,1,0.41799999999953436
5,1,1,1,0.3189999999995343
5,1,0,1,0.708
5,1,0,1,0.451
5,1,0,0,0.393
5,1,0,0,0.642
5,1,1,0,0.413
5,1,0,0,0.353
5,1,0,1,0.663
5,1,1,1,0.565
5,1,0,1,0.6879999999995343
5,1,1,1,0.62
5,1,1,1,0.453
5,1,0,0,0.541
5,1,1,1,0.413
5,1,0,0,0.438
5,1,1,1,0.362
5,1,1,1,0.362
5,1,0,1,0.673
5,1,1,1,0.469
6,0,1,1,8.853764999992446
6,0,1,1,2.722339999992866
6,0,1,1,2.5355750000015833
6,0,1,1,2.677029999991646
6,0,1,1,2.723570000001928
6,0,0,1,2.502590000003809
6,0,0,1,2.529300000009127
6,0,0,1,2.3840500000079627
6,0,1,1,2.4511300000012852
6,0,0,1,2.6174450000107754
6,0,0,1,2.1005799999984447
6,0,0,1,2.417574999999488
6,0,1,1,2.5126100000052247
6,0,0,1,1.7395050000050103
6,0,0,1,2.1160950000048615
6,0,0,1,2.456269999995129
6,0,1,0,3.102735000007786
6,0,0,1,1.0383500000024215
6,0,1,1,2.6020100000023376
6,0,1,1,0.343974999996135
6,0,0,1,1.2937499999969733
6,0,1,0,2.3131949999951757
6,0,1,1,1.0500050000119954
6,0,0,1,0.8886999999959954
6,1,1,0,5.468159999989439
6,1,1,1,1.307889999996405
6,1,1,1,1.754914999997709
6,1,1,1,0.923804999998305
6,1,0,1,0.9027849999982863
6,1,0,1,1.3233449999969453
6,1,1,1,1.1342599999918603
6,1,0,1,0.8725399999967777
6,1,0,1,1.415724999999162
6,1,1,1,0.8136700000031851
6,1,1,1,0.7213250000057742
6,1,1,1,0.8427300000037067
6,1,0,1,2.3455400000093505
6,1,1,1,7.697740000003018
6,1,0,1,2.665964999992866
6,1,0,1,0.8992949999957346
6,1,1,1,0.7460250000003725
6,1,0,1,1.2650449999929405
6,1,1,1,1.2448749999892899
6,1,0,1,0.8526399999973364
6,1,0,1,0.6546300000045449
6,1,1,1,0.9084799999985844
6,1,0,1,0.8603000000002794
6,1,0,1,0.9596000000019558
6,0,1,0,3.892275000005495
6,0,0,1,0.6548349999939092
6,0,1,1,0.842894999993965
6,0,1,1,0.3790749999894761
6,0,0,1,0.6945850000046193
6,0,1,1,0.5824850000063889
6,0,1,1,0.15667499999096618
6,0,1,0,0.8280550000052899
6,0,0,1,0.8446399999954738
6,0,0,1,0.7156499999980442
6,0,0,1,0.7492849999982863
6,0,1,1,0.6191699999906123
6,0,0,1,0.917000000001397
6,0,0,1,1.0150750000029802
6,0,1,1,0.6680599999963306
6,0,0,1,0.6905200000037439
6,0,1,1,0.5839500000001863
6,0,0,1,2.6543149999924935
6,0,1,1,0.6559649999979883
6,0,1,1,0.5417299999971874
6,0,0,1,0.7731550000025891
6,0,1,1,0.3854150000116788
6,0,0,1,2.749739999999292
6,0,0,1,1.5389500000020488
6,1,0,1,4.295425000003539
6,1,0,1,1.8860349999889732
6,1,1,1,1.4535550000001676
6,1,1,1,0.9064599999985657
6,1,0,1,0.6640050000133925
6,1,1,1,0.9227799999937416
6,1,1,1,0.6713949999976904
6,1,1,1,0.6730549999917858
6,1,0,1,0.6152150000128895
6,1,0,1,0.9622999999988824
6,1,1,1,0.6723999999957159
6,1,0,1,0.6898650000076741
6,1,0,1,0.5848600000026636
6,1,0,1,1.0834100000066684
6,1,1,1,0.8823399999965914
6,1,0,1,0.7985350000089966
6,1,1,1,0.7179449999965727
6,1,1,1,1.352635000003036
6,1,1,1,0.933765000008978
6,1,1,1,0.9220100000090896
6,1,0,1,0.6157050000037998
6,1,0,1,0.7437199999983423
6,1,0,1,1.2642950000008568
6,1,1,0,2.624260000011418
6,1,0,1,3.323569999992847
6,1,1,1,0.9748849999890664
6,1,0,1,0.9799849999980069
6,1,0,1,0.640230000004638
6,1,1,1,0.660550000000745
6,1,0,1,0.8629049999872223
6,1,0,1,1.406329999997746
6,1,1,1,0.6880850000018254
6,1,0,1,0.7670849999990315
6,1,1,1,0.5779149999869987
6,1,1,1,0.8021199999935925
6,1,1,1,0.7454500000020489
6,1,0,1,0.7125999999986962
6,1,1,1,0.549249999997206
6,1,0,1,0.6889799999911338
6,1,1,1,1.135705000007525
6,1,0,1,1.0027600000035017
6,1,0,1,0.8971349999913946
6,1,1,1,0.7255750000039115
6,1,1,1,0.6679549999972806
6,1,1,1,0.7446449999995529
6,1,0,1,0.8513200000021607
6,1,0,1,0.8492350000012666
6,1,1,1,0.6143199999928475
6,1,1,0,8.315354999998585
6,1,0,1,0.5493149999966845
6,1,0,1,0.6598050000034272
6,1,0,1,1.3598100000089035
6,1,1,1,1.5697950000027197
6,1,0,1,0.7416250000093132
6,1,1,1,0.7092050000065938
6,1,0,1,0.6426649999925866
6,1,0,1,1.0383549999976531
6,1,1,1,0.6722149999989196
6,1,1,1,0.6351050000078976
6,1,0,1,1.329219999998808
6,1,1,1,0.5096799999875948
6,1,0,1,0.5547150000054389
6,1,0,0,0.24631000000238418
6,1,1,1,0.7618349999971687
6,1,1,1,1.9869550000010057
6,1,0,1,2.031484999999404
6,1,1,1,0.3687250000080094
6,1,1,1,0.2104499999983236
6,1,1,0,1.003745000009425
6,1,0,1,0.8924250000128523
6,1,1,1,0.6354299999950453
6,1,0,1,0.6671300000017509
6,0,1,1,3.3895699999993667
6,0,0,1,0.5942950000017881
6,0,1,1,0.9331150000067427
6,0,1,1,0.8409600000008941
6,0,1,1,1.098144999996759
6,0,0,1,7.6461299999943
6,0,0,0,0.7366749999923632
6,0,1,1,0.5090150000033901
6,0,0,1,0.9560499999932943
6,0,0,1,11.272910000000147
6,0,0,1,1.5645150000052528
6,0,0,1,1.8549000000059606
6,0,0,1,0.7068600000059232
6,0,1,1,0.6415149999959394
6,0,0,1,0.8881600000029429
6,0,0,1,0.5620099999941885
6,0,0,1,0.7407300000051037
6,0,1,1,0.7837149999979883
6,0,1,1,0.6966349999997765
6,0,1,1,0.7216199999963865
6,0,1,1,0.9572500000074505
6,0,1,0,0.1599350000033155
6,0,1,0,0.6027549999998882
6,0,0,1,1.1545899999905378
6,0,0,1,0.5528049999987706
6,0,0,1,1.0504349999967966
6,0,1,1,0.7402550000110641
6,0,0,1,0.9269999999962748
6,0,1,0,1.1570849999990314
6,0,1,1,0.6294150000037625
6,0,0,1,0.7127549999998882
6,0,1,1,0.8882500000037253
6,0,1,1,0.7621599999982863
6,0,1,1,1.6576599999973551
6,0,0,1,0.6045850000083447
6,0,0,1,0.6637350000096485
6,0,0,1,0.8117749999947846
6,0,0,1,0.9736350000025704
6,0,1,0,0.5650200000088662
6,0,1,1,0.7795250000050291
6,0,0,1,0.7586250000018626
6,0,1,1,0.7753499999959022
6,0,1,1,0.9839099999954924
6,0,0,1,0.7681600000066683
6,0,1,1,0.8423500000061467
6,0,0,1,0.4799950000019744
6,0,1,0,0.9930949999978765
6,0,0,1,0.9009300000034272
6,1,0,1,1.6752849999899044
6,1,1,1,0.7302050000000745
6,1,1,1,0.7488250000029802
6,1,1,1,0.5365900000035763
6,1,0,1,0.7442799999993295
6,1,1,1,0.5634549999954179
6,1,0,1,1.065849999998696
6,1,0,1,0.6808549999985843
6,1,1,1,0.8606500000031665
6,1,1,1,1.7030099999979138
6,1,1,1,0.931624999997206
6,1,1,1,1.4784099999964235
6,1,0,1,0.8712950000036508
6,1,0,1,0.6712050000056624
6,1,0,1,1.1136649999972432
6,1,0,1,1.068710000006482
6,1,1,1,1.2927950000017878
6,1,1,1,1.336875000008382
6,1,0,1,1.1699050000030546
6,1,1,1,0.8445500000091269
6,1,0,1,1.0479699999997392
6,1,0,1,1.45615500000678
6,1,1,1,1.7382749999957159
6,1,0,1,2.049739999987185
6,0,0,1,2.462060000005178
6,0,0,1,3.0427349999947473
6,0,1,1,1.6150500000081955
6,0,1,1,0.9393299999944865
6,0,1,1,0.6282849999992177
6,0,1,0,1.7380600000033155
6,0,0,1,0.8320499999970198
6,0,1,0,1.2030950000043958
6,0,1,0,0.8321750000035391
6,0,1,0,0.6471900000032037
6,0,0,1,0.6615299999974668
6,0,0,1,0.7385099999960512
6,0,1,1,0.6021899999901652
6,0,0,1,1.1097799999993294
6,0,0,1,0.6822499999981374
6,0,1,1,0.6789350000033155
6,0,1,1,1.1991450000060722
6,0,0,1,0.6382900000028312
6,0,0,1,0.41228000000398607
6,0,0,1,0.6224050000011921
6,0,1,0,0.6335900000119582
6,0,0,1,0.11656500000413508
6,0,1,0,0.46981500000413506
6,0,0,1,0.5278350000008941
6,1,0,1,1.6958999999919906
6,1,0,1,1.500524999995716
6,1,0,1,2.3441100000049917
6,1,0,1,1.3819999999981374
6,1,1,1,0.9749900000030176
6,1,1,1,0.8845449999934062
6,1,1,1,1.8064850000077861
6,1,1,1,1.4310899999979882
6,1,1,0,1.29350500000827
6,1,0,1,1.468665000007488
6,1,1,1,0.7355950000053272
6,1,0,1,0.8553200000030919
6,1,0,1,1.750014999997802
6,1,0,1,0.708089999999851
6,1,1,1,0.760105000008829
6,1,0,1,1.0129900000030176
6,1,1,1,0.7486249999934808
6,1,1,1,2.0656000000014902
6,1,0,1,0.9821000000089408
6,1,0,1,2.475969999999739
6,1,1,1,2.054109999997541
6,1,0,1,2.228125000008382
6,1,1,1,1.033379999993369
6,1,1,0,1.4833699999870733
6,0,0,1,2.502309999995865
6,0,1,1,0.6131100000049919
6,0,0,1,1.2051050000013783
6,0,1,1,0.13409500000160188
6,0,0,1,0.5889299999978393
6,0,1,1,0.6196049999995157
6,0,0,1,1.025745000006631
6,0,0,1,2.9430549999959768
6,0,1,0,1.8366499999975783
6,0,1,0,1.2771400000052529
6,0,1,1,1.605804999998771
6,0,0,1,2.730664999996312
6,0,0,1,0.8218600000105798
6,0,0,1,0.6674850000124425
6,0,1,0,0.6861249999925494
6,0,1,0,1.0713149999929592
6,0,0,1,1.7696700000092387
6,0,1,0,0.6849599999981001
6,0,0,1,0.6753400000017137
6,0,1,1,0.6854450000105425
6,0,0,1,0.78476500000339
6,0,1,1,0.610159999997355
6,0,0,1,0.8764949999889359
6,0,1,0,0.6925399999888614
7,1,0,1,0.8273999999761581
7,1,1,1,0.626
7,1,0,1,0.5087000000476837
7,1,0,1,1.3757000000476836
7,1,0,1,0.604
7,1,1,0,0.42909999990463255
7,1,0,0,1.4147999999523164
7,1,1,1,0.4218999999761581
7,1,0,0,0.5113999999761581
7,1,1,1,0.7155
7,1,1,1,0.5506000000238419
7,1,0,1,0.381
7,1,1,1,0.40560000002384183
7,1,0,1,0.4401999999284744
7,1,1,1,0.6617000000476837
7,1,1,1,0.3507999999523163
7,1,1,1,0.36979999995231627
7,1,0,0,0.423
7,1,1,1,0.3713000000715256
7,1,1,1,0.48060000002384184
7,1,0,1,0.3297999999523163
7,1,0,1,0.5626000000238418
7,1,1,1,0.37059999990463255
7,1,0,1,0.40560000002384183
7,0,0,1,1.2171999999284744
7,0,1,1,0.23809999990463257
7,0,0,1,0.2618000000715256
7,0,1,1,0.2860999999046326
7,0,0,1,0.4372000000476837
7,0,0,1,0.1757000000476837
7,0,0,1,0.34639999997615817
7,0,1,1,0.178
7,0,1,1,0.22340000009536742
7,0,0,1,0.2644000000953674
7,0,1,1,0.1
7,0,1,1,0.2726000000238419
7,0,0,1,0.3621999999284744
7,0,0,0,0.5383000000715256
7,0,0,1,0.3875
7,0,1,1,0.46610000002384183
7,0,0,1,0.46039999997615816
7,0,0,1,0.638
7,0,1,0,0.3483999999761581
7,0,0,1,0.3676999999284744
7,0,1,1,0.26070000004768373
7,0,1,1,0.20409999990463257
7,0,1,1,0.29510000002384185
7,0,1,1,1.1107999999523166
7,1,1,1,1.2551000000238421
7,1,1,1,0.35
7,1,1,1,0.46839999997615817
7,1,1,1,0.46030000007152555
7,1,0,1,0.28319999992847444
7,1,1,1,0.2757000000476837
7,1,0,1,1.0962000000476835
7,1,0,1,1.0628000000715256
7,1,0,1,0.5182000000476837
7,1,1,1,0.333
7,1,0,1,0.7063999999761581
7,1,0,1,0.4243999999761581
7,1,0,1,0.76
7,1,0,0,0.7081000000238419
7,1,1,1,0.2716000000238419
7,1,1,1,0.3947999999523163
7,1,0,1,0.3293000000715256
7,1,0,1,0.39839999997615816
7,1,1,1,0.48939999997615813
7,1,0,0,0.7301000000238419
7,1,0,1,0.32010000002384187
7,1,1,1,0.37239999997615814
7,1,1,1,0.5637999999523163
7,1,1,0,0.41960000002384185
7,0,1,0,2.694099999904633
7,0,0,1,0.5197999999523163
7,0,0,1,0.7615999999046326
7,0,0,1,0.4556000000238419
7,0,1,1,0.5831999999284744
7,0,0,1,1.2432000000476835
7,0,1,1,2.332600000023842
7,0,0,1,0.856
7,0,1,1,0.36379999995231627
7,0,0,0,0.605
7,0,1,1,0.32819999992847443
7,0,1,1,0.5948999999761582
7,0,0,0,0.5582000000476837
7,0,1,0,0.2611999999284744
7,0,0,1,0.7170999999046326
7,0,0,0,1.0765
7,0,0,1,0.3012000000476837
7,0,1,1,0.3808000000715256
7,0,1,1,0.5145
7,0,1,1,0.12560000002384186
7,0,0,1,0.4255
7,0,1,1,0.2756000000238419
7,0,1,1,0.22110000002384184
7,0,0,1,0.20939999997615816
7,1,1,1,3.5955
7,1,1,1,0.34960000002384184
7,1,1,1,0.3178000000715256
7,1,0,1,0.7937000000476837
7,1,1,1,0.346
7,1,1,1,0.29380000007152557
7,1,0,1,0.5941000000238419
7,1,0,1,0.6545
7,1,0,1,0.4082000000476837
7,1,1,1,0.31720000004768373
7,1,0,1,0.5697000000476837
7,1,0,0,0.6323000000715255
7,1,1,1,0.4377000000476837
7,1,0,1,1.949899999976158
7,1,1,1,0.2858999999761581
7,1,0,0,0.44710000002384187
7,1,1,1,0.5523000000715256
7,1,0,1,0.339
7,1,1,1,0.3395
7,1,0,1,0.5855
7,1,1,1,0.13539999997615815
7,1,1,1,0.2852999999523163
7,1,0,1,0.5231999999284744
7,1,0,1,0.7282999999523163
7,0,1,1,0.3558999999761581
7,0,0,1,0.433
7,0,0,1,0.8298999999761582
7,0,0,1,0.4312000000476837
7,0,0,1,0.8415
7,0,0,1,0.5206000000238419
7,0,1,1,0.34689999997615817
7,0,0,1,0.8716999999284745
7,0,1,1,0.263
7,0,0,0,0.8477000000476838
7,0,0,0,0.6698999999761581
7,0,0,1,0.49060000002384185
7,0,1,1,0.29079999995231626
7,0,1,1,0.4782000000476837
7,0,1,1,0.49029999995231627
7,0,0,0,0.45389999997615815
7,0,1,1,0.4926999999284744
7,0,1,0,0.3148000000715256
7,0,1,1,0.2827999999523163
7,0,1,1,0.26969999992847443
7,0,1,1,0.5231000000238418
7,0,1,0,0.6161999999284744
7,0,0,1,0.5163999999761582
7,0,0,1,1.031
7,1,1,1,0.7117999999523162
7,1,1,1,0.35960000002384185
7,1,0,1,0.5393999999761582
7,1,0,1,0.5596000000238418
7,1,0,1,0.5912999999523163
7,1,1,1,0.25359999990463256
7,1,1,1,0.8428999999761582
7,1,0,1,0.43660000002384186
7,1,0,0,0.4367999999523163
7,1,0,1,0.5096000000238419
7,1,1,0,1.1321000000238421
7,1,0,1,0.45620000004768374
7,1,0,1,0.557
7,1,1,1,0.34239999997615816
