subject,condition,signal_present,correct,rt,trial_num
27,bias,0,1,0.49439999999990686,47
27,bias,0,1,0.6297999999998137,48
27,bias,0,1,0.4648999999999069,49
27,bias,1,0,0.4715,50
27,bias,0,1,0.43889999999990686,51
27,bias,1,1,0.9887999999998136,52
27,bias,0,1,2.127399999999907,53
27,bias,1,1,0.7266999999997206,54
27,bias,1,1,0.5481999999997206,55
27,bias,1,1,0.9383000000002794,56
27,bias,0,1,0.6173000000002794,57
27,bias,1,1,0.5434000000003725,58
27,bias,1,1,0.49160000000009313,59
27,bias,0,1,0.7094000000003725,60
27,bias,0,1,0.4332999999998137,61
27,bias,0,1,0.4212999999998137,62
27,bias,0,1,0.4988000000002794,63
27,bias,1,1,0.3493000000002794,64
27,bias,1,0,0.7102999999998137,65
27,bias,0,1,0.44579999999981373,66
27,bias,1,0,0.6434000000003726,67
27,bias,1,1,0.5011000000000931,68
27,bias,0,1,0.5886000000000932,69
27,bias,1,1,0.43089999999990686,70
27,bias,0,1,1.619399999999907,71
27,bias,0,1,0.6572999999998137,72
27,no_bias,0,1,0.8131000000000931,49
27,no_bias,0,1,0.4268000000002794,50
27,no_bias,1,0,0.4625,51
27,no_bias,0,1,0.5221000000000932,52
27,no_bias,1,0,0.3990999999996274,53
27,no_bias,0,1,0.4156999999997206,54
27,no_bias,1,0,0.793,55
27,no_bias,0,1,0.698,56
27,no_bias,0,1,0.4962999999998137,57
27,no_bias,1,0,0.5773000000002794,58
27,no_bias,1,0,0.4631999999997206,59
27,no_bias,0,1,0.5208999999999069,60
27,no_bias,1,0,2.497100000000093,61
27,no_bias,0,1,2.5433000000002792,62
27,no_bias,1,1,5.740700000000186,63
27,no_bias,0,1,0.9142999999998136,64
27,no_bias,0,1,1.116899999999907,65
27,no_bias,0,1,0.5971000000000931,66
27,no_bias,1,0,0.6425,67
27,no_bias,1,1,0.6,68
27,no_bias,1,0,1.8922000000001864,69
27,no_bias,1,1,0.5033999999999069,70
27,no_bias,1,1,0.39180000000027937,71
27,no_bias,0,1,0.7848000000002794,72
27,bias,0,1,1.025,73
27,bias,0,1,0.5845999999996274,74
27,bias,1,1,1.7168000000002794,75
27,bias,1,1,1.4387999999998136,76
27,bias,1,1,0.4753000000002794,77
27,bias,0,1,0.728,78
27,bias,1,1,0.4118999999999069,79
27,bias,0,1,0.8301999999997206,80
27,bias,0,1,0.6663999999999068,81
27,bias,0,1,0.6147999999998137,82
27,bias,1,1,0.3861999999997206,83
27,bias,1,1,0.9379000000003724,84
27,bias,1,0,1.2675,85
27,bias,1,1,0.4701000000000931,86
27,bias,0,1,2.5255,87
27,bias,0,1,0.4575,88
27,bias,0,1,0.594,89
27,bias,0,1,0.6378999999999069,90
27,bias,1,1,0.3862000000001863,91
27,bias,1,1,0.7678999999999069,92
27,bias,0,1,0.8457000000001863,93
27,bias,1,1,0.4937999999998137,94
27,bias,1,1,0.4412000000001863,95
27,bias,0,1,1.2388999999999069,96
27,bias,1,1,1.5273000000002794,97
27,bias,1,0,1.259600000000093,98
27,bias,1,1,0.533,99
27,bias,0,1,0.4706000000000931,100
27,bias,0,1,0.5656000000000931,101
27,bias,0,1,0.9456000000000933,102
27,bias,0,1,0.7101000000000931,103
27,bias,1,1,0.3647999999998137,104
27,bias,1,1,0.6403999999999068,105
27,bias,1,1,0.42810000000009313,106
27,bias,1,1,0.4195,107
27,bias,1,1,0.4046999999997206,108
27,bias,1,0,1.1145,109
27,bias,0,1,0.3953999999999069,110
27,bias,0,1,0.43360000000009313,111
27,bias,1,1,0.5036000000000931,112
27,bias,0,1,1.1191000000000932,113
27,bias,0,1,2.292,114
27,bias,0,1,1.7645999999996278,115
27,bias,1,1,0.3764000000003726,116
27,bias,0,1,1.3357000000001864,117
27,bias,0,1,0.8198000000002794,118
27,bias,0,1,0.5361000000000932,119
27,bias,1,1,0.28920000000018625,120
27,bias,0,1,0.5909000000003726,121
27,bias,1,0,0.6865999999996275,122
27,bias,0,1,0.4535,123
27,bias,1,1,0.5167999999998137,124
27,bias,1,1,0.38439999999990687,125
27,bias,1,1,0.4352999999998137,126
27,bias,1,1,0.4646000000000931,127
27,bias,0,1,0.421,128
27,bias,0,1,0.6278999999999069,129
27,bias,1,1,0.3378999999999069,130
27,bias,1,1,0.4706000000000931,131
27,bias,1,1,0.5202999999998137,132
27,bias,0,1,0.7585999999996275,133
27,bias,0,1,0.3866999999997206,134
27,bias,1,0,0.6847999999998138,135
27,bias,0,1,0.3713000000002794,136
27,bias,0,1,0.5161000000000932,137
27,bias,1,1,0.758,138
27,bias,0,1,0.7012999999998137,139
27,bias,0,1,0.5348999999999069,140
27,bias,0,1,0.6067000000001863,141
27,bias,1,0,1.5913000000002795,142
27,bias,0,1,2.5107999999998136,143
27,bias,1,0,0.5313000000002794,144
27,no_bias,0,1,0.4245,73
27,no_bias,1,1,0.5806999999997206,74
27,no_bias,0,1,0.6212000000001863,75
27,no_bias,1,0,0.6566999999997206,76
27,no_bias,1,0,0.6335,77
27,no_bias,0,1,0.41370000000018625,78
27,no_bias,0,1,0.3912000000001863,79
27,no_bias,1,1,0.8433999999999069,80
27,no_bias,0,1,0.3597999999998137,81
27,no_bias,1,0,0.4628999999999069,82
27,no_bias,0,1,0.4266000000000931,83
27,no_bias,1,0,0.41329999999981376,84
27,no_bias,1,1,0.5632000000001862,85
27,no_bias,0,1,0.38829999999981374,86
27,no_bias,1,0,0.6496999999997206,87
27,no_bias,1,0,0.5906000000000932,88
27,no_bias,0,1,0.5617000000001863,89
27,no_bias,0,1,0.4866000000000931,90
27,no_bias,0,1,0.44860000000009315,91
27,no_bias,0,1,0.5203999999999068,92
27,no_bias,1,0,0.5064000000003726,93
27,no_bias,1,0,0.45990000000037257,94
27,no_bias,1,1,0.6902999999998137,95
27,no_bias,0,1,0.95260000000009315,96
27,no_bias,1,1,2.3340999999996273,97
27,no_bias,0,1,0.5918999999999068,98
27,no_bias,1,1,0.3640999999996274,99
27,no_bias,0,1,0.582,100
27,no_bias,1,1,0.4666000000000931,101
27,no_bias,0,1,0.5152000000001863,102
27,no_bias,0,1,0.589,103
27,no_bias,0,1,0.44039999999990687,104
27,no_bias,0,1,0.40670000000018625,105
27,no_bias,0,1,0.4695,106
27,no_bias,1,1,0.3585,107
27,no_bias,1,0,1.0532999999998136,108
27,no_bias,1,1,0.5538000000002794,109
27,no_bias,0,1,0.4393000000002794,110
27,no_bias,1,1,0.5190999999996275,111
27,no_bias,0,1,0.548,112
27,no_bias,1,0,0.4161000000000931,113
27,no_bias,1,0,0.4125,114
27,no_bias,0,1,0.44460000000009314,115
27,no_bias,1,0,0.6316000000000931,116
27,no_bias,1,0,1.5597999999998136,117
27,no_bias,0,1,0.4655,118
27,no_bias,0,1,0.5102000000001863,119
27,no_bias,1,1,0.38529999999981374,120
27,no_bias,1,1,0.7880999999996274,121
27,no_bias,1,1,0.37839999999990687,122
27,no_bias,1,0,0.7513999999999069,123
27,no_bias,1,0,0.5386999999997206,124
27,no_bias,1,1,0.7008000000002794,125
27,no_bias,0,1,0.4251000000000931,126
27,no_bias,0,1,0.472,127
27,no_bias,0,1,0.3911999999997206,128
27,no_bias,0,1,0.4222999999998137,129
27,no_bias,0,1,0.44560000000009314,130
27,no_bias,1,1,0.3777999999998138,131
27,no_bias,0,1,0.491,132
27,no_bias,0,1,0.5323999999999068,133
27,no_bias,1,1,0.43860000000009314,134
27,no_bias,1,0,0.5988000000002794,135
27,no_bias,1,1,0.5864000000003725,136
27,no_bias,0,1,0.4335,137
27,no_bias,1,1,0.41709999999962744,138
27,no_bias,1,1,0.6356000000000931,139
27,no_bias,0,1,0.5435999999996275,140
27,no_bias,0,1,1.258100000000093,141
27,no_bias,1,0,0.8726000000000931,142
27,no_bias,0,1,0.6086000000000932,143
27,no_bias,0,1,0.6584000000003726,144
31,no_bias,0,1,6.833600000023842,1
31,no_bias,1,0,0.5396999999284744,2
31,no_bias,0,1,0.47960000002384184,3
31,no_bias,0,1,0.4796999999284745,4
31,no_bias,0,1,0.4775,5
31,no_bias,1,0,0.5265,6
31,no_bias,1,1,0.5873999999761581,7
31,no_bias,0,0,0.5886000000238418,8
31,no_bias,0,1,0.4961999999284744,9
31,no_bias,1,1,0.4471000000238418,10
31,no_bias,1,1,0.39039999997615815,11
31,no_bias,1,1,0.35510000002384184,12
31,no_bias,0,1,0.41540000009536743,13
31,no_bias,1,1,0.40939999997615817,14
31,no_bias,0,1,0.4835,15
31,no_bias,0,1,0.5067999999523163,16
31,no_bias,1,0,0.5345999999046326,17
31,no_bias,1,1,0.3645,18
31,no_bias,0,1,0.8557999999523163,19
31,no_bias,0,1,0.8161000000238419,20
31,no_bias,0,1,0.6255,21
31,no_bias,1,1,0.3217999999523163,22
31,no_bias,1,1,0.27119999992847443,23
31,no_bias,1,1,0.29729999995231626,24
31,no_bias,1,1,6.585300000071525,25
31,no_bias,1,1,0.5388999999761581,26
31,no_bias,0,1,0.7742000000476837,27
31,no_bias,1,1,0.5781999999284744,28
31,no_bias,0,1,1.3907999999523164,29
31,no_bias,0,1,0.4313000000715256,30
31,no_bias,0,1,0.6557999999523163,31
31,no_bias,1,1,0.3457000000476837,32
31,no_bias,0,1,0.563,33
31,no_bias,1,1,0.39339999997615815,34
31,no_bias,1,1,0.5191000000238418,35
31,no_bias,1,1,0.6491999999284744,36
31,no_bias,0,1,0.5276000000238419,37
31,no_bias,1,1,0.42260000002384185,38
31,no_bias,0,1,0.658,39
31,no_bias,1,0,0.5664000000953674,40
31,no_bias,0,1,1.1632999999523166,41
31,no_bias,1,1,0.3832000000476838,42
31,no_bias,1,1,0.7318999999761582,43
31,no_bias,0,1,0.4325,44
31,no_bias,0,1,0.3905,45
31,no_bias,1,1,0.349,46
31,no_bias,0,1,0.44789999997615815,47
31,no_bias,0,1,0.4485,48
31,bias,0,1,2.8857000000476836,1
31,bias,1,1,0.45320000004768374,2
31,bias,0,1,0.4281999999284744,3
31,bias,1,1,0.5800999999046326,4
31,bias,1,1,0.5610999999046326,5
31,bias,1,0,0.5015,6
31,bias,0,1,0.45839999997615816,7
31,bias,0,1,0.39489999997615816,8
31,bias,0,1,0.6353999999761581,9
31,bias,1,1,0.46339999997615816,10
31,bias,0,1,0.7118999999761582,11
31,bias,1,1,0.3227999999523163,12
31,bias,1,1,0.3212999999523163,13
31,bias,1,1,0.35060000002384184,14
31,bias,1,1,0.4516999999284744,15
31,bias,0,1,0.5633999999761582,16
31,bias,1,1,1.4705,17
31,bias,1,1,0.3271000000238419,18
31,bias,0,1,0.6528999999761581,19
31,bias,1,1,0.3003999999761581,20
31,bias,0,1,0.3991999999284744,21
31,bias,0,1,0.6361999999284744,22
31,bias,0,1,0.47710000002384184,23
31,bias,0,1,0.6385,24
31,bias,1,0,4.451399999976158,25
31,bias,1,1,0.7397000000476838,26
31,bias,1,0,1.2874000000953674,27
31,bias,0,1,0.3970999999046326,28
31,bias,1,1,0.4106999999284745,29
31,bias,0,1,0.46839999997615817,30
31,bias,1,1,0.475,31
31,bias,1,1,1.052,32
31,bias,0,1,0.43560000002384186,33
31,bias,1,1,0.41160000002384184,34
31,bias,1,1,0.898,35
31,bias,1,1,0.4195,36
31,bias,0,1,0.4293999999761582,37
31,bias,1,0,0.6462000000476837,38
31,bias,0,1,0.5935,39
31,bias,0,1,0.4029000000953674,40
31,bias,0,1,0.43639999997615814,41
31,bias,1,1,0.4546999999284744,42
31,bias,0,1,0.4122999999523163,43
31,bias,1,1,0.6681999999284745,44
31,bias,0,1,0.3965,45
31,bias,0,1,0.8561000000238419,46
31,bias,0,1,0.4627999999523163,47
31,bias,0,1,0.3826000000238418,48
31,bias,0,1,2.1017999999523163,49
31,bias,1,0,1.573399999976158,50
31,bias,0,1,0.43110000002384186,51
31,bias,1,1,0.3432000000476837,52
31,bias,0,1,0.4373000000715256,53
31,bias,0,1,0.405,54
31,bias,1,1,0.4085,55
31,bias,0,1,0.5062999999523163,56
31,bias,1,1,0.8485,57
31,bias,0,1,0.6493999999761582,58
31,bias,0,1,0.6487000000476837,59
31,bias,1,1,0.3603999999761581,60
31,bias,0,1,0.5346999999284744,61
31,bias,1,1,0.35460000002384184,62
31,bias,1,1,0.36810000002384186,63
31,bias,1,1,0.4262000000476837,64
31,bias,1,0,0.5855,65
31,bias,0,1,0.694,66
31,bias,0,1,0.45520000004768374,67
31,bias,1,1,0.7777999999523163,68
31,bias,0,1,0.615,69
31,bias,0,1,0.7313999999761581,70
31,bias,1,1,0.6006000000238418,71
31,bias,1,1,0.4417000000476837,72
31,no_bias,0,1,1.9340999999046329,49
31,no_bias,0,1,0.4981999999284744,50
31,no_bias,1,0,0.6551000000238418,51
31,no_bias,0,1,0.3871999999284744,52
31,no_bias,0,1,0.4283000000715256,53
31,no_bias,1,0,1.054399999976158,54
31,no_bias,0,1,0.3916000000238419,55
31,no_bias,1,1,0.45620000004768374,56
31,no_bias,0,1,0.5375999999046326,57
31,no_bias,1,1,0.989399999976158,58
31,no_bias,1,1,0.5371000000238418,59
31,no_bias,1,1,0.27489999997615816,60
31,no_bias,0,1,0.5611999999284745,61
31,no_bias,0,1,0.45570000004768374,62
31,no_bias,1,1,0.21539999997615816,63
31,no_bias,1,1,0.323,64
31,no_bias,0,1,0.4063000000715256,65
31,no_bias,1,1,0.32160000002384187,66
31,no_bias,1,0,0.6118000000715256,67
31,no_bias,1,1,0.34239999997615816,68
31,no_bias,0,1,0.42459999990463254,69
31,no_bias,0,1,0.42809999990463254,70
31,no_bias,0,1,0.3662999999523162,71
31,no_bias,1,1,0.3305,72
31,bias,1,0,5.7032000000476835,73
31,bias,0,1,0.461,74
31,bias,0,1,0.4511000000238419,75
31,bias,0,1,0.3958000000715255,76
31,bias,1,1,0.518,77
31,bias,1,0,0.6617999999523163,78
31,bias,0,1,0.6298000000715256,79
31,bias,0,1,0.6843000000715256,80
31,bias,0,1,0.42610000002384185,81
31,bias,0,1,0.38089999997615814,82
31,bias,1,1,0.37539999997615814,83
31,bias,0,1,0.3947999999523163,84
31,bias,1,1,0.326,85
31,bias,1,1,0.3391000000238419,86
31,bias,0,1,0.409,87
31,bias,1,1,0.4501999999284744,88
31,bias,0,1,0.5142000000476837,89
31,bias,1,1,0.3601999999284744,90
31,bias,1,1,0.5321000000238418,91
31,bias,1,1,0.33369999992847443,92
31,bias,1,1,0.39070000004768374,93
31,bias,1,1,0.5127999999523163,94
31,bias,0,1,0.5429000000953674,95
31,bias,0,1,0.42660000002384185,96
31,no_bias,1,1,1.9757999999523168,73
31,no_bias,0,1,1.0837999999523165,74
31,no_bias,1,1,0.3793000000715256,75
31,no_bias,0,1,0.5197999999523163,76
31,no_bias,0,1,0.7543000000715255,77
31,no_bias,1,1,0.3445999999046326,78
31,no_bias,1,1,0.35880000007152557,79
31,no_bias,0,1,0.4168999999761581,80
31,no_bias,0,1,0.6508999999761581,81
31,no_bias,1,1,0.3137999999523163,82
31,no_bias,1,0,0.6956000000238418,83
31,no_bias,0,1,0.494,84
31,no_bias,1,1,0.4111999999284745,85
31,no_bias,0,1,0.5417999999523163,86
31,no_bias,0,1,0.5327000000476837,87
31,no_bias,0,1,0.4963000000715256,88
31,no_bias,0,1,0.4778999999761581,89
31,no_bias,1,1,0.4462000000476838,90
31,no_bias,1,1,0.34860000002384184,91
31,no_bias,1,1,0.418,92
31,no_bias,0,1,0.4588000000715255,93
31,no_bias,0,1,0.40139999997615816,94
31,no_bias,1,1,0.37340000009536745,95
31,no_bias,1,1,0.41610000002384184,96
31,bias,1,0,0.861,97
31,bias,0,1,0.5812999999523163,98
31,bias,1,1,0.5212000000476837,99
31,bias,1,0,1.1336999999284745,100
31,bias,0,1,1.3155,101
31,bias,0,1,0.9291999999284744,102
31,bias,1,1,0.4147000000476837,103
31,bias,0,1,0.5851000000238419,104
31,bias,1,1,0.4362000000476837,105
31,bias,0,1,0.8611000000238419,106
31,bias,0,1,0.4367999999523163,107
31,bias,1,1,0.4451999999284744,108
31,bias,0,1,0.43740000009536745,109
31,bias,1,1,0.44639999997615815,110
31,bias,1,1,0.24670000004768372,111
31,bias,0,1,0.5421999999284745,112
31,bias,0,1,0.387,113
31,bias,1,1,0.3902999999523163,114
31,bias,0,1,1.240899999976158,115
31,bias,0,1,0.6748999999761581,116
31,bias,1,1,0.3518999999761581,117
31,bias,1,1,0.299,118
31,bias,0,1,0.555,119
31,bias,1,0,0.37510000002384186,120
31,bias,0,1,3.431,121
31,bias,1,0,1.2080999999046325,122
31,bias,0,1,0.6031000000238419,123
31,bias,0,1,0.5713000000715256,124
31,bias,1,1,0.4238999999761581,125
31,bias,1,1,0.3447999999523163,126
31,bias,0,1,0.5732999999523163,127
31,bias,1,0,0.40710000002384183,128
31,bias,0,1,0.983399999976158,129
31,bias,1,0,0.6287999999523163,130
31,bias,0,1,0.462,131
31,bias,1,1,0.3256999999284744,132
31,bias,1,0,0.6581999999284744,133
31,bias,1,1,0.8421999999284744,134
31,bias,0,1,1.706,135
31,bias,1,1,0.36359999990463254,136
31,bias,0,1,0.8387999999523162,137
31,bias,0,1,0.4705,138
31,bias,0,1,0.727,139
31,bias,1,1,0.45039999997615815,140
31,bias,1,0,0.644,141
31,bias,1,1,0.3538999999761581,142
31,bias,0,1,0.45609999990463257,143
31,bias,0,1,0.3905,144
31,no_bias,1,1,1.813,97
31,no_bias,1,1,0.356,98
31,no_bias,1,1,0.33669999992847444,99
31,no_bias,1,1,1.6550999999046323,100
31,no_bias,0,1,0.4235,101
31,no_bias,0,1,0.3675,102
31,no_bias,1,0,1.186600000023842,103
31,no_bias,0,1,0.4138999999761581,104
31,no_bias,0,1,0.37309999990463255,105
31,no_bias,0,1,0.41929999995231626,106
31,no_bias,0,1,0.4335,107
31,no_bias,0,1,0.4757999999523163,108
31,no_bias,0,1,0.6045,109
31,no_bias,1,1,0.7553999999761581,110
31,no_bias,0,1,0.5213999999761582,111
31,no_bias,1,1,0.3655,112
31,no_bias,1,1,0.37910000002384187,113
31,no_bias,0,1,0.726,114
31,no_bias,1,1,0.42779999995231627,115
31,no_bias,1,1,0.5076999999284745,116
31,no_bias,1,1,0.3085,117
31,no_bias,0,1,0.4712999999523163,118
31,no_bias,1,1,0.31260000002384186,119
31,no_bias,0,1,0.7157000000476837,120
31,no_bias,1,1,0.992600000023842,121
31,no_bias,0,1,0.5137999999523163,122
31,no_bias,0,1,0.4701999999284744,123
31,no_bias,0,1,0.3911000000238419,124
31,no_bias,0,1,0.4483000000715256,125
31,no_bias,1,1,0.4741999999284745,126
31,no_bias,1,1,0.5455,127
31,no_bias,0,1,0.5342999999523163,128
31,no_bias,1,1,0.5123999999761581,129
31,no_bias,1,1,0.4653000000715255,130
31,no_bias,0,1,0.4141999999284745,131
31,no_bias,0,1,0.38339999997615815,132
31,no_bias,0,1,0.3782000000476837,133
31,no_bias,1,1,0.5252999999523162,134
31,no_bias,1,1,0.3807000000476838,135
31,no_bias,0,1,0.5487000000476837,136
31,no_bias,1,1,0.34789999997615817,137
31,no_bias,0,1,0.5748999999761581,138
31,no_bias,1,1,0.8042000000476837,139
31,no_bias,0,1,0.5338000000715256,140
31,no_bias,1,1,0.4664000000953674,141
31,no_bias,1,1,1.226,142
31,no_bias,0,1,0.5479000000953674,143
31,no_bias,1,1,0.8698999999761582,144
32,bias,0,1,4.702100000000093,1
32,bias,1,1,0.7237000000001863,2
32,bias,1,1,0.2712000000001863,3
32,bias,1,1,1.475600000000093,4
32,bias,1,1,0.33129999999981374,5
32,bias,0,0,0.9021000000000932,6
32,bias,0,1,0.30320000000018626,7
32,bias,1,1,0.7298999999999068,8
32,bias,1,0,0.6511000000000932,9
32,bias,1,1,0.44339999999990687,10
32,bias,0,1,0.24009999999962747,11
32,bias,0,1,0.37739999999990687,12
32,bias,0,1,0.42620000000018626,13
32,bias,0,0,0.4515,14
32,bias,0,1,0.4855,15
32,bias,0,1,0.8743000000002794,16
32,bias,1,0,0.4195,17
32,bias,0,1,0.6699000000003725,18
32,bias,0,1,0.3611999999997206,19
32,bias,1,1,0.4395,20
32,bias,0,1,0.4293000000002794,21
32,bias,1,1,0.25239999999990687,22
32,bias,1,0,0.316,23
32,bias,1,1,0.3237000000001863,24
32,no_bias,1,1,0.7218999999999068,1
32,no_bias,0,1,0.5762999999998137,2
32,no_bias,0,1,0.5672000000001862,3
32,no_bias,1,1,0.3393999999999069,4
32,no_bias,1,1,0.3445,5
32,no_bias,0,1,1.4436999999997209,6
32,no_bias,0,0,0.4562000000001863,7
32,no_bias,0,1,0.669,8
32,no_bias,1,1,0.3626000000000931,9
32,no_bias,1,1,0.3474000000003725,10
32,no_bias,0,1,0.5798999999999068,11
32,no_bias,1,1,0.2708999999999069,12
32,no_bias,0,1,0.4138999999999069,13
32,no_bias,1,1,0.5153999999999068,14
32,no_bias,0,1,0.7111000000000931,15
32,no_bias,1,1,0.2713999999999069,16
32,no_bias,1,1,0.2836999999997206,17
32,no_bias,1,0,0.4462000000001863,18
32,no_bias,0,1,1.1837999999998134,19
32,no_bias,0,0,0.4251000000000931,20
32,no_bias,0,1,1.1661000000000932,21
32,no_bias,1,1,0.17359999999962747,22
32,no_bias,1,1,0.30570000000018627,23
32,no_bias,0,1,1.1723999999999068,24
32,bias,0,1,0.8943999999994412,25
32,bias,1,1,0.4387999999998138,26
32,bias,1,1,0.04579999999981373,27
32,bias,1,1,0.35640000000037253,28
32,bias,1,1,0.2780999999996275,29
32,bias,0,1,0.2105,30
32,bias,0,1,0.0901000000005588,31
32,bias,1,1,0.11579999999981372,32
32,bias,1,1,0.3256000000005588,33
32,bias,0,0,0.35920000000018626,34
32,bias,0,0,0.495,35
32,bias,1,0,0.20020000000018623,36
32,bias,0,0,0.31070000000018627,37
32,bias,1,1,0.3717000000001862,38
32,bias,0,0,0.4332000000001862,39
32,bias,1,1,0.10629999999981374,40
32,bias,1,1,0.4799000000003726,41
32,bias,1,1,0.4709000000003726,42
32,bias,0,0,0.4249000000003726,43
32,bias,0,0,0.432,44
32,bias,0,0,0.4085,45
32,bias,0,0,0.18590000000037252,46
32,bias,1,1,0.7472999999998138,47
32,bias,0,1,0.7737000000001862,48
32,no_bias,1,1,0.5485,25
32,no_bias,1,1,0.16219999999925494,26
32,no_bias,0,0,0.30470000000018627,27
32,no_bias,1,1,0.3361000000005588,28
32,no_bias,0,1,0.6746000000005588,29
32,no_bias,0,1,0.29720000000018626,30
32,no_bias,0,0,0.30090000000037254,31
32,no_bias,0,1,0.39640000000037257,32
32,no_bias,0,0,0.30590000000037254,33
32,no_bias,0,1,0.29920000000018626,34
32,no_bias,1,0,0.47029999999981376,35
32,no_bias,0,0,0.39190000000037256,36
32,no_bias,1,1,0.11230000000074504,37
32,no_bias,0,0,0.3007999999998137,38
32,no_bias,1,1,0.5537000000001863,39
32,no_bias,0,1,0.42270000000018626,40
32,no_bias,1,1,0.368,41
32,no_bias,0,1,0.30240000000037254,42
32,no_bias,1,1,0.4419000000003726,43
32,no_bias,1,1,0.30690000000037254,44
32,no_bias,0,0,0.3375,45
32,no_bias,1,1,0.3321000000005588,46
32,no_bias,1,1,0.6201000000005588,47
32,no_bias,1,1,0.39540000000037256,48
32,no_bias,0,0,0.39030000000074505,49
32,no_bias,1,1,0.29029999999981376,50
32,no_bias,0,0,0.2568999999994412,51
32,no_bias,1,1,0.35320000000018625,52
32,no_bias,1,1,0.34370000000018625,53
32,no_bias,1,1,0.2763999999994412,54
32,no_bias,0,0,0.30839999999944123,55
32,no_bias,1,1,0.40929999999981376,56
32,no_bias,0,0,0.3327000000001863,57
32,no_bias,0,1,0.4094000000003726,58
32,no_bias,0,0,0.3595,59
32,no_bias,0,1,0.3257000000001863,60
32,no_bias,0,0,0.3861999999992549,61
32,no_bias,0,1,0.3758999999994412,62
32,no_bias,1,1,0.30259999999962744,63
32,no_bias,0,1,0.6001000000005587,64
32,no_bias,1,1,0.2785999999996275,65
32,no_bias,0,0,0.3243999999994412,66
32,no_bias,1,1,0.2683999999994412,67
32,no_bias,1,1,0.2956000000005588,68
32,no_bias,0,0,0.28279999999981376,69
32,no_bias,1,1,0.516,70
32,no_bias,1,1,0.4083999999994412,71
32,no_bias,1,1,0.32090000000037255,72
32,bias,0,0,0.5019000000003726,49
32,bias,1,1,0.158,50
32,bias,1,1,0.3107999999998137,51
32,bias,1,0,0.3248999999994412,52
32,bias,0,1,0.02020000000018626,53
32,bias,0,0,0.5605,54
32,bias,1,0,0.3117999999998137,55
32,bias,0,0,0.3106000000005588,56
32,bias,1,1,0.27919999999925493,57
32,bias,0,0,0.3107999999998137,58
32,bias,0,1,0.09320000000018626,59
32,bias,1,0,0.4054000000003726,60
32,bias,1,1,0.27870000000018624,61
32,bias,0,0,0.4848000000007451,62
32,bias,1,0,1.4491000000005587,63
32,bias,0,0,0.25310000000055877,64
32,bias,0,0,0.22019999999925496,65
32,bias,0,0,0.27929999999981375,66
32,bias,1,1,0.29790000000037253,67
32,bias,1,1,0.3580999999996275,68
32,bias,1,0,0.631,69
32,bias,0,1,0.32929999999981374,70
32,bias,1,0,1.3332999999998134,71
32,bias,0,0,0.806,72
32,no_bias,1,1,4.4165,73
32,no_bias,0,0,0.3853999999994412,74
32,no_bias,0,0,0.20470000000018623,75
32,no_bias,1,1,0.2745,76
32,no_bias,1,0,0.7031000000005588,77
32,no_bias,0,1,0.7224000000003725,78
32,no_bias,0,0,0.3535999999996275,79
32,no_bias,0,0,0.27520000000018624,80
32,no_bias,0,0,0.8074000000003725,81
32,no_bias,0,0,0.2517000000001862,82
32,no_bias,1,1,0.33920000000018624,83
32,no_bias,0,0,0.3616000000005588,84
32,no_bias,1,1,0.27280000000074506,85
32,no_bias,0,1,0.393,86
32,no_bias,1,1,0.304,87
32,no_bias,1,1,0.3075,88
32,no_bias,0,0,0.2552000000001862,89
32,no_bias,1,0,0.40679999999981376,90
32,no_bias,0,1,0.3440999999996275,91
32,no_bias,0,0,0.13120000000018625,92
32,no_bias,1,1,0.16140000000037252,93
32,no_bias,1,1,0.3575999999996275,94
32,no_bias,1,1,0.2878999999994412,95
32,no_bias,1,1,0.294,96
32,bias,0,0,0.6995999999996275,73
32,bias,0,0,0.3027999999998137,74
32,bias,1,1,0.09759999999962748,75
32,bias,0,1,0.3208999999994412,76
32,bias,1,1,0.26229999999981374,77
32,bias,0,0,0.4442000000001863,78
32,bias,1,1,0.05770000000018626,79
32,bias,1,1,0.47,80
32,bias,0,0,0.30840000000037254,81
32,bias,1,1,0.3747999999998137,82
32,bias,1,1,0.3941000000005588,83
32,bias,0,0,0.3725999999996274,84
32,bias,1,1,0.27430000000074506,85
32,bias,1,1,0.5281000000005588,86
32,bias,1,1,0.3855999999996274,87
32,bias,0,0,0.3542999999998137,88
32,bias,0,1,0.2527999999998138,89
32,bias,1,1,0.07410000000055879,90
32,bias,0,1,0.48570000000018626,91
32,bias,1,1,0.24509999999962748,92
32,bias,0,1,0.46,93
32,bias,1,1,0.26579999999981374,94
32,bias,0,0,0.3366000000005588,95
32,bias,0,0,0.7282000000001863,96
32,no_bias,0,1,2.464100000000559,97
32,no_bias,0,1,0.9817000000001864,98
32,no_bias,1,1,0.09,99
32,no_bias,1,1,0.17179999999981374,100
32,no_bias,1,1,0.33159999999962747,101
32,no_bias,0,1,0.356,102
32,no_bias,1,1,0.4153999999994412,103
32,no_bias,0,0,0.1178999999994412,104
32,no_bias,1,1,0.20040000000037253,105
32,no_bias,0,0,0.0885,106
32,no_bias,0,1,0.3007999999998137,107
32,no_bias,0,0,1.0000000055879356e-4,108
32,no_bias,0,0,0.07590000000037253,109
32,no_bias,1,1,0.30159999999962744,110
32,no_bias,1,1,0.126,111
32,no_bias,0,0,0.44369999999925497,112
32,no_bias,1,1,0.1165,113
