Subject,Time,condition,amplitude
4,306.64,Object,6.834
4,308.59,Object,6.9719
4,310.55,Object,7.1036
4,312.5,Object,7.2245
4,314.45,Object,7.3265
4,316.41,Object,7.3968
4,318.36,Object,7.4408
4,320.31,Object,7.4764
4,322.27,Object,7.509
4,324.22,Object,7.5313
4,326.17,Object,7.5251
4,328.13,Object,7.4766
4,330.08,Object,7.399
4,332.03,Object,7.3282
4,333.98,Object,7.3045
4,335.94,Object,7.3472
4,337.89,Object,7.4258
4,339.84,Object,7.4846
4,341.8,Object,7.4996
4,343.75,Object,7.4733
4,345.7,Object,7.4122
4,347.66,Object,7.3318
4,349.61,Object,7.2423
4,351.56,Object,7.1434
4,353.52,Object,7.05
4,355.47,Object,6.9844
4,357.42,Object,6.9382
4,359.38,Object,6.8765
4,361.33,Object,6.7876
4,363.28,Object,6.6941
4,365.23,Object,6.6152
4,367.19,Object,6.5508
4,369.14,Object,6.4998
4,371.09,Object,6.4667
4,373.05,Object,6.4466
4,375,Object,6.4186
4,376.95,Object,6.3762
4,378.91,Object,6.3306
4,380.86,Object,6.2789
4,382.81,Object,6.2199
4,384.77,Object,6.1728
4,386.72,Object,6.1479
4,388.67,Object,6.1287
4,390.63,Object,6.0894
4,392.58,Object,6.0318
4,394.53,Object,5.9902
4,396.48,Object,5.9869
4,398.44,Object,6.0025
5,-99.609,Object,0.21829
5,-97.656,Object,0.17316
5,-95.703,Object,0.12639
5,-93.75,Object,0.085283
5,-91.797,Object,0.049504
5,-89.844,Object,0.016058
5,-87.891,Object,-0.017747
5,-85.938,Object,-0.047086
5,-83.984,Object,-0.073678
5,-82.031,Object,-0.10565
5,-80.078,Object,-0.1405
5,-78.125,Object,-0.16734
5,-76.172,Object,-0.17456
5,-74.219,Object,-0.16092
5,-72.266,Object,-0.13966
5,-70.313,Object,-0.12197
5,-68.359,Object,-0.10833
5,-66.406,Object,-0.088593
5,-64.453,Object,-0.047125
5,-62.5,Object,0.011821
5,-60.547,Object,0.058742
5,-58.594,Object,0.074138
5,-56.641,Object,0.063533
5,-54.688,Object,0.037572
5,-52.734,Object,0.0012554
5,-50.781,Object,-0.032703
5,-48.828,Object,-0.04108
5,-46.875,Object,-0.016461
5,-44.922,Object,0.02244
5,-42.969,Object,0.055122
5,-41.016,Object,0.080876
5,-39.063,Object,0.11554
5,-37.109,Object,0.16923
5,-35.156,Object,0.228
5,-33.203,Object,0.27569
5,-31.25,Object,0.32001
5,-29.297,Object,0.3677
5,-27.344,Object,0.40314
5,-25.391,Object,0.40761
5,-23.438,Object,0.38146
5,-21.484,Object,0.34034
5,-19.531,Object,0.29456
5,-17.578,Object,0.25444
5,-15.625,Object,0.23673
5,-13.672,Object,0.24491
5,-11.719,Object,0.26575
5,-9.7656,Object,0.28308
5,-7.8125,Object,0.28852
5,-5.8594,Object,0.27821
5,-3.9063,Object,0.25122
5,-1.9531,Object,0.21659
5,0,Object,0.18497
5,1.9531,Object,0.15878
5,3.9063,Object,0.13049
5,5.8594,Object,0.09638
5,7.8125,Object,0.074702
5,9.7656,Object,0.0859
5,11.719,Object,0.12994
5,13.672,Object,0.18504
5,15.625,Object,0.22393
5,17.578,Object,0.24915
5,19.531,Object,0.28404
5,21.484,Object,0.33481
5,23.438,Object,0.39008
5,25.391,Object,0.44315
5,27.344,Object,0.49057
5,29.297,Object,0.52028
5,31.25,Object,0.52906
5,33.203,Object,0.53191
5,35.156,Object,0.54504
5,37.109,Object,0.57329
5,39.063,Object,0.61252
5,41.016,Object,0.6545
5,42.969,Object,0.68896
5,44.922,Object,0.7088
5,46.875,Object,0.71962
5,48.828,Object,0.74209
5,50.781,Object,0.79217
5,52.734,Object,0.87459
5,54.688,Object,0.98614
5,56.641,Object,1.106
5,58.594,Object,1.2136
5,60.547,Object,1.3136
5,62.5,Object,1.4121
5,64.453,Object,1.5006
5,66.406,Object,1.5783
5,68.359,Object,1.6549
5,70.313,Object,1.7408
5,72.266,Object,1.8425
5,74.219,Object,1.9594
5,76.172,Object,2.1019
5,78.125,Object,2.2904
5,80.078,Object,2.5091
5,82.031,Object,2.707
5,83.984,Object,2.8589
5,85.938,Object,2.9806
5,87.891,Object,3.0928
5,89.844,Object,3.2004
5,91.797,Object,3.2898
5,93.75,Object,3.3378
5,95.703,Object,3.3279
5,97.656,Object,3.2651
5,99.609,Object,3.1688
5,101.56,Object,3.0651
5,103.52,Object,2.9852
5,105.47,Object,2.9483
5,107.42,Object,2.9495
5,109.38,Object,2.9702
5,111.33,Object,2.9917
5,113.28,Object,3.0107
5,115.23,Object,3.0425
5,117.19,Object,3.1011
5,119.14,Object,3.1823
5,121.09,Object,3.2575
5,123.05,Object,3.2869
5,125,Object,3.2514
5,126.95,Object,3.1635
5,128.91,Object,3.0452
5,130.86,Object,2.9044
5,132.81,Object,2.7362
5,134.77,Object,2.5415
5,136.72,Object,2.3357
5,138.67,Object,2.1359
5,140.63,Object,1.9622
5,142.58,Object,1.8302
5,144.53,Object,1.7267
5,146.48,Object,1.6179
5,148.44,Object,1.4808
5,150.39,Object,1.315
5,152.34,Object,1.1367
5,154.3,Object,0.96671
5,156.25,Object,0.81631
5,158.2,Object,0.68917
5,160.16,Object,0.58817
5,162.11,Object,0.51154
5,164.06,Object,0.45737
5,166.02,Object,0.42726
5,167.97,Object,0.41898
5,169.92,Object,0.42765
5,171.88,Object,0.44704
5,173.83,Object,0.4654
5,175.78,Object,0.47976
5,177.73,Object,0.50355
5,179.69,Object,0.54234
5,181.64,Object,0.58629
5,183.59,Object,0.62902
5,185.55,Object,0.6716
5,187.5,Object,0.71729
5,189.45,Object,0.77033
5,191.41,Object,0.82538
5,193.36,Object,0.87405
5,195.31,Object,0.92208
5,197.27,Object,0.97278
5,199.22,Object,1.0184
5,201.17,Object,1.0571
5,203.13,Object,1.096
5,205.08,Object,1.1447
5,207.03,Object,1.2136
5,208.98,Object,1.3063
5,210.94,Object,1.4122
5,212.89,Object,1.5255
5,214.84,Object,1.6496
5,216.8,Object,1.777
5,218.75,Object,1.8968
5,220.7,Object,2.0108
5,222.66,Object,2.1202
5,224.61,Object,2.2184
5,226.56,Object,2.3008
5,228.52,Object,2.367
5,230.47,Object,2.4286
5,232.42,Object,2.4956
5,234.38,Object,2.5535
5,236.33,Object,2.5886
5,238.28,Object,2.6181
5,240.23,Object,2.6626
5,242.19,Object,2.7207
5,244.14,Object,2.783
5,246.09,Object,2.8455
5,248.05,Object,2.9109
5,250,Object,2.9814
5,251.95,Object,3.0486
5,253.91,Object,3.0941
5,255.86,Object,3.1043
5,257.81,Object,3.0891
5,259.77,Object,3.0835
5,261.72,Object,3.1193
5,263.67,Object,3.1943
5,265.63,Object,3.2826
5,267.58,Object,3.3533
5,269.53,Object,3.3825
5,271.48,Object,3.3787
5,273.44,Object,3.3734
5,275.39,Object,3.3905
5,277.34,Object,3.4376
5,279.3,Object,3.4978
5,281.25,Object,3.5438
5,283.2,Object,3.563
5,285.16,Object,3.5561
5,287.11,Object,3.5314
5,289.06,Object,3.5053
5,291.02,Object,3.4817
5,292.97,Object,3.4472
5,294.92,Object,3.3958
5,296.88,Object,3.3337
5,298.83,Object,3.2725
5,300.78,Object,3.222
5,302.73,Object,3.1731
5,304.69,Object,3.1146
5,306.64,Object,3.057
5,308.59,Object,3.0107
5,310.55,Object,2.9685
5,312.5,Object,2.9219
5,314.45,Object,2.8694
5,316.41,Object,2.8096
5,318.36,Object,2.7436
5,320.31,Object,2.6664
5,322.27,Object,2.5732
5,324.22,Object,2.4831
5,326.17,Object,2.4182
5,328.13,Object,2.3827
5,330.08,Object,2.3754
5,332.03,Object,2.3826
5,333.98,Object,2.3776
5,335.94,Object,2.3579
5,337.89,Object,2.3425
5,339.84,Object,2.3319
5,341.8,Object,2.3103
5,343.75,Object,2.2645
5,345.7,Object,2.1967
5,347.66,Object,2.1292
5,349.61,Object,2.0813
5,351.56,Object,2.0455
5,353.52,Object,2.0053
5,355.47,Object,1.9559
5,357.42,Object,1.9065
5,359.38,Object,1.875
5,361.33,Object,1.8725
5,363.28,Object,1.8902
5,365.23,Object,1.905
5,367.19,Object,1.9084
5,369.14,Object,1.9156
5,371.09,Object,1.9442
5,373.05,Object,1.9919
5,375,Object,2.0448
5,376.95,Object,2.0939
5,378.91,Object,2.1261
5,380.86,Object,2.1261
5,382.81,Object,2.0988
5,384.77,Object,2.0658
5,386.72,Object,2.042
5,388.67,Object,2.0331
5,390.63,Object,2.0303
5,392.58,Object,2.0227
5,394.53,Object,2.0189
5,396.48,Object,2.0205
5,398.44,Object,2.0069
6,-99.609,Object,-0.056322
6,-97.656,Object,-0.10878
6,-95.703,Object,-0.15729
6,-93.75,Object,-0.21261
6,-91.797,Object,-0.28052
6,-89.844,Object,-0.35668
6,-87.891,Object,-0.425
6,-85.938,Object,-0.46774
6,-83.984,Object,-0.48569
6,-82.031,Object,-0.50477
6,-80.078,Object,-0.5427
6,-78.125,Object,-0.58177
6,-76.172,Object,-0.59394
6,-74.219,Object,-0.56913
6,-72.266,Object,-0.50825
6,-70.313,Object,-0.42102
6,-68.359,Object,-0.33476
6,-66.406,Object,-0.27565
6,-64.453,Object,-0.24175
6,-62.5,Object,-0.21509
6,-60.547,Object,-0.18942
6,-58.594,Object,-0.16306
6,-56.641,Object,-0.12719
6,-54.688,Object,-0.078599
6,-52.734,Object,-0.02573
6,-50.781,Object,0.014429
6,-48.828,Object,0.025824
6,-46.875,Object,0.0079174
6,-44.922,Object,-0.027359
6,-42.969,Object,-0.068588
6,-41.016,Object,-0.1054
6,-39.063,Object,-0.12251
6,-37.109,Object,-0.11097
6,-35.156,Object,-0.084296
6,-33.203,Object,-0.068371
6,-31.25,Object,-0.08574
6,-29.297,Object,-0.13797
6,-27.344,Object,-0.19702
6,-25.391,Object,-0.24538
6,-23.438,Object,-0.28926
6,-21.484,Object,-0.32421
6,-19.531,Object,-0.34432
6,-17.578,Object,-0.36088
6,-15.625,Object,-0.37775
6,-13.672,Object,-0.37629
6,-11.719,Object,-0.3362
6,-9.7656,Object,-0.2651
6,-7.8125,Object,-0.19827
6,-5.8594,Object,-0.17056
6,-3.9063,Object,-0.19448
6,-1.9531,Object,-0.24885
6,0,Object,-0.29855
6,1.9531,Object,-0.32966
6,3.9063,Object,-0.35011
6,5.8594,Object,-0.36885
6,7.8125,Object,-0.38232
6,9.7656,Object,-0.37537
6,11.719,Object,-0.34285
6,13.672,Object,-0.30163
6,15.625,Object,-0.27341
6,17.578,Object,-0.26611
6,19.531,Object,-0.2688
6,21.484,Object,-0.26996
6,23.438,Object,-0.26576
6,25.391,Object,-0.25295
6,27.344,Object,-0.23715
6,29.297,Object,-0.23025
6,31.25,Object,-0.23337
6,33.203,Object,-0.23532
6,35.156,Object,-0.23689
6,37.109,Object,-0.25573
6,39.063,Object,-0.29258
6,41.016,Object,-0.32212
6,42.969,Object,-0.32584
6,44.922,Object,-0.31781
6,46.875,Object,-0.32151
6,48.828,Object,-0.33602
6,50.781,Object,-0.34778
6,52.734,Object,-0.3527
6,54.688,Object,-0.35264
6,56.641,Object,-0.34364
6,58.594,Object,-0.31402
6,60.547,Object,-0.26708
6,62.5,Object,-0.22942
6,64.453,Object,-0.21581
6,66.406,Object,-0.21706
6,68.359,Object,-0.22142
6,70.313,Object,-0.21622
6,72.266,Object,-0.1706
6,74.219,Object,-0.045821
6,76.172,Object,0.16376
6,78.125,Object,0.42449
6,80.078,Object,0.69809
6,82.031,Object,0.96424
6,83.984,Object,1.216
6,85.938,Object,1.4452
6,87.891,Object,1.6306
6,89.844,Object,1.7428
6,91.797,Object,1.7706
6,93.75,Object,1.7388
6,95.703,Object,1.6954
6,97.656,Object,1.6788
6,99.609,Object,1.7048
6,101.56,Object,1.772
6,103.52,Object,1.8647
6,105.47,Object,1.9588
6,107.42,Object,2.0335
6,109.38,Object,2.0839
6,111.33,Object,2.1391
6,113.28,Object,2.2517
6,115.23,Object,2.4515
6,117.19,Object,2.7318
6,119.14,Object,3.0883
6,121.09,Object,3.5238
6,123.05,Object,4.0129
6,125,Object,4.5239
6,126.95,Object,5.0569
6,128.91,Object,5.6134
6,130.86,Object,6.1656
6,132.81,Object,6.6741
6,134.77,Object,7.111
6,136.72,Object,7.4532
6,138.67,Object,7.6909
6,140.63,Object,7.8527
6,142.58,Object,7.9701
6,144.53,Object,8.0402
6,146.48,Object,8.0555
6,148.44,Object,8.0276
6,150.39,Object,7.9732
6,152.34,Object,7.9108
6,154.3,Object,7.8438
6,156.25,Object,7.7553
6,158.2,Object,7.6417
6,160.16,Object,7.5221
6,162.11,Object,7.4186
6,164.06,Object,7.3455
6,166.02,Object,7.3079
6,167.97,Object,7.3132
6,169.92,Object,7.3746
6,171.88,Object,7.5011
6,173.83,Object,7.6978
6,175.78,Object,7.9628
6,177.73,Object,8.2814
6,179.69,Object,8.6361
6,181.64,Object,9.0206
6,183.59,Object,9.4294
6,185.55,Object,9.8409
6,187.5,Object,10.227
6,189.45,Object,10.561
6,191.41,Object,10.825
6,193.36,Object,11.014
6,195.31,Object,11.129
6,197.27,Object,11.169
6,199.22,Object,11.158
6,201.17,Object,11.138
6,203.13,Object,11.124
6,205.08,Object,11.091
6,207.03,Object,11.021
6,208.98,Object,10.92
6,210.94,Object,10.811
6,212.89,Object,10.719
6,214.84,Object,10.654
6,216.8,Object,10.605
6,218.75,Object,10.564
6,220.7,Object,10.528
6,222.66,Object,10.503
6,224.61,Object,10.505
6,226.56,Object,10.539
6,228.52,Object,10.604
6,230.47,Object,10.699
6,232.42,Object,10.83
6,234.38,Object,10.995
6,236.33,Object,11.178
6,238.28,Object,11.358
6,240.23,Object,11.532
6,242.19,Object,11.717
6,244.14,Object,11.912
6,246.09,Object,12.104
6,248.05,Object,12.286
6,250,Object,12.459
6,251.95,Object,12.622
6,253.91,Object,12.784
6,255.86,Object,12.938
6,257.81,Object,13.059
6,259.77,Object,13.135
6,261.72,Object,13.184
6,263.67,Object,13.24
6,265.63,Object,13.325
6,267.58,Object,13.435
6,269.53,Object,13.547
6,271.48,Object,13.639
6,273.44,Object,13.697
6,275.39,Object,13.715
6,277.34,Object,13.709
6,279.3,Object,13.698
6,281.25,Object,13.685
6,283.2,Object,13.663
6,285.16,Object,13.643
6,287.11,Object,13.649
6,289.06,Object,13.693
6,291.02,Object,13.754
6,292.97,Object,13.802
6,294.92,Object,13.823
6,296.88,Object,13.822
6,298.83,Object,13.799
6,300.78,Object,13.767
6,302.73,Object,13.747
6,304.69,Object,13.738
6,306.64,Object,13.716
6,308.59,Object,13.668
6,310.55,Object,13.605
6,312.5,Object,13.548
6,314.45,Object,13.498
6,316.41,Object,13.45
6,318.36,Object,13.411
6,320.31,Object,13.385
6,322.27,Object,13.365
6,324.22,Object,13.349
6,326.17,Object,13.34
6,328.13,Object,13.333
6,330.08,Object,13.316
6,332.03,Object,13.288
6,333.98,Object,13.254
6,335.94,Object,13.226
6,337.89,Object,13.214
6,339.84,Object,13.218
6,341.8,Object,13.242
6,343.75,Object,13.284
6,345.7,Object,13.332
6,347.66,Object,13.378
6,349.61,Object,13.423
6,351.56,Object,13.468
6,353.52,Object,13.512
6,355.47,Object,13.552
6,357.42,Object,13.588
6,359.38,Object,13.629
6,361.33,Object,13.676
6,363.28,Object,13.7
6,365.23,Object,13.685
6,367.19,Object,13.652
6,369.14,Object,13.624
6,371.09,Object,13.594
6,373.05,Object,13.539
6,375,Object,13.45
6,376.95,Object,13.341
6,378.91,Object,13.24
6,380.86,Object,13.167
6,382.81,Object,13.106
6,384.77,Object,13.036
6,386.72,Object,12.956
6,388.67,Object,12.885
6,390.63,Object,12.825
6,392.58,Object,12.765
6,394.53,Object,12.686
6,396.48,Object,12.579
6,398.44,Object,12.463
7,-99.609,Object,0.088235
7,-97.656,Object,0.1576
7,-95.703,Object,0.20716
7,-93.75,Object,0.22342
7,-91.797,Object,0.20393
7,-89.844,Object,0.14352
7,-87.891,Object,0.051778
7,-85.938,Object,-0.042213
7,-83.984,Object,-0.11121
7,-82.031,Object,-0.12748
7,-80.078,Object,-0.090027
7,-78.125,Object,-0.044081
7,-76.172,Object,-0.017526
7,-74.219,Object,-0.0094468
7,-72.266,Object,-0.038825
7,-70.313,Object,-0.11063
7,-68.359,Object,-0.17788
7,-66.406,Object,-0.20236
7,-64.453,Object,-0.18709
7,-62.5,Object,-0.15502
7,-60.547,Object,-0.14947
7,-58.594,Object,-0.18486
7,-56.641,Object,-0.2099
7,-54.688,Object,-0.19238
7,-52.734,Object,-0.15178
7,-50.781,Object,-0.092079
7,-48.828,Object,-0.0021564
7,-46.875,Object,0.11153
7,-44.922,Object,0.22221
7,-42.969,Object,0.28426
7,-41.016,Object,0.26823
7,-39.063,Object,0.18347
7,-37.109,Object,0.061522
7,-35.156,Object,-0.052852
7,-33.203,Object,-0.1345
7,-31.25,Object,-0.20179
7,-29.297,Object,-0.28318
7,-27.344,Object,-0.39206
7,-25.391,Object,-0.54178
7,-23.438,Object,-0.73986
7,-21.484,Object,-0.95899
7,-19.531,Object,-1.1525
7,-17.578,Object,-1.2799
7,-15.625,Object,-1.3105
7,-13.672,Object,-1.2429
7,-11.719,Object,-1.1182
7,-9.7656,Object,-0.98905
7,-7.8125,Object,-0.88638
7,-5.8594,Object,-0.81433
7,-3.9063,Object,-0.76293
7,-1.9531,Object,-0.72694
7,0,Object,-0.69458
7,1.9531,Object,-0.64513
7,3.9063,Object,-0.58567
7,5.8594,Object,-0.53997
7,7.8125,Object,-0.50556
7,9.7656,Object,-0.46906
7,11.719,Object,-0.42948
7,13.672,Object,-0.39186
7,15.625,Object,-0.35563
7,17.578,Object,-0.31284
7,19.531,Object,-0.27127
7,21.484,Object,-0.23978
7,23.438,Object,-0.20413
7,25.391,Object,-0.16418
7,27.344,Object,-0.14327
7,29.297,Object,-0.15606
7,31.25,Object,-0.19787
7,33.203,Object,-0.25375
7,35.156,Object,-0.32126
7,37.109,Object,-0.40543
7,39.063,Object,-0.48831
7,41.016,Object,-0.5364
7,42.969,Object,-0.54391
7,44.922,Object,-0.52635
7,46.875,Object,-0.46269
7,48.828,Object,-0.31584
7,50.781,Object,-0.091724
7,52.734,Object,0.18075
7,54.688,Object,0.46221
7,56.641,Object,0.69836
7,58.594,Object,0.89188
7,60.547,Object,1.1121
7,62.5,Object,1.4046
7,64.453,Object,1.7639
7,66.406,Object,2.131
7,68.359,Object,2.3976
7,70.313,Object,2.513
7,72.266,Object,2.5535
7,74.219,Object,2.6114
7,76.172,Object,2.7226
7,78.125,Object,2.917
7,80.078,Object,3.2006
7,82.031,Object,3.5482
7,83.984,Object,3.954
7,85.938,Object,4.4246
7,87.891,Object,4.9533
7,89.844,Object,5.5405
7,91.797,Object,6.1963
7,93.75,Object,6.8905
7,95.703,Object,7.5416
7,97.656,Object,8.0569
7,99.609,Object,8.3573
7,101.56,Object,8.3967
7,103.52,Object,8.169
7,105.47,Object,7.6972
7,107.42,Object,7.0388
7,109.38,Object,6.2961
7,111.33,Object,5.5896
7,113.28,Object,5.0042
7,115.23,Object,4.5385
7,117.19,Object,4.1256
7,119.14,Object,3.7263
7,121.09,Object,3.368
7,123.05,Object,3.0829
7,125,Object,2.8434
7,126.95,Object,2.5968
7,128.91,Object,2.3268
7,130.86,Object,2.0331
7,132.81,Object,1.7098
7,134.77,Object,1.3604
7,136.72,Object,1.0037
7,138.67,Object,0.66538
7,140.63,Object,0.36758
7,142.58,Object,0.1283
7,144.53,Object,-0.046835
7,146.48,Object,-0.17315
7,148.44,Object,-0.26142
7,150.39,Object,-0.315
7,152.34,Object,-0.37114
7,154.3,Object,-0.46907
7,156.25,Object,-0.58356
7,158.2,Object,-0.66758
7,160.16,Object,-0.72314
7,162.11,Object,-0.76911
7,164.06,Object,-0.78353
7,166.02,Object,-0.72825
7,167.97,Object,-0.60156
7,169.92,Object,-0.42405
7,171.88,Object,-0.2123
7,173.83,Object,0.0097684
7,175.78,Object,0.24146
7,177.73,Object,0.53086
7,179.69,Object,0.90863
7,181.64,Object,1.3373
7,183.59,Object,1.7656
7,185.55,Object,2.1837
7,187.5,Object,2.5968
7,189.45,Object,3.0029
7,191.41,Object,3.4077
7,193.36,Object,3.8051
7,195.31,Object,4.1739
7,197.27,Object,4.5112
7,199.22,Object,4.8233
7,201.17,Object,5.0795
7,203.13,Object,5.2338
7,205.08,Object,5.3129
7,207.03,Object,5.3709
7,208.98,Object,5.3951
7,210.94,Object,5.3666
7,212.89,Object,5.317
7,214.84,Object,5.2851
7,216.8,Object,5.282
7,218.75,Object,5.2841
7,220.7,Object,5.2597
7,222.66,Object,5.2106
7,224.61,Object,5.1613
7,226.56,Object,5.1174
7,228.52,Object,5.0521
7,230.47,Object,4.9458
7,232.42,Object,4.8095
7,234.38,Object,4.6474
7,236.33,Object,4.4651
7,238.28,Object,4.2967
7,240.23,Object,4.1738
7,242.19,Object,4.1083
7,244.14,Object,4.095
7,246.09,Object,4.1077
7,248.05,Object,4.1195
7,250,Object,4.1276
7,251.95,Object,4.1358
7,253.91,Object,4.1373
7,255.86,Object,4.1197
7,257.81,Object,4.0739
7,259.77,Object,4.0112
7,261.72,Object,3.9596
7,263.67,Object,3.9465
7,265.63,Object,3.9911
7,267.58,Object,4.1017
7,269.53,Object,4.2742000000000004
7,271.48,Object,4.4982
7,273.44,Object,4.7618
7,275.39,Object,5.0316
7,277.34,Object,5.2579
7,279.3,Object,5.4377
7,281.25,Object,5.6248
7,283.2,Object,5.8583
7,285.16,Object,6.111
7,287.11,Object,6.3208
7,289.06,Object,6.4677
7,291.02,Object,6.5831
7,292.97,Object,6.6951
7,294.92,Object,6.8207
7,296.88,Object,6.97
7,298.83,Object,7.1294
7,300.78,Object,7.2837
7,302.73,Object,7.4328
7,304.69,Object,7.5667
7,306.64,Object,7.6742
7,308.59,Object,7.7601
7,310.55,Object,7.8188
7,312.5,Object,7.8429
7,314.45,Object,7.8513
7,316.41,Object,7.8568
7,318.36,Object,7.8519
7,320.31,Object,7.8521
7,322.27,Object,7.8747
7,324.22,Object,7.9049
7,326.17,Object,7.9302
7,328.13,Object,7.9472
7,330.08,Object,7.9462
7,332.03,Object,7.9218
7,333.98,Object,7.8929
7,335.94,Object,7.9
7,337.89,Object,7.9449
7,339.84,Object,7.9761
7,341.8,Object,7.9678
7,343.75,Object,7.9535
7,345.7,Object,7.9744
7,347.66,Object,8.0329
7,349.61,Object,8.104
7,351.56,Object,8.1679
7,353.52,Object,8.2247
7,355.47,Object,8.2881
7,357.42,Object,8.3505
7,359.38,Object,8.3769
7,361.33,Object,8.3614
7,363.28,Object,8.338
7,365.23,Object,8.3193
7,367.19,Object,8.2866
7,369.14,Object,8.2265
7,371.09,Object,8.1353
7,373.05,Object,8.0276
7,375,Object,7.9274
7,376.95,Object,7.8333
7,378.91,Object,7.722
7,380.86,Object,7.5813
7,382.81,Object,7.4227
7,384.77,Object,7.2625
7,386.72,Object,7.1067
7,388.67,Object,6.9514
7,390.63,Object,6.819
7,392.58,Object,6.7504
7,394.53,Object,6.7257
7,396.48,Object,6.6763
7,398.44,Object,6.5806
8,-99.609,Object,0.34955
8,-97.656,Object,0.44402
8,-95.703,Object,0.47507
8,-93.75,Object,0.42082
8,-91.797,Object,0.31264
8,-89.844,Object,0.20531
8,-87.891,Object,0.1209
8,-85.938,Object,0.039192
8,-83.984,Object,-0.061096
8,-82.031,Object,-0.18458
8,-80.078,Object,-0.3145
8,-78.125,Object,-0.42508
8,-76.172,Object,-0.50761
8,-74.219,Object,-0.56867
8,-72.266,Object,-0.62535
8,-70.313,Object,-0.69822
8,-68.359,Object,-0.77755
8,-66.406,Object,-0.83213
8,-64.453,Object,-0.85646
8,-62.5,Object,-0.87321
8,-60.547,Object,-0.8999
8,-58.594,Object,-0.92657
8,-56.641,Object,-0.92423
8,-54.688,Object,-0.88188
8,-52.734,Object,-0.82034
8,-50.781,Object,-0.75756
8,-48.828,Object,-0.69576
8,-46.875,Object,-0.63904
8,-44.922,Object,-0.59312
8,-42.969,Object,-0.5602
8,-41.016,Object,-0.53952
8,-39.063,Object,-0.53621
8,-37.109,Object,-0.56944
8,-35.156,Object,-0.64167
8,-33.203,Object,-0.70256
8,-31.25,Object,-0.69273
8,-29.297,Object,-0.61888
8,-27.344,Object,-0.53764
8,-25.391,Object,-0.49370000000000003
8,-23.438,Object,-0.50782
8,-21.484,Object,-0.57163
8,-19.531,Object,-0.62935
8,-17.578,Object,-0.62234
8,-15.625,Object,-0.5514
8,-13.672,Object,-0.45927
8,-11.719,Object,-0.39398
8,-9.7656,Object,-0.37517
8,-7.8125,Object,-0.36352
8,-5.8594,Object,-0.32226
8,-3.9063,Object,-0.28129
8,-1.9531,Object,-0.28251
8,0,Object,-0.3187
8,1.9531,Object,-0.36461
8,3.9063,Object,-0.41796
8,5.8594,Object,-0.48772
8,7.8125,Object,-0.56954
8,9.7656,Object,-0.64463
8,11.719,Object,-0.70942
8,13.672,Object,-0.7683
8,15.625,Object,-0.80677
8,17.578,Object,-0.82323
8,19.531,Object,-0.8338
8,21.484,Object,-0.84724
8,23.438,Object,-0.88019
8,25.391,Object,-0.94675
8,27.344,Object,-1.0324
8,29.297,Object,-1.1185
8,31.25,Object,-1.2084
8,33.203,Object,-1.3125
8,35.156,Object,-1.4278
8,37.109,Object,-1.5423
8,39.063,Object,-1.638
8,41.016,Object,-1.6959
8,42.969,Object,-1.7282
8,44.922,Object,-1.7562
8,46.875,Object,-1.7639
8,48.828,Object,-1.7372
8,50.781,Object,-1.6882
8,52.734,Object,-1.6176
8,54.688,Object,-1.5154
8,56.641,Object,-1.3947
8,58.594,Object,-1.2726
8,60.547,Object,-1.1372
8,62.5,Object,-0.98265
8,64.453,Object,-0.83305
8,66.406,Object,-0.70447
8,68.359,Object,-0.5835
8,70.313,Object,-0.45086
8,72.266,Object,-0.29626
8,74.219,Object,-0.1217
8,76.172,Object,0.061555
8,78.125,Object,0.25567
8,80.078,Object,0.48989
8,82.031,Object,0.7852
8,83.984,Object,1.0966
8,85.938,Object,1.3436
8,87.891,Object,1.4943
8,89.844,Object,1.5779
8,91.797,Object,1.6452
